,Unnamed: 0,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,lable (y),prince_o,gender_data,district_data,age,social_catagory,school_wise_data
23325,23325,0,1,7,0,1,0,1,0,2,0,1,1,1,3,1,1,4,27,1,8,0.56,male,,,,
23326,23326,1,2,1,0,0,0,1,1,2,4,2,0,1,3,1,1,1,15,1,8,0.505,male,,,,
23327,23327,0,1,7,1,1,1,1,0,4,4,2,1,0,3,1,1,4,4,0,8,0.889,female,,,,
23328,23328,0,2,3,1,1,1,1,0,3,2,1,1,1,2,3,1,5,9,1,9,0.918,male,,,,
23329,23329,1,4,1,0,0,0,1,0,3,4,0,1,1,4,3,1,2,18,1,7,0.813,male,,,,
23330,23330,1,2,6,0,0,1,1,0,2,1,1,0,1,1,3,1,3,18,0,6,0.205,female,,,,
23331,23331,0,2,3,1,0,1,0,0,1,2,2,0,1,3,2,1,1,27,0,6,0.98,female,,,,
23332,23332,0,4,1,0,0,0,1,0,1,3,2,0,1,4,1,1,1,29,0,4,0.888,female,,,,
23333,23333,0,4,3,1,0,1,1,0,5,3,0,1,1,1,2,1,1,15,0,7,0.114,female,,,,
23334,23334,0,3,1,0,0,0,1,0,5,4,1,1,1,1,3,1,1,33,1,6,0.441,male,,,,
23335,23335,0,2,5,1,0,0,1,0,0,5,1,1,1,4,1,1,5,30,0,8,0.122,female,,,,
23336,23336,0,4,5,0,0,0,1,1,1,3,0,1,1,4,2,1,5,3,0,7,0.17,female,,,,
23337,23337,0,3,1,0,1,0,1,0,2,3,1,0,1,4,2,1,3,21,0,6,0.746,female,,,,
23338,23338,0,3,5,0,0,1,1,0,0,1,0,1,1,3,2,1,5,3,1,10,0.507,male,,,,
23339,23339,0,2,7,0,1,0,1,0,0,3,2,1,1,4,1,1,4,28,1,7,0.567,male,,,,
23340,23340,0,2,2,1,0,0,1,0,1,3,2,0,1,3,2,1,2,20,1,6,0.39,male,,,,
23341,23341,0,4,2,0,0,0,1,0,0,3,0,1,1,4,1,1,5,8,1,6,0.84,male,,,,
23342,23342,1,2,2,1,0,0,1,0,0,2,1,0,1,1,4,0,5,30,1,7,0.394,male,,,,
23343,23343,0,2,4,0,0,0,0,0,4,4,2,0,1,4,2,1,1,6,0,3,0.339,female,,,,
23344,23344,0,3,1,0,0,0,0,0,3,2,0,0,1,3,1,1,4,24,1,6,0.457,male,,,,
23345,23345,1,2,2,0,0,1,0,0,0,2,0,1,0,2,4,0,4,11,1,8,0.396,male,,,,
23346,23346,0,1,4,0,0,0,1,0,0,5,2,0,0,1,4,1,4,5,0,5,0.901,female,,,,
23347,23347,0,1,4,0,0,0,0,0,3,3,2,0,1,4,4,1,4,28,0,4,0.567,female,,,,
23348,23348,0,3,1,1,0,0,1,0,5,4,0,1,1,4,3,0,3,28,0,7,0.562,female,,,,
23349,23349,0,3,4,1,0,0,1,0,1,1,2,1,1,4,1,0,1,10,1,5,0.778,male,,,,
23350,23350,0,4,4,0,1,0,1,0,1,4,1,1,1,4,4,1,5,28,0,6,0.748,female,,,,
23351,23351,0,1,6,1,0,0,1,0,0,1,1,0,0,2,3,1,5,9,1,6,0.173,male,,,,
23352,23352,0,2,3,0,0,1,1,0,5,5,2,1,0,1,4,1,5,21,0,6,0.212,female,,,,
23353,23353,1,1,7,0,0,0,0,0,5,0,2,0,1,3,1,0,5,23,0,5,0.19,female,,,,
23354,23354,0,1,3,0,0,0,1,0,1,1,1,0,0,3,1,0,4,25,1,3,0.961,male,,,,
23355,23355,0,1,4,0,0,0,1,0,0,5,1,1,1,2,3,0,1,20,1,6,0.122,male,,,,
23356,23356,0,4,7,0,0,0,0,1,2,0,0,0,1,4,2,1,3,3,0,5,0.149,female,,,,
23357,23357,1,3,1,1,0,0,0,0,5,3,0,1,1,1,2,1,2,30,1,8,0.711,male,,,,
23358,23358,0,2,2,0,1,0,1,0,0,3,1,0,1,3,3,1,3,17,1,7,0.268,male,,,,
23359,23359,0,4,3,0,0,1,0,0,2,3,0,1,1,3,2,1,5,13,1,6,0.887,male,,,,
23360,23360,0,3,4,1,0,0,1,0,5,1,0,0,1,4,2,1,5,24,1,6,0.56,male,,,,
23361,23361,1,1,6,0,0,0,0,0,4,1,1,0,1,2,4,1,1,22,1,6,0.134,male,,,,
23362,23362,0,4,4,1,0,0,1,0,2,2,0,1,0,3,3,0,3,11,0,5,0.995,female,,,,
23363,23363,0,1,6,0,0,0,1,0,2,3,1,0,1,4,2,1,4,30,1,4,0.29,male,,,,
23364,23364,0,4,7,1,1,0,1,0,3,4,1,1,1,4,2,1,4,14,1,6,0.865,male,,,,
23365,23365,0,1,1,0,0,0,1,0,3,1,1,0,1,2,4,1,2,30,1,7,0.249,male,,,,
23366,23366,0,1,4,0,0,0,0,0,1,2,0,1,1,2,1,0,5,24,1,5,0.403,male,,,,
23367,23367,0,1,2,0,0,1,1,0,4,5,0,1,0,2,4,1,2,19,1,8,0.103,male,,,,
23368,23368,0,3,2,0,0,0,1,0,2,5,2,0,1,1,3,1,3,12,0,4,0.508,female,,,,
23369,23369,0,4,6,1,0,0,0,0,0,5,0,0,1,3,4,1,1,23,0,7,0.854,female,,,,
23370,23370,0,2,1,1,0,1,0,0,2,3,2,0,1,4,2,0,1,9,0,5,0.374,female,,,,
23371,23371,0,2,5,1,0,0,1,0,0,0,1,1,0,4,3,1,5,10,1,8,0.738,male,,,,
23372,23372,1,3,7,0,0,0,1,0,1,4,1,0,1,3,2,0,3,11,1,5,0.64,male,,,,
23373,23373,0,1,5,0,0,0,0,0,2,5,1,1,1,1,3,1,3,26,1,5,0.74,male,,,,
23374,23374,0,1,6,0,0,0,1,0,3,0,2,1,1,4,2,1,1,19,1,6,0.18,male,,,,
23375,23375,0,2,6,1,0,1,1,0,3,0,2,0,1,2,4,1,4,33,0,9,0.184,female,,,,
23376,23376,0,4,2,0,0,0,1,1,4,4,1,0,1,1,1,1,2,11,0,4,0.702,female,,,,
23377,23377,0,1,3,0,0,0,1,0,4,3,0,1,0,1,2,1,1,11,1,5,0.555,male,,,,
23378,23378,1,2,1,1,0,0,1,0,4,4,0,0,0,1,3,0,5,19,0,6,0.397,female,,,,
23379,23379,0,3,3,0,0,0,1,1,5,3,1,0,1,3,3,1,4,31,1,6,0.866,male,,,,
23380,23380,1,2,6,1,0,0,0,0,4,2,2,0,0,2,4,1,1,20,0,6,0.3,female,,,,
23381,23381,0,2,5,0,0,0,1,0,1,2,1,1,1,4,2,1,5,8,1,6,0.552,male,,,,
23382,23382,0,1,4,1,0,0,1,0,5,3,2,0,1,1,3,1,5,18,1,5,0.732,male,,,,
23383,23383,0,4,7,1,0,0,1,0,0,0,1,1,1,4,1,1,2,10,1,7,0.54,male,,,,
23384,23384,1,3,3,0,1,0,1,0,3,3,1,0,1,4,4,1,4,16,1,7,0.37,male,,,,
23385,23385,1,1,2,0,0,0,0,0,5,5,2,1,1,2,1,1,1,12,1,6,0.894,male,,,,
23386,23386,1,3,5,0,0,1,0,0,3,2,2,1,0,4,3,1,3,6,1,6,0.156,male,,,,
23387,23387,0,4,1,0,0,0,1,0,0,5,2,1,1,1,4,1,2,24,0,7,0.4,female,,,,
23388,23388,1,3,4,0,0,0,1,0,5,0,1,1,1,4,2,1,3,21,0,7,0.959,female,,,,
23389,23389,1,2,7,0,1,0,0,1,0,1,2,1,1,4,2,1,4,25,0,8,0.551,female,,,,
23390,23390,1,1,3,0,0,0,0,0,1,0,1,0,1,3,1,1,2,21,0,6,0.906,female,,,,
23391,23391,0,4,6,0,0,0,0,0,4,4,2,0,1,1,1,1,2,10,0,2,0.364,female,,,,
23392,23392,0,4,5,0,1,0,1,0,5,4,1,0,1,3,2,1,4,12,0,6,0.391,female,,,,
23393,23393,0,3,4,0,0,0,1,0,1,5,0,0,1,4,4,1,1,8,1,6,0.423,male,,,,
23394,23394,0,1,3,0,0,0,1,0,2,0,1,0,1,2,4,1,1,28,0,7,0.304,female,,,,
23395,23395,0,4,4,1,0,0,1,0,2,0,1,1,1,1,1,1,3,30,0,6,0.03,female,,,,
23396,23396,0,4,1,0,0,0,1,0,1,4,1,0,1,1,1,1,3,12,0,4,0.346,female,,,,
23397,23397,0,2,1,0,1,0,1,0,2,0,0,0,0,1,1,1,1,32,0,7,0.199,female,,,,
23398,23398,0,2,3,1,0,0,1,0,2,5,2,1,1,3,3,1,1,19,0,7,0.959,female,,,,
23399,23399,0,1,2,0,0,0,1,0,5,2,0,1,1,3,3,1,4,25,0,7,0.263,female,,,,
23400,23400,0,3,7,0,0,1,0,0,3,1,1,0,1,4,3,0,3,6,0,3,0.212,female,,,,
23401,23401,0,4,1,0,0,0,1,0,5,4,1,0,0,4,4,0,3,14,1,3,0.586,male,,,,
23402,23402,1,1,5,1,0,0,1,0,0,2,0,1,1,3,3,1,4,6,1,11,0.193,male,,,,
23403,23403,0,2,2,0,0,0,0,1,1,3,1,0,0,3,3,1,5,23,1,4,0.365,male,,,,
23404,23404,0,2,5,0,0,1,0,0,3,3,1,0,0,2,2,1,3,7,1,5,0.59,male,,,,
23405,23405,0,2,5,0,0,0,1,0,1,4,0,1,0,2,4,1,1,19,1,8,0.939,male,,,,
23406,23406,0,2,4,0,0,1,1,0,1,2,0,0,1,2,3,0,5,22,1,6,0.788,male,,,,
23407,23407,0,1,7,0,1,0,1,0,0,1,1,1,0,4,4,1,2,18,1,7,0.342,male,,,,
23408,23408,0,2,6,0,1,0,1,0,3,1,2,1,1,1,1,0,5,8,0,5,0.16,female,,,,
23409,23409,0,3,3,0,0,0,0,0,5,5,1,1,0,1,4,1,1,32,1,4,0.431,male,,,,
23410,23410,0,2,3,0,0,0,0,0,4,2,1,1,1,2,3,0,3,29,0,4,0.972,female,,,,
23411,23411,0,2,7,0,0,1,1,0,2,1,2,0,0,2,2,1,3,29,0,5,0.526,female,,,,
23412,23412,0,3,2,0,0,0,1,0,2,4,2,1,0,1,1,1,3,21,0,4,0.218,female,,,,
23413,23413,0,2,6,0,1,1,1,0,1,4,1,1,1,2,2,0,2,12,1,7,0.567,male,,,,
23414,23414,0,2,3,0,1,0,1,0,0,4,0,0,1,1,4,0,3,3,1,7,0.938,male,,,,
23415,23415,1,2,2,0,0,0,1,0,4,4,2,1,1,4,3,1,3,21,1,6,0.468,male,,,,
23416,23416,0,4,6,0,0,0,0,0,2,5,0,1,1,1,1,1,1,22,1,4,0.152,male,,,,
23417,23417,0,4,7,1,0,0,1,0,2,0,2,1,0,4,1,1,5,33,0,5,0.218,female,,,,
23418,23418,0,2,1,0,1,1,1,0,4,3,1,1,1,3,1,1,1,8,1,9,0.236,male,,,,
23419,23419,1,3,4,0,0,0,1,0,3,0,1,0,1,2,1,1,5,18,1,7,0.14,male,,,,
23420,23420,0,1,5,1,0,0,1,0,0,4,0,0,1,2,1,1,4,21,1,9,0.835,male,,,,
23421,23421,0,2,1,0,0,1,1,0,4,4,2,0,1,1,4,1,4,9,1,7,0.118,male,,,,
23422,23422,0,1,7,0,0,0,1,0,0,5,0,1,0,4,1,1,4,22,1,6,0.998,male,,,,
23423,23423,0,4,3,0,0,1,1,0,0,3,1,0,1,2,3,1,2,23,0,6,0.267,female,,,,
23424,23424,1,2,3,0,0,1,1,0,3,2,1,1,1,2,2,0,4,1,0,7,0.644,female,,,,
23425,23425,1,3,5,0,0,1,1,0,1,1,0,0,1,1,2,1,3,26,1,8,0.681,male,,,,
23426,23426,0,4,1,0,1,0,1,1,4,3,0,1,0,3,1,1,1,27,0,8,0.827,female,,,,
23427,23427,0,1,4,1,0,0,1,0,1,1,0,1,1,2,4,1,3,5,0,9,0.308,female,,,,
23428,23428,0,1,5,0,0,0,0,0,5,1,1,0,1,4,4,1,2,2,1,5,0.382,male,,,,
23429,23429,0,4,2,0,0,0,1,0,5,2,2,0,1,3,2,1,1,30,0,4,0.722,female,,,,
23430,23430,0,4,4,0,0,0,0,0,3,3,0,1,1,4,3,1,3,12,1,4,0.486,male,,,,
23431,23431,0,2,4,0,1,0,1,0,1,4,0,0,1,1,3,0,3,15,1,5,0.179,male,,,,
23432,23432,0,2,1,0,1,1,1,0,0,5,2,0,1,3,2,1,1,2,1,9,0.537,male,,,,
23433,23433,0,3,7,0,0,0,1,0,5,2,0,1,1,2,4,1,2,31,0,8,0.946,female,,,,
23434,23434,0,2,7,0,0,0,0,0,2,2,1,1,1,4,3,1,2,32,0,4,0.774,female,,,,
23435,23435,1,2,4,0,0,1,1,0,4,1,2,0,0,3,3,1,5,5,0,6,0.734,female,,,,
23436,23436,0,4,1,0,0,0,1,0,4,4,0,0,1,4,1,1,5,19,0,5,0.842,female,,,,
23437,23437,0,2,4,0,0,0,1,0,2,3,0,0,1,1,3,1,5,13,1,5,0.797,male,,,,
23438,23438,0,2,7,0,1,0,1,0,4,2,0,1,1,1,2,1,3,33,1,7,0.745,male,,,,
23439,23439,0,1,1,0,1,0,1,0,0,0,0,0,1,2,1,1,1,29,1,10,0.72,male,,,,
23440,23440,1,4,4,0,1,1,0,0,1,5,1,1,1,2,4,1,5,31,1,8,0.766,male,,,,
23441,23441,0,3,1,1,0,0,1,0,5,3,0,0,1,2,3,1,1,20,1,8,0.976,male,,,,
23442,23442,0,4,1,0,0,0,1,0,0,3,0,0,0,4,4,1,4,21,1,6,0.972,male,,,,
23443,23443,1,1,3,0,1,1,1,0,0,3,0,1,1,4,4,1,3,32,1,11,0.368,male,,,,
23444,23444,0,1,6,0,1,0,1,1,0,5,0,1,1,2,4,0,3,11,0,10,0.483,female,,,,
23445,23445,0,3,5,0,0,0,0,0,3,5,1,1,1,3,3,1,3,3,1,6,0.389,male,,,,
23446,23446,0,1,3,0,0,0,1,0,1,5,0,1,1,3,2,1,4,29,0,7,0.62,female,,,,
23447,23447,0,3,7,0,0,0,0,1,3,1,2,1,1,3,1,1,2,31,0,6,0.587,female,,,,
23448,23448,0,3,2,0,0,1,1,1,1,1,2,1,1,3,1,1,2,14,1,8,0.308,male,,,,
23449,23449,0,3,1,1,0,0,1,1,0,4,1,0,0,1,1,1,3,26,1,7,0.99,male,,,,
23450,23450,0,4,1,0,0,0,1,1,2,3,2,0,1,2,2,1,5,3,1,6,0.59,male,,,,
23451,23451,0,3,7,0,0,1,0,0,0,0,2,1,1,1,3,0,3,21,0,6,0.971,female,,,,
23452,23452,0,4,5,0,0,1,0,0,1,3,0,1,1,2,3,1,4,4,0,7,0.287,female,,,,
23453,23453,1,4,2,1,0,1,1,0,3,4,2,0,1,4,2,0,4,14,0,5,0.728,female,,,,
23454,23454,1,3,2,0,0,0,1,0,4,3,0,0,0,3,2,1,5,5,0,6,0.803,female,,,,
23455,23455,1,4,3,0,0,1,1,0,4,5,0,0,1,2,1,1,2,23,1,7,0.906,male,,,,
23456,23456,0,2,2,0,0,0,0,0,4,1,1,0,1,1,1,1,2,3,0,3,0.533,female,,,,
23457,23457,0,1,5,0,1,1,1,1,3,5,1,1,0,2,2,0,1,21,1,8,0.01,male,,,,
23458,23458,0,1,2,0,1,1,1,0,0,4,0,1,1,4,4,1,4,15,1,10,0.84,male,,,,
23459,23459,0,1,3,0,1,0,0,0,0,3,2,1,1,4,2,1,3,10,0,6,0.373,female,,,,
23460,23460,0,4,5,0,0,0,1,0,3,3,2,0,1,1,4,1,3,28,0,5,0.112,female,,,,
23461,23461,1,2,7,0,0,1,1,1,2,5,1,0,1,3,4,1,2,6,0,9,0.791,female,,,,
23462,23462,0,3,3,0,0,0,1,0,0,3,2,0,1,4,2,1,3,24,1,5,0.859,male,,,,
23463,23463,1,1,7,0,0,0,1,0,2,4,2,1,0,1,2,1,4,22,1,5,0.934,male,,,,
23464,23464,0,2,5,0,1,0,1,0,4,1,2,1,1,1,2,1,2,21,1,7,0.621,male,,,,
23465,23465,0,2,7,0,0,0,1,0,0,3,1,1,0,3,1,1,3,23,1,6,0.161,male,,,,
23466,23466,0,2,1,0,0,0,1,1,1,5,2,0,0,1,2,1,2,22,1,5,0.815,male,,,,
23467,23467,0,3,3,0,0,1,0,0,3,5,0,0,1,1,4,1,4,24,1,6,0.516,male,,,,
23468,23468,0,2,4,0,0,0,1,0,4,1,2,0,0,1,4,0,1,6,0,3,0.66,female,,,,
23469,23469,0,1,4,0,0,0,1,0,5,3,2,1,1,2,1,1,5,7,1,6,0.554,male,,,,
23470,23470,1,4,6,0,0,0,1,0,3,5,2,1,1,1,3,1,4,32,0,5,0.558,female,,,,
23471,23471,0,2,2,0,0,0,0,1,3,4,1,1,0,3,1,0,3,13,0,4,0.699,female,,,,
23472,23472,0,4,4,0,0,0,0,0,1,0,2,0,1,3,4,1,5,23,0,5,0.801,female,,,,
23473,23473,0,1,6,1,0,0,1,0,1,1,0,1,1,1,2,1,2,2,1,7,0.786,male,,,,
23474,23474,1,3,1,0,0,1,1,0,4,4,0,1,1,2,3,1,4,16,1,10,0.748,male,,,,
23475,23475,0,1,4,0,0,0,0,0,4,1,2,1,1,2,2,1,5,2,0,5,0.715,female,,,,
23476,23476,1,1,5,0,0,0,1,0,2,3,2,1,1,3,2,1,1,8,0,8,0.991,female,,,,
23477,23477,1,2,1,0,0,0,0,1,0,1,2,1,0,2,4,1,1,22,0,9,0.24,female,,,,
23478,23478,1,3,2,0,0,1,0,0,0,1,2,0,1,3,2,1,1,17,1,7,0.328,male,,,,
23479,23479,0,3,5,0,0,1,0,0,5,4,2,1,1,4,4,1,3,32,0,7,0.467,female,,,,
23480,23480,0,2,1,1,0,0,0,0,3,1,1,1,1,2,2,1,1,16,1,7,0.395,male,,,,
23481,23481,0,4,4,0,0,0,1,0,0,1,2,1,1,2,2,1,1,28,0,6,0.23,female,,,,
23482,23482,1,4,3,0,0,0,0,0,3,5,0,0,1,2,2,1,4,20,0,5,0.834,female,,,,
23483,23483,0,2,3,0,0,0,0,0,1,3,1,0,1,3,4,0,3,6,1,4,0.138,male,,,,
23484,23484,0,1,4,0,0,0,0,0,3,1,1,1,1,1,2,1,1,16,0,4,0.371,female,,,,
23485,23485,0,3,7,0,0,0,1,0,2,2,0,1,1,2,1,1,5,5,1,7,0.963,male,,,,
23486,23486,1,1,7,0,0,0,0,0,5,2,1,1,1,4,3,1,2,9,1,5,0.709,male,,,,
23487,23487,0,2,7,0,0,0,1,1,3,4,2,1,1,2,4,1,2,15,1,8,0.176,male,,,,
23488,23488,0,2,7,0,0,1,0,0,5,1,2,0,1,4,3,1,1,23,0,4,0.82,female,,,,
23489,23489,0,4,3,0,0,0,0,0,4,4,0,0,1,4,2,1,5,24,1,3,0.34,male,,,,
23490,23490,1,2,6,1,1,0,1,0,0,5,1,1,1,3,1,1,5,20,0,10,0.368,female,,,,
23491,23491,1,2,4,0,0,0,1,0,2,0,1,1,1,2,4,1,3,10,1,9,0.497,male,,,,
23492,23492,0,1,5,0,0,1,1,0,0,4,2,1,1,2,2,1,2,21,0,9,0.812,female,,,,
23493,23493,0,2,7,0,0,0,0,0,2,4,2,1,1,3,3,1,4,28,1,5,0.15,male,,,,
23494,23494,0,3,4,0,0,1,0,0,0,1,2,0,1,2,4,0,5,31,1,6,0.889,male,,,,
23495,23495,0,1,6,0,1,0,1,0,0,4,0,0,1,4,2,0,3,13,1,6,0.471,male,,,,
23496,23496,0,1,5,0,0,1,0,0,2,4,2,1,1,1,4,1,2,2,1,7,0.788,male,,,,
23497,23497,0,4,5,0,0,0,1,0,0,5,0,0,1,2,4,1,1,11,0,8,0.578,female,,,,
23498,23498,0,1,7,0,0,0,1,0,1,1,2,0,1,2,3,0,4,9,1,4,0.583,male,,,,
23499,23499,0,2,2,0,1,0,0,0,3,0,2,0,0,1,1,1,5,8,0,4,0.492,female,,,,
23500,23500,0,3,5,0,0,0,1,0,5,2,1,1,1,2,2,0,3,3,1,6,0.89,male,,,,
23501,23501,0,1,6,0,0,0,1,0,3,4,1,1,1,1,1,1,4,16,0,5,0.531,female,,,,
23502,23502,0,4,2,1,0,1,0,0,1,0,0,1,1,4,2,1,5,17,1,7,0.68,male,,,,
23503,23503,0,1,4,1,0,1,1,0,2,0,2,0,0,3,4,0,1,17,0,7,0.99,female,,,,
23504,23504,0,4,1,0,0,0,1,0,0,1,0,0,1,2,4,1,2,6,1,8,0.837,male,,,,
23505,23505,0,2,5,0,1,1,1,0,3,5,0,1,0,3,2,1,5,14,1,9,0.933,male,,,,
23506,23506,0,4,7,1,1,0,0,1,5,1,2,0,1,2,2,0,1,28,0,5,0.17,female,,,,
23507,23507,0,1,3,1,0,0,1,0,0,0,0,0,1,2,4,1,5,15,1,10,0.381,male,,,,
23508,23508,1,4,7,0,0,0,1,0,3,1,1,1,1,2,2,1,4,20,1,6,0.257,male,,,,
23509,23509,0,1,5,0,0,0,1,0,0,3,2,1,1,1,2,1,3,17,0,7,0.24,female,,,,
23510,23510,1,3,5,0,0,0,1,0,4,2,2,1,1,3,4,1,4,14,0,9,0.765,female,,,,
23511,23511,0,1,4,0,0,0,1,1,4,3,1,0,1,1,4,0,2,14,0,5,0.574,female,,,,
23512,23512,0,3,6,0,0,0,1,1,1,0,2,1,1,4,4,1,4,26,0,8,0.416,female,,,,
23513,23513,0,1,7,0,1,0,1,0,0,5,2,0,1,1,2,0,4,12,0,5,0.933,female,,,,
23514,23514,0,2,4,0,0,0,0,0,2,0,1,1,1,4,1,1,5,22,1,5,0.602,male,,,,
23515,23515,0,2,5,0,0,1,0,0,0,0,0,0,0,2,1,1,4,23,0,8,0.4,female,,,,
23516,23516,0,3,5,0,0,1,1,0,4,0,1,1,1,2,3,1,4,19,0,9,0.295,female,,,,
23517,23517,0,1,3,0,0,0,0,0,0,0,2,1,1,3,3,0,4,28,0,6,0.203,female,,,,
23518,23518,0,2,5,0,0,1,0,0,5,5,2,0,1,3,4,1,3,19,1,7,0.802,male,,,,
23519,23519,0,4,7,0,0,0,1,0,0,0,2,1,1,3,3,1,3,1,1,7,0.947,male,,,,
23520,23520,0,2,6,0,0,0,1,0,3,2,1,1,1,4,1,1,3,11,0,5,0.18,female,,,,
23521,23521,1,1,7,0,0,1,1,0,3,2,2,1,1,2,2,1,3,21,0,8,0.509,female,,,,
23522,23522,1,4,1,0,1,0,1,0,1,4,0,1,1,4,2,0,5,24,1,7,0.573,male,,,,
23523,23523,0,2,4,0,1,0,0,0,2,0,0,1,1,3,2,1,1,26,0,8,0.143,female,,,,
23524,23524,0,3,1,0,1,0,1,0,5,0,0,1,0,4,1,1,2,32,1,8,0.725,male,,,,
23525,23525,0,4,6,1,0,0,0,0,0,4,1,1,1,1,3,1,2,24,0,5,0.305,female,,,,
23526,23526,0,2,7,1,0,0,0,0,3,1,0,0,1,2,1,0,1,15,1,5,0.567,male,,,,
23527,23527,1,3,1,0,0,1,1,0,4,1,0,0,1,4,3,1,4,14,0,8,0.203,female,,,,
23528,23528,0,4,6,0,0,0,1,0,4,5,2,1,1,4,3,1,5,20,1,4,0.87,male,,,,
23529,23529,0,3,7,0,1,0,1,0,5,1,0,0,0,4,1,1,3,11,1,5,0.949,male,,,,
23530,23530,0,3,5,0,0,0,0,0,1,1,2,1,0,2,3,0,4,16,1,4,0.989,male,,,,
23531,23531,0,3,1,0,0,0,1,0,0,0,1,1,0,2,3,1,5,21,0,8,0.926,female,,,,
23532,23532,0,1,1,0,0,0,0,0,0,0,0,0,1,2,4,0,1,13,1,8,0.92,male,,,,
23533,23533,0,1,7,0,0,0,0,1,5,5,2,1,1,1,1,1,5,17,0,5,0.9,female,,,,
23534,23534,0,1,1,0,0,0,1,0,3,5,0,0,1,3,4,1,3,8,1,8,0.557,male,,,,
23535,23535,0,3,2,1,0,1,1,0,0,1,2,0,1,4,1,1,4,33,0,7,0.728,female,,,,
23536,23536,0,4,1,0,1,0,0,0,0,2,1,0,1,3,3,1,2,3,0,6,0.744,female,,,,
23537,23537,1,2,2,0,0,0,0,0,5,2,2,1,1,2,1,1,5,8,1,6,0.56,male,,,,
23538,23538,0,1,5,0,1,0,0,0,4,1,0,1,0,4,3,0,5,4,1,5,0.898,male,,,,
23539,23539,0,2,4,0,0,1,1,0,0,4,2,0,1,1,4,0,1,15,0,6,0.933,female,,,,
23540,23540,0,3,7,0,1,0,1,0,0,5,0,1,1,2,2,1,1,12,0,9,0.424,female,,,,
23541,23541,0,3,1,0,0,0,1,0,3,2,2,1,1,2,3,1,1,22,0,7,0.974,female,,,,
23542,23542,0,2,1,0,1,0,1,1,2,0,1,1,1,4,4,1,3,31,0,10,0.347,female,,,,
23543,23543,1,1,6,0,0,0,1,0,0,1,2,0,1,4,4,1,3,17,1,7,0.889,male,,,,
23544,23544,0,4,4,0,0,0,1,0,4,0,2,0,1,1,1,1,3,4,0,4,0.256,female,,,,
23545,23545,0,1,4,0,0,0,1,0,3,5,2,0,1,3,4,1,3,23,1,6,0.74,male,,,,
23546,23546,1,2,1,0,0,0,1,0,2,1,2,0,1,2,4,1,2,18,1,8,0.294,male,,,,
23547,23547,0,4,4,0,1,0,0,0,4,4,2,1,1,2,1,1,1,33,0,5,0.871,female,,,,
23548,23548,0,4,1,1,0,1,1,0,1,2,0,0,1,4,1,1,3,20,1,7,0.891,male,,,,
23549,23549,0,1,6,0,0,0,1,1,3,1,1,1,1,4,3,1,5,23,1,6,0.355,male,,,,
23550,23550,0,4,5,0,1,0,1,0,4,2,2,0,0,3,2,1,2,21,1,5,0.961,male,,,,
23551,23551,0,2,7,0,0,0,1,0,3,1,2,1,1,4,1,1,3,2,0,5,0.628,female,,,,
23552,23552,0,3,1,0,0,0,1,0,0,0,0,0,1,1,3,1,4,30,1,8,0.801,male,,,,
23553,23553,0,3,2,1,0,0,1,0,5,2,1,1,1,3,3,1,4,9,0,7,0.752,female,,,,
23554,23554,0,2,3,0,0,0,1,0,5,2,2,1,1,4,1,1,1,17,1,5,0.559,male,,,,
23555,23555,0,1,1,0,0,0,0,0,0,0,1,0,1,3,3,1,1,21,0,7,0.977,female,,,,
23556,23556,0,1,7,0,0,0,0,0,0,5,0,0,1,1,4,0,5,6,0,5,0.984,female,,,,
23557,23557,0,2,7,0,1,0,1,0,2,3,0,0,1,4,3,0,2,30,0,5,0.798,female,,,,
23558,23558,0,4,2,0,0,0,0,0,0,4,1,1,1,2,1,0,2,1,1,4,0.46,male,,,,
23559,23559,1,2,5,0,0,0,1,1,1,3,0,0,1,3,3,1,2,19,0,9,0.304,female,,,,
23560,23560,0,4,3,0,0,0,0,0,4,1,0,0,0,2,4,0,5,30,1,3,0.417,male,,,,
23561,23561,1,4,4,0,0,0,1,0,1,4,2,1,1,3,1,1,2,16,0,6,0.241,female,,,,
23562,23562,0,2,2,0,0,0,1,0,3,1,1,0,1,3,2,1,4,12,1,5,0.192,male,,,,
23563,23563,0,1,1,0,1,0,1,0,1,1,0,0,1,1,4,1,4,17,1,8,0.97,male,,,,
23564,23564,0,4,1,0,1,0,1,0,3,3,0,1,0,1,2,0,2,18,0,5,0.978,female,,,,
23565,23565,0,3,1,0,0,0,1,0,0,0,1,0,0,1,4,1,2,31,0,7,0.525,female,,,,
23566,23566,0,1,7,0,0,0,1,0,3,3,0,0,1,4,2,1,4,19,1,5,0.599,male,,,,
23567,23567,0,2,2,0,0,0,1,0,4,0,2,1,1,2,2,1,2,25,0,7,0.629,female,,,,
23568,23568,1,1,6,0,0,0,0,0,0,2,1,1,1,3,1,1,1,16,0,7,0.497,female,,,,
23569,23569,0,4,6,0,1,0,1,0,0,2,2,0,1,3,4,1,4,8,1,7,0.317,male,,,,
23570,23570,1,2,6,1,0,0,1,0,2,4,0,0,1,1,4,1,2,26,1,8,0.542,male,,,,
23571,23571,0,1,7,0,0,0,1,0,2,5,1,1,1,3,2,0,5,7,0,5,0.771,female,,,,
