,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,lable (y),prince_o,gender_data,district_data,age,social_catagory,school_wise_data
20625,0,1,2,0,1,1,0,0,3,4,1,1,1,1,3,1,2,8,0,6,0.54,female,,6-8 year,,
20626,0,1,2,0,0,1,1,0,0,1,2,1,0,4,2,1,2,25,1,6,0.215,male,,6-8 year,,
20627,0,3,4,1,0,0,1,0,5,2,1,1,0,4,1,0,5,5,0,4,0.48,female,,14-18 year,,
20628,0,2,4,0,0,0,0,0,0,4,1,1,1,1,3,1,3,21,0,5,0.179,female,,8-11 year,,
20629,0,3,2,1,0,0,1,0,1,1,1,1,1,1,2,0,2,7,1,5,0.609,male,,6-8 year,,
20630,0,3,6,0,0,1,0,0,1,1,0,1,1,1,2,1,1,33,0,6,0.266,female,,3-6 year,,
20631,1,1,4,1,0,0,0,0,2,1,2,0,1,1,1,1,3,10,1,5,0.267,male,,8-11 year,,
20632,0,3,6,0,0,0,1,0,3,4,0,1,1,4,1,1,3,9,1,6,0.77,male,,8-11 year,,
20633,0,3,2,0,0,0,1,0,3,1,2,1,1,2,4,1,1,23,1,7,0.803,male,,3-6 year,,
20634,0,4,4,0,0,0,1,0,2,2,1,0,1,4,3,1,4,18,1,3,0.398,male,,11-14 year,,
20635,0,4,2,0,0,1,1,0,5,0,2,1,1,3,2,1,1,19,1,7,0.701,male,,3-6 year,,
20636,1,1,3,0,0,0,1,1,3,0,2,1,1,3,4,1,3,15,0,10,0.98,female,,8-11 year,,
20637,0,2,7,1,1,0,1,0,1,4,2,1,1,2,3,0,5,18,0,7,0.366,female,,14-18 year,,
20638,1,3,4,0,0,0,1,1,5,4,2,1,1,3,2,1,2,5,0,8,0.15,female,,6-8 year,,
20639,0,4,4,0,0,0,1,1,2,0,0,0,1,3,3,0,5,14,1,6,0.68,male,,14-18 year,,
20640,0,2,5,0,0,0,1,0,2,5,0,1,1,3,4,1,1,1,0,9,0.701,female,,3-6 year,,
20641,0,2,7,0,0,0,1,0,0,4,2,1,1,3,3,1,5,28,0,7,0.29,female,,14-18 year,,
20642,0,1,4,0,0,1,0,0,5,3,1,0,1,3,3,0,5,19,1,4,0.458,male,,14-18 year,,
20643,0,4,2,0,1,0,1,0,4,5,1,1,0,2,4,1,3,24,0,6,0.857,female,,8-11 year,,
20644,0,3,1,0,0,0,1,1,5,3,1,0,1,1,3,0,5,27,1,5,0.36,male,,14-18 year,,
20645,0,4,2,1,0,0,1,0,0,4,0,1,1,4,3,1,5,4,1,7,0.854,male,,14-18 year,,
20646,0,3,6,0,0,1,0,0,2,4,2,1,1,1,2,0,4,1,1,4,0.95,male,,11-14 year,,
20647,0,3,5,0,0,0,1,0,1,3,2,0,0,3,1,1,3,11,0,5,0.423,female,,8-11 year,,
20648,1,3,1,0,0,0,1,0,4,4,1,0,1,4,1,1,5,2,0,6,0.596,female,,14-18 year,,
20649,0,1,7,1,0,1,1,1,4,5,1,0,1,1,2,1,2,27,1,7,0.184,male,,6-8 year,,
20650,1,1,7,0,1,0,1,1,4,2,1,0,1,4,4,1,1,21,0,8,0.663,female,,3-6 year,,
20651,0,4,1,0,1,0,1,1,2,3,1,0,0,1,3,1,2,21,0,5,0.9,female,,6-8 year,,
20652,0,3,7,0,0,1,1,0,1,5,0,1,1,4,2,1,1,28,1,7,0.457,male,,3-6 year,,
20653,0,1,2,1,0,0,1,0,0,0,0,1,1,2,1,1,1,13,0,10,0.145,female,,3-6 year,,
20654,0,2,2,0,0,0,1,1,2,1,0,1,1,3,4,1,4,18,1,9,0.88,male,,11-14 year,,
20655,0,4,2,0,0,1,0,1,3,0,2,1,1,2,3,1,3,22,1,7,0.295,male,,8-11 year,,
20656,0,1,3,0,0,1,0,0,2,2,1,0,0,1,2,0,1,1,1,2,0.271,male,,3-6 year,,
20657,0,3,1,1,0,0,1,0,4,4,2,0,1,4,3,1,4,29,0,6,0.777,female,,11-14 year,,
20658,0,4,1,1,0,0,0,0,2,2,0,0,1,2,3,0,3,25,1,5,0.145,male,,8-11 year,,
20659,0,3,1,0,1,0,1,0,5,5,1,1,0,3,3,1,4,30,1,7,0.281,male,,11-14 year,,
20660,1,3,7,0,1,0,1,0,0,3,0,1,1,4,4,1,4,7,1,10,0.936,male,,11-14 year,,
20661,0,1,3,0,0,0,1,0,4,5,0,0,0,4,1,0,5,26,0,3,0.316,female,,14-18 year,,
20662,0,1,3,0,0,0,1,0,4,0,0,0,1,1,4,1,1,6,1,7,0.497,male,,3-6 year,,
20663,0,4,2,0,0,0,1,1,3,3,0,0,1,3,4,0,5,21,1,6,0.885,male,,14-18 year,,
20664,0,1,3,0,0,0,1,0,4,3,1,0,1,4,3,0,3,29,0,3,0.885,female,,8-11 year,,
20665,1,2,3,0,0,0,1,0,4,1,2,1,0,4,2,1,5,17,0,5,0.87,female,,14-18 year,,
20666,0,4,4,0,0,0,1,1,0,1,2,0,1,3,4,0,5,30,1,6,0.802,male,,14-18 year,,
20667,0,1,6,1,1,0,0,1,0,2,0,1,1,4,4,1,4,25,0,10,0.952,female,,11-14 year,,
20668,0,4,4,0,1,0,0,0,5,4,0,0,1,3,3,1,4,3,1,5,0.66,male,,11-14 year,,
20669,0,4,1,0,1,0,0,0,3,0,2,0,1,3,2,1,5,29,0,6,0.773,female,,14-18 year,,
20670,0,1,1,0,0,0,0,1,0,2,1,1,1,2,2,1,3,9,1,8,0.154,male,,8-11 year,,
20671,0,4,7,0,0,0,0,0,3,0,1,0,0,3,2,0,4,24,1,2,0.915,male,,11-14 year,,
20672,0,2,1,0,0,0,1,1,1,3,2,1,1,4,3,1,1,29,0,7,0.541,female,,3-6 year,,
20673,0,3,1,1,0,0,0,0,5,1,2,0,0,2,1,0,3,30,0,4,0.709,female,,8-11 year,,
20674,0,2,2,0,0,0,1,0,2,4,0,1,1,2,1,0,1,8,1,6,0.91,male,,3-6 year,,
20675,0,4,5,0,0,1,1,0,5,5,2,1,1,2,3,1,3,7,1,7,0.951,male,,8-11 year,,
20676,1,4,3,0,0,0,0,0,4,3,1,1,1,3,1,1,4,24,1,5,0.51,male,,11-14 year,,
20677,1,4,5,1,0,1,1,0,5,2,2,0,1,1,3,1,5,30,1,7,0.385,male,,14-18 year,,
20678,1,2,3,0,0,0,0,1,0,1,2,1,1,1,3,0,3,16,0,6,0.584,female,,8-11 year,,
20679,0,4,5,0,0,0,0,0,2,4,1,0,1,2,1,0,4,29,1,3,0.615,male,,11-14 year,,
20680,0,2,2,0,0,0,1,0,1,1,0,0,1,2,2,1,3,8,1,6,0.344,male,,8-11 year,,
20681,0,1,3,0,0,1,1,0,2,0,0,1,1,3,2,1,3,31,1,9,0.06,male,,8-11 year,,
20682,0,3,2,0,0,0,1,0,1,0,0,1,1,4,1,1,2,3,1,7,0.672,male,,6-8 year,,
20683,0,4,1,1,0,0,0,0,2,4,1,0,1,3,1,1,2,22,1,5,0.102,male,,6-8 year,,
20684,1,4,5,0,0,0,0,0,1,4,0,1,1,2,2,1,5,3,0,7,0.664,female,,14-18 year,,
20685,0,4,2,0,0,0,1,0,4,4,0,1,0,1,4,1,2,8,0,5,0.725,female,,6-8 year,,
20686,0,4,5,0,0,0,0,0,3,4,0,0,1,2,1,1,5,26,1,5,0.776,male,,14-18 year,,
20687,1,3,1,0,0,0,0,0,1,4,2,0,1,1,3,1,5,18,0,5,0.439,female,,14-18 year,,
20688,1,3,1,0,1,0,1,0,0,3,0,0,1,3,2,1,5,30,1,10,0.43,male,,14-18 year,,
20689,0,1,5,1,0,0,0,0,2,1,1,0,0,3,2,1,1,8,1,5,0.939,male,,3-6 year,,
20690,0,4,7,1,1,1,1,0,1,4,0,0,1,2,1,1,3,7,1,8,0.618,male,,8-11 year,,
20691,0,3,6,1,1,0,1,0,4,2,0,0,1,3,3,1,3,9,1,8,0.557,male,,8-11 year,,
20692,0,2,2,0,0,1,1,0,0,1,0,0,1,4,4,1,3,16,1,8,0.368,male,,8-11 year,,
20693,1,3,6,0,1,0,1,0,3,4,1,1,1,2,1,1,5,25,0,8,0.145,female,,14-18 year,,
20694,0,2,6,1,0,0,1,0,0,4,1,0,1,2,3,1,1,9,1,7,0.768,male,,3-6 year,,
20695,1,3,4,1,0,0,1,0,0,3,0,1,0,2,2,1,1,26,1,9,0.825,male,,3-6 year,,
20696,0,1,2,0,0,0,0,0,3,1,1,0,1,2,4,1,1,11,1,5,0.312,male,,3-6 year,,
20697,0,4,2,1,0,0,1,0,5,2,1,1,1,3,1,1,5,17,0,6,0.818,female,,14-18 year,,
20698,0,3,6,1,0,0,1,0,3,4,0,1,0,2,1,1,4,24,1,7,0.82,male,,11-14 year,,
20699,0,3,3,0,0,0,1,0,2,0,0,1,1,2,4,1,5,14,1,9,0.918,male,,14-18 year,,
20700,0,1,5,0,0,0,1,0,0,1,2,1,1,3,1,1,5,14,0,8,0.987,female,,14-18 year,,
20701,0,3,4,1,1,0,0,0,3,3,1,0,1,2,3,1,1,7,1,6,0.181,male,,3-6 year,,
20702,0,1,6,0,1,0,0,0,5,1,2,0,0,3,2,1,3,5,1,4,0.653,male,,8-11 year,,
20703,0,4,7,1,0,0,1,0,1,0,1,0,0,2,1,1,2,8,0,5,0.2,female,,6-8 year,,
20704,1,4,3,0,1,0,0,0,3,4,1,1,1,1,2,1,4,31,1,5,0.725,male,,11-14 year,,
20705,0,2,5,0,0,0,1,0,3,0,2,1,1,1,4,1,2,15,0,8,0.454,female,,6-8 year,,
20706,0,4,2,0,1,0,0,1,4,4,0,1,1,3,4,1,5,17,0,8,0.572,female,,14-18 year,,
20707,0,2,7,0,0,1,0,0,4,5,0,0,1,2,3,1,5,9,1,6,0.715,male,,14-18 year,,
20708,0,2,7,0,0,1,1,1,0,3,0,1,1,2,3,1,2,30,1,10,0.722,male,,6-8 year,,
20709,0,2,5,1,0,0,0,0,3,0,1,1,1,3,4,1,4,7,0,9,0.238,female,,11-14 year,,
20710,0,4,1,0,0,0,0,0,2,4,1,0,0,2,1,1,1,26,1,3,0.428,male,,3-6 year,,
20711,1,2,6,0,1,1,0,0,2,5,2,1,1,2,3,1,3,11,0,8,0.894,female,,8-11 year,,
20712,0,3,6,1,1,0,1,1,5,5,2,0,1,1,4,1,4,28,1,8,0.7,male,,11-14 year,,
20713,0,4,6,0,0,0,1,0,3,4,0,1,1,1,2,0,3,5,1,4,0.259,male,,8-11 year,,
20714,0,3,5,1,0,1,1,1,4,1,2,0,1,3,2,0,2,22,1,8,0.693,male,,6-8 year,,
20715,0,1,5,0,0,0,1,1,2,1,0,1,0,1,1,1,5,19,0,7,0.307,female,,14-18 year,,
20716,0,1,5,0,0,1,1,0,5,4,1,1,1,4,2,1,1,32,0,7,0.962,female,,3-6 year,,
20717,0,4,1,0,1,0,0,0,2,3,2,0,1,3,2,1,3,28,0,5,0.625,female,,8-11 year,,
20718,1,3,5,1,0,1,1,0,2,3,2,1,1,2,3,1,4,28,1,10,0.9,male,,11-14 year,,
20719,0,2,6,0,0,1,1,0,4,5,2,1,1,2,2,1,5,11,0,7,0.36,female,,14-18 year,,
20720,0,1,3,0,1,0,0,0,5,0,2,1,1,3,2,1,2,33,0,7,0.63,female,,6-8 year,,
20721,0,2,7,0,0,0,1,0,3,2,2,1,1,4,2,1,3,33,1,5,0.682,male,,8-11 year,,
20722,0,2,3,0,0,0,1,0,5,2,0,1,1,1,1,1,1,21,1,6,0.464,male,,3-6 year,,
20723,1,2,3,0,0,0,1,0,4,5,1,1,1,1,2,1,3,25,1,6,0.302,male,,8-11 year,,
20724,0,1,6,0,0,0,1,0,5,4,0,0,1,3,4,1,4,2,1,7,0.258,male,,11-14 year,,
20725,1,1,1,0,0,0,1,1,3,4,0,1,0,4,4,1,5,29,0,9,0.976,female,,14-18 year,,
20726,0,1,2,0,0,0,0,0,2,4,1,0,1,4,1,0,2,14,0,2,0.803,female,,6-8 year,,
20727,0,1,6,0,1,0,1,0,1,0,1,1,1,1,2,1,3,16,0,7,0.804,female,,8-11 year,,
20728,0,3,2,0,0,0,1,0,4,0,1,1,1,3,1,1,2,28,0,7,0.608,female,,6-8 year,,
20729,1,4,5,0,0,0,0,0,0,2,0,0,1,2,4,1,4,28,1,8,0.4,male,,11-14 year,,
20730,0,3,7,0,0,0,1,0,0,3,0,0,0,4,3,1,4,33,1,5,0.15,male,,11-14 year,,
20731,0,4,7,1,1,1,0,0,0,2,1,1,1,2,2,1,5,29,1,8,0.195,male,,14-18 year,,
20732,0,1,7,0,0,0,0,0,0,4,0,0,1,2,2,1,3,29,0,6,0.909,female,,8-11 year,,
20733,0,4,1,0,0,1,0,0,5,4,2,0,1,2,1,1,5,8,1,5,0.631,male,,14-18 year,,
20734,0,4,5,1,1,0,1,0,4,1,2,0,1,1,3,1,5,26,0,6,0.54,female,,14-18 year,,
20735,0,1,4,0,1,0,0,0,3,4,1,0,1,3,3,1,5,8,1,5,0.08,male,,14-18 year,,
20736,0,3,5,0,0,0,0,0,4,4,0,1,1,1,2,1,2,14,0,6,0.539,female,,6-8 year,,
20737,0,1,3,0,0,1,0,0,3,1,1,1,1,4,3,1,4,27,0,5,0.72,female,,11-14 year,,
20738,0,4,3,0,0,0,0,0,3,4,0,1,1,1,4,0,4,8,1,4,0.714,male,,11-14 year,,
20739,0,3,1,1,1,1,0,1,5,2,0,0,0,3,3,1,4,28,1,9,0.68,male,,11-14 year,,
20740,0,1,2,0,0,0,0,0,3,3,2,1,0,3,3,0,3,20,0,3,0.27,female,,8-11 year,,
20741,0,2,1,0,0,0,1,0,0,2,2,0,1,3,2,1,1,2,1,7,0.934,male,,3-6 year,,
20742,0,3,1,0,0,0,0,0,1,2,0,0,1,4,4,1,1,24,0,6,0.638,female,,3-6 year,,
20743,0,4,6,0,0,0,0,0,2,2,1,0,0,2,1,0,2,26,1,1,0.617,male,,6-8 year,,
20744,1,1,1,1,0,0,1,0,1,4,2,0,0,2,4,1,1,29,1,8,0.672,male,,3-6 year,,
20745,1,1,6,0,0,0,1,1,2,3,0,0,1,2,1,1,1,4,1,8,0.905,male,,3-6 year,,
20746,1,3,3,0,0,0,1,0,0,1,1,0,1,1,1,1,5,28,1,6,0.784,male,,14-18 year,,
20747,0,4,2,0,1,0,0,0,4,2,0,0,1,1,3,1,3,32,1,4,0.41,male,,8-11 year,,
20748,1,4,1,0,1,0,0,0,4,0,1,1,0,4,3,0,4,26,1,5,0.448,male,,11-14 year,,
20749,0,2,3,0,0,1,1,0,5,0,1,1,1,3,2,1,3,6,0,8,0.226,female,,8-11 year,,
20750,0,1,3,1,0,0,1,0,4,2,2,1,1,3,1,1,3,26,1,7,0.255,male,,8-11 year,,
20751,0,3,6,0,0,0,1,0,5,5,0,1,1,2,1,1,3,33,1,7,0.72,male,,8-11 year,,
20752,0,1,5,0,1,1,1,0,1,4,1,1,1,2,3,0,2,13,0,8,0.24,female,,6-8 year,,
20753,0,1,4,1,0,0,1,0,5,1,0,0,1,3,4,1,1,15,1,8,0.69,male,,3-6 year,,
20754,0,3,2,1,0,0,1,0,3,2,2,1,0,1,3,1,3,11,0,5,0.08,female,,8-11 year,,
20755,0,1,2,1,1,0,1,1,0,4,1,0,1,3,3,0,2,29,1,8,0.634,male,,6-8 year,,
20756,0,1,7,0,0,0,1,0,2,1,0,1,1,1,4,1,5,2,0,7,0.412,female,,14-18 year,,
20757,0,1,2,0,0,0,1,1,5,2,1,0,1,4,3,0,3,25,0,4,0.591,female,,8-11 year,,
20758,0,2,3,0,0,1,1,0,5,0,0,0,1,4,4,1,1,32,0,8,0.557,female,,3-6 year,,
20759,0,2,4,0,0,1,1,0,0,2,2,1,1,3,3,1,1,26,0,8,0.331,female,,3-6 year,,
20760,0,1,5,1,0,0,1,0,2,5,0,0,1,4,1,1,4,15,1,7,0.964,male,,11-14 year,,
20761,0,1,4,0,0,1,0,0,0,2,0,0,0,4,1,0,2,30,1,4,0.315,male,,6-8 year,,
20762,0,4,5,0,0,1,1,0,0,5,0,0,1,1,2,0,5,22,1,6,0.647,male,,14-18 year,,
20763,0,1,4,0,0,1,0,0,1,4,1,1,1,3,1,0,1,18,0,5,0.497,female,,3-6 year,,
20764,0,1,6,0,0,1,0,0,2,0,0,1,1,2,2,1,3,23,1,8,0.913,male,,8-11 year,,
20765,0,4,4,0,0,0,1,0,5,3,0,0,1,2,2,0,5,30,0,4,0.317,female,,14-18 year,,
20766,0,2,6,0,0,0,1,0,3,2,2,1,1,2,3,1,5,27,0,6,0.488,female,,14-18 year,,
20767,0,3,4,0,0,0,0,0,0,1,2,1,0,3,1,0,5,10,0,4,0.531,female,,14-18 year,,
20768,0,4,5,0,0,0,1,0,4,4,0,1,0,2,2,0,4,9,1,5,0.904,male,,11-14 year,,
20769,0,1,1,0,1,0,1,0,2,5,1,0,1,2,3,1,1,10,0,7,0.987,female,,3-6 year,,
20770,0,3,3,1,0,0,1,0,1,0,2,1,0,4,1,1,5,30,0,6,0.88,female,,14-18 year,,
20771,0,4,4,0,0,0,0,1,3,3,0,1,1,3,1,0,3,7,1,5,0.877,male,,8-11 year,,
20772,0,4,7,0,0,0,0,1,0,4,0,0,0,1,2,1,3,3,0,4,0.581,female,,8-11 year,,
20773,1,1,2,0,0,0,1,0,2,3,2,1,1,4,3,1,3,30,0,6,0.542,female,,8-11 year,,
20774,0,1,5,1,0,1,1,0,3,0,1,0,1,4,3,0,5,14,1,7,0.741,male,,14-18 year,,
20775,0,1,6,0,0,0,1,0,4,1,1,1,1,3,2,1,3,33,0,6,0.835,female,,8-11 year,,
20776,0,4,5,0,0,0,0,1,1,5,2,0,1,2,1,1,5,25,1,5,0.68,male,,14-18 year,,
20777,0,4,2,0,0,0,1,0,5,0,1,1,1,3,1,1,3,1,0,6,0.695,female,,8-11 year,,
20778,0,4,5,0,1,1,1,0,4,3,0,1,1,4,3,1,4,3,0,8,0.624,female,,11-14 year,,
20779,0,1,4,0,1,1,1,0,5,3,1,0,1,1,1,1,3,15,0,6,0.393,female,,8-11 year,,
20780,0,1,5,0,0,0,1,0,1,5,0,1,1,4,1,1,1,22,0,7,0.855,female,,3-6 year,,
20781,0,2,2,0,0,0,1,0,3,2,0,1,1,3,3,0,2,18,1,6,0.371,male,,6-8 year,,
20782,0,2,1,0,1,0,0,0,3,0,2,1,1,4,1,1,2,5,0,7,0.402,female,,6-8 year,,
20783,0,3,3,0,0,0,0,0,3,0,1,1,1,3,1,1,2,16,1,6,0.541,male,,6-8 year,,
20784,0,3,2,1,0,0,1,0,0,0,1,1,1,2,3,1,5,22,0,9,0.999,female,,14-18 year,,
20785,0,4,1,0,0,0,1,0,1,1,1,0,1,3,1,1,5,9,0,5,0.597,female,,14-18 year,,
20786,0,3,2,1,0,0,0,0,0,0,0,1,0,1,2,1,5,6,1,7,0.723,male,,14-18 year,,
20787,0,3,2,0,0,0,1,0,0,3,2,0,0,2,2,0,4,14,0,4,0.771,female,,11-14 year,,
20788,0,2,3,0,0,0,1,0,5,3,2,1,1,2,3,1,2,17,1,6,0.801,male,,6-8 year,,
20789,1,3,7,0,1,1,1,0,5,3,0,1,1,1,2,1,1,7,1,9,0.912,male,,3-6 year,,
20790,0,4,6,0,0,0,1,1,3,4,0,1,1,1,2,1,3,8,1,6,0.261,male,,8-11 year,,
20791,0,4,5,0,0,0,1,0,3,1,2,1,1,1,4,1,2,9,1,6,0.47,male,,6-8 year,,
20792,0,2,1,1,0,1,1,0,0,1,0,1,1,4,1,1,5,9,0,10,0.375,female,,14-18 year,,
20793,1,1,2,0,0,0,1,0,1,0,2,1,1,2,4,1,4,30,1,9,0.232,male,,11-14 year,,
20794,0,4,3,0,0,0,1,0,2,3,2,0,1,4,1,1,1,7,0,3,0.97,female,,3-6 year,,
20795,0,1,2,0,0,0,0,0,4,0,1,0,1,1,3,1,5,2,0,4,0.748,female,,14-18 year,,
20796,0,1,1,1,0,0,0,0,1,0,2,1,1,4,1,1,5,25,0,7,0.23,female,,14-18 year,,
20797,0,2,3,0,0,0,1,0,3,5,1,1,1,2,3,1,5,8,1,6,0.516,male,,14-18 year,,
20798,0,1,4,1,0,1,1,0,2,0,2,1,1,4,4,1,3,32,1,9,0.387,male,,8-11 year,,
20799,0,1,4,0,1,0,1,0,5,4,1,0,1,1,3,1,4,25,1,5,0.198,male,,11-14 year,,
20800,0,1,4,0,0,0,1,0,1,3,1,1,1,2,2,1,5,31,1,6,0.461,male,,14-18 year,,
20801,1,3,3,0,0,0,0,0,5,3,1,0,1,4,1,1,3,30,0,4,0.953,female,,8-11 year,,
20802,0,4,2,0,0,0,1,0,3,0,1,1,1,1,3,1,1,26,0,5,0.205,female,,3-6 year,,
20803,0,3,7,1,0,0,1,0,5,3,0,0,0,4,1,1,5,8,0,5,0.95,female,,14-18 year,,
20804,1,2,3,0,0,0,1,1,0,1,1,1,1,3,2,1,1,6,1,9,0.77,male,,3-6 year,,
20805,1,1,1,0,0,1,0,1,5,4,2,1,0,1,1,1,2,9,1,7,0.719,male,,6-8 year,,
20806,0,3,3,0,0,0,1,0,2,3,1,0,1,2,4,1,1,32,1,6,0.841,male,,3-6 year,,
20807,0,3,2,0,0,0,1,0,2,0,0,0,1,4,1,1,5,6,1,6,0.834,male,,14-18 year,,
20808,0,1,4,0,0,0,0,0,5,4,1,1,1,3,3,1,2,3,1,5,0.87,male,,6-8 year,,
20809,0,2,5,0,0,0,1,0,2,1,0,0,1,1,2,1,2,14,1,6,0.362,male,,6-8 year,,
20810,0,1,4,0,0,0,1,0,5,2,1,1,1,3,3,1,1,6,0,6,0.312,female,,3-6 year,,
20811,0,2,5,1,1,0,1,0,3,2,2,0,1,4,3,1,4,30,1,7,0.848,male,,11-14 year,,
20812,0,1,2,1,0,1,0,0,0,3,2,1,1,3,2,1,5,8,1,8,0.14,male,,14-18 year,,
20813,0,2,2,0,0,0,1,0,5,2,2,1,1,1,2,1,5,8,0,5,0.528,female,,14-18 year,,
20814,0,1,7,1,0,0,1,1,3,1,1,0,0,4,4,1,4,17,0,6,0.544,female,,11-14 year,,
20815,0,1,4,0,1,0,0,0,4,1,1,1,1,4,1,1,2,24,0,5,0.6,female,,6-8 year,,
20816,1,4,5,0,0,0,0,0,5,2,2,1,1,4,3,1,1,21,1,5,0.355,male,,3-6 year,,
20817,0,4,4,0,0,1,1,0,4,0,0,1,0,1,1,1,4,33,0,6,0.295,female,,11-14 year,,
20818,0,2,5,0,0,0,1,0,2,5,1,1,1,4,1,1,5,24,0,6,0.169,female,,14-18 year,,
20819,1,3,1,0,0,0,0,0,1,3,1,1,1,2,1,1,1,17,0,7,0.611,female,,3-6 year,,
20820,0,4,1,0,0,0,0,0,0,1,0,0,1,3,4,1,1,7,1,7,0.494,male,,3-6 year,,
20821,1,2,1,0,0,0,0,0,4,2,1,1,1,3,2,1,4,32,1,7,0.303,male,,11-14 year,,
20822,0,4,5,1,0,0,1,0,2,2,1,1,1,2,3,1,1,27,1,7,0.247,male,,3-6 year,,
20823,0,4,4,0,0,0,0,1,2,0,2,1,1,4,1,0,5,9,1,4,0.194,male,,14-18 year,,
20824,1,4,5,0,0,1,1,0,4,3,2,0,1,2,4,1,3,17,0,8,0.334,female,,8-11 year,,
20825,1,1,7,1,0,0,0,0,5,0,2,1,1,4,4,0,4,24,1,7,0.522,male,,11-14 year,,
20826,0,4,2,1,0,0,1,0,1,3,2,0,1,3,3,1,3,5,0,5,0.861,female,,8-11 year,,
20827,0,1,5,0,0,0,1,1,3,2,2,1,0,1,2,1,1,19,0,6,0.336,female,,3-6 year,,
20828,0,3,3,0,1,1,1,0,0,3,1,1,1,1,2,1,1,23,1,8,0.742,male,,3-6 year,,
20829,0,2,2,0,0,0,1,0,2,5,1,1,1,4,2,1,5,7,1,5,0.147,male,,14-18 year,,
20830,0,4,2,0,1,0,0,0,4,0,0,1,0,4,2,0,1,10,0,4,0.244,female,,3-6 year,,
20831,0,3,6,0,0,0,1,0,3,1,1,1,1,1,3,1,5,21,1,5,0.747,male,,14-18 year,,
20832,0,2,5,0,0,0,1,0,1,2,0,1,1,4,3,1,1,33,0,7,0.639,female,,3-6 year,,
20833,1,1,4,0,0,0,1,0,0,1,2,0,1,2,4,1,4,24,0,8,0.342,female,,11-14 year,,
20834,0,1,1,0,0,0,0,1,0,3,1,0,1,1,3,1,3,13,1,6,0.325,male,,8-11 year,,
20835,1,2,6,0,0,0,1,0,4,0,2,0,1,2,3,1,4,6,1,7,0.559,male,,11-14 year,,
20836,0,2,3,0,0,0,0,0,1,5,1,0,1,4,3,1,1,14,1,3,0.275,male,,3-6 year,,
20837,0,3,4,0,1,0,0,0,0,5,1,1,1,1,3,0,3,19,0,5,0.573,female,,8-11 year,,
20838,0,1,5,0,1,0,1,0,1,0,1,0,1,3,2,0,3,13,0,7,0.918,female,,8-11 year,,
20839,0,1,3,0,0,0,0,1,4,4,0,1,0,3,4,1,1,8,0,7,0.802,female,,3-6 year,,
20840,0,3,6,0,0,1,0,1,3,4,2,1,1,3,1,1,4,10,1,7,0.748,male,,11-14 year,,
20841,0,3,3,0,1,0,0,0,2,5,0,1,1,1,3,1,5,7,0,6,0.699,female,,14-18 year,,
20842,0,2,7,0,0,0,1,0,4,0,2,1,1,1,1,1,1,26,1,6,0.663,male,,3-6 year,,
20843,0,3,1,1,0,0,1,0,5,3,2,1,1,3,1,1,3,24,0,8,0.427,female,,8-11 year,,
20844,0,4,5,0,0,0,1,0,1,1,0,1,1,1,4,1,4,7,1,7,0.957,male,,11-14 year,,
20845,0,3,3,0,0,0,1,0,4,2,1,0,1,4,3,0,5,26,1,3,0.446,male,,14-18 year,,
20846,0,3,7,0,0,0,1,0,2,5,0,0,1,4,1,1,5,9,0,5,0.594,female,,14-18 year,,
20847,0,4,1,1,0,0,1,1,5,1,0,0,0,1,4,0,2,14,1,6,0.899,male,,6-8 year,,
20848,0,1,3,0,0,0,1,0,4,2,1,1,1,1,3,0,5,19,0,4,0.865,female,,14-18 year,,
20849,1,4,7,1,0,1,0,0,3,3,0,1,1,2,3,1,4,11,0,8,0.517,female,,11-14 year,,
20850,0,1,2,0,1,0,1,0,4,2,0,1,1,4,3,0,3,8,0,6,0.772,female,,8-11 year,,
20851,0,2,3,0,0,0,0,0,0,3,0,0,1,1,1,1,2,17,1,5,0.368,male,,6-8 year,,
20852,0,3,2,0,0,0,0,0,4,1,1,1,1,4,4,0,1,30,0,4,0.99,female,,3-6 year,,
20853,0,1,5,0,0,0,1,0,2,3,2,0,0,2,2,1,1,10,0,5,0.322,female,,3-6 year,,
20854,0,1,4,0,0,0,1,0,0,4,2,0,1,4,4,1,3,12,0,6,0.911,female,,8-11 year,,
20855,0,1,6,0,1,0,1,0,2,4,1,1,0,4,4,1,2,6,1,6,0.494,male,,6-8 year,,
20856,0,2,2,1,0,0,0,0,4,4,1,1,1,4,3,1,5,28,1,5,0.565,male,,14-18 year,,
20857,0,2,7,0,0,0,1,0,5,4,2,1,1,2,4,0,1,33,0,6,0.145,female,,3-6 year,,
20858,1,2,4,0,0,0,1,0,3,1,2,1,1,4,2,0,4,29,0,5,0.673,female,,11-14 year,,
20859,0,1,2,0,0,0,0,1,4,5,1,1,1,3,2,0,5,30,0,5,0.892,female,,14-18 year,,
20860,0,4,6,0,0,0,0,0,3,1,1,1,1,1,4,1,3,11,1,4,0.676,male,,8-11 year,,
20861,0,1,5,0,0,0,1,0,2,5,1,0,1,1,1,0,5,24,1,4,0.928,male,,14-18 year,,
20862,0,3,3,0,0,1,1,0,5,0,0,0,0,2,2,1,3,25,1,7,0.903,male,,8-11 year,,
