,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,label,dropout
24843,1,4,7,0,0,1,1,0,0,5,2,1,1,4,1,0,,,,,
24844,0,3,1,0,0,1,1,0,3,1,1,1,1,2,1,1,,,,,
24845,0,4,7,0,0,1,0,0,1,4,2,1,1,4,4,1,,,,,
24846,0,3,3,0,0,0,0,0,5,4,0,1,1,2,1,1,,,,,
24847,0,2,6,0,0,0,1,0,5,0,2,0,1,1,3,1,,,,,
24848,0,3,2,1,0,1,1,0,1,2,1,0,1,1,1,1,,,,,
24849,0,4,2,0,0,1,1,1,5,5,0,1,1,3,4,1,,,,,
24850,0,4,1,0,1,1,0,0,2,1,0,0,0,1,4,0,,,,,
24851,0,2,1,0,0,0,1,0,0,5,2,1,1,2,2,1,,,,,
24852,0,3,2,0,0,0,1,0,5,2,1,1,1,3,3,1,,,,,
24853,0,3,7,0,0,0,1,0,4,2,1,0,0,2,1,0,,,,,
24854,1,1,1,0,0,0,1,0,3,2,2,1,0,4,2,1,,,,,
24855,0,4,7,0,1,0,0,1,0,1,0,0,1,2,1,1,,,,,
24856,0,4,6,0,1,0,1,1,0,1,0,0,0,3,1,1,,,,,
24857,1,3,1,0,0,0,1,1,2,0,1,1,0,2,1,0,,,,,
24858,0,3,6,0,0,0,0,0,4,4,2,1,1,1,4,1,,,,,
24859,0,2,6,0,1,0,1,0,0,3,0,0,1,1,3,1,,,,,
24860,1,1,4,0,0,0,1,0,0,0,1,0,1,2,4,1,,,,,
24861,1,3,6,0,0,0,1,0,1,4,2,1,1,4,3,0,,,,,
24862,0,3,3,0,1,0,1,1,1,3,2,1,1,3,1,0,,,,,
24863,0,2,5,0,0,1,1,0,5,3,2,1,1,2,1,1,,,,,
24864,0,1,4,0,0,0,1,0,4,0,0,1,1,3,3,1,,,,,
24865,0,2,4,0,0,1,1,0,4,5,0,0,1,3,4,1,,,,,
24866,0,3,4,0,0,1,0,1,5,2,1,0,1,3,2,0,,,,,
24867,0,2,5,0,0,1,1,0,1,0,0,0,1,4,1,1,,,,,
24868,1,2,2,0,1,0,0,1,4,1,1,0,1,1,3,0,,,,,
24869,0,2,4,0,0,0,0,0,1,0,2,0,0,3,1,1,,,,,
24870,0,2,2,1,0,0,1,0,2,3,1,0,1,3,1,1,,,,,
24871,1,4,5,0,0,0,1,1,4,1,2,0,0,3,3,1,,,,,
24872,0,1,3,0,0,0,1,0,2,2,1,0,1,4,2,1,,,,,
24873,0,2,2,0,0,0,1,0,1,0,2,1,1,2,1,1,,,,,
24874,0,3,1,0,0,0,1,0,3,5,0,1,0,1,1,1,,,,,
24875,0,1,2,0,0,0,1,0,5,2,2,0,1,1,2,0,,,,,
24876,1,2,5,0,1,1,1,0,2,3,2,0,1,3,3,1,,,,,
24877,0,3,3,0,0,1,1,0,4,5,2,1,0,2,4,0,,,,,
24878,0,4,6,0,0,0,1,0,5,4,1,1,1,1,3,1,,,,,
24879,0,4,6,0,0,0,1,0,1,3,0,1,1,3,4,1,,,,,
24880,0,4,7,0,0,0,1,0,4,5,0,1,0,1,3,1,,,,,
24881,0,2,6,0,0,1,1,0,1,4,2,1,1,2,3,1,,,,,
24882,0,3,5,1,0,0,1,0,4,0,0,0,1,4,3,1,,,,,
24883,0,2,4,0,0,1,0,0,0,2,0,0,1,3,4,1,,,,,
24884,0,1,1,1,0,0,1,0,0,1,1,1,1,4,4,0,,,,,
24885,0,1,2,0,0,0,0,0,4,3,1,0,1,1,1,0,,,,,
24886,0,4,2,1,0,1,1,0,0,5,2,0,1,1,3,1,,,,,
24887,0,2,7,0,0,0,1,0,1,2,0,0,1,1,2,1,,,,,
24888,1,2,2,0,0,0,1,0,1,5,1,1,1,4,1,1,,,,,
24889,0,2,3,0,0,1,1,0,0,1,2,1,1,4,2,0,,,,,
24890,0,1,2,0,0,0,0,0,3,4,2,1,1,2,3,1,,,,,
24891,0,4,7,1,1,0,0,0,0,4,2,0,1,4,1,1,,,,,
24892,0,3,1,1,0,1,1,0,5,2,0,0,0,3,3,1,,,,,
24893,0,2,7,0,1,0,0,0,1,0,0,0,0,2,2,0,,,,,
24894,1,3,5,0,0,0,0,0,1,1,0,1,1,1,4,1,,,,,
24895,0,2,2,0,0,1,0,0,2,4,1,1,1,1,4,1,,,,,
24896,0,3,5,0,0,1,0,1,5,4,1,0,0,3,1,1,,,,,
24897,1,3,5,0,0,1,1,0,1,3,0,1,1,4,3,1,,,,,
24898,1,3,7,0,0,1,1,0,4,2,0,1,1,1,3,0,,,,,
24899,0,4,1,1,0,1,0,1,4,4,0,1,1,2,3,1,,,,,
24900,0,3,4,0,1,0,0,1,1,2,2,0,0,2,4,1,,,,,
24901,0,3,7,0,0,0,1,0,4,4,1,1,1,2,2,1,,,,,
24902,0,2,3,0,0,1,1,0,2,3,1,0,1,1,4,0,,,,,
24903,0,2,1,1,0,1,1,0,2,1,0,1,1,4,1,1,,,,,
24904,0,2,7,0,1,0,1,0,0,4,2,1,1,4,2,1,,,,,
24905,0,3,2,0,0,1,0,0,1,1,0,0,1,1,3,1,,,,,
24906,0,3,6,0,0,0,1,0,2,4,0,1,1,3,2,0,,,,,
24907,0,4,3,0,1,0,0,0,4,1,1,0,1,2,2,0,,,,,
24908,1,3,2,0,0,1,0,0,1,4,2,1,1,4,1,1,,,,,
24909,0,4,2,0,0,0,1,0,4,5,1,0,1,3,2,0,,,,,
24910,0,1,3,0,1,0,1,0,0,4,2,0,1,4,4,1,,,,,
24911,0,4,5,0,0,0,1,1,2,1,2,0,1,3,1,1,,,,,
24912,0,1,2,0,0,0,1,0,4,5,0,1,1,4,2,0,,,,,
24913,0,4,2,1,1,0,1,0,4,1,1,0,1,3,4,1,,,,,
24914,0,4,1,0,1,0,1,0,3,1,2,1,1,3,1,1,,,,,
24915,0,4,3,0,0,0,1,1,5,1,1,1,1,1,4,1,,,,,
24916,0,2,3,0,1,0,1,0,0,5,1,1,1,1,4,1,,,,,
24917,0,2,4,0,0,1,1,0,4,5,2,0,1,1,4,1,,,,,
24918,0,2,2,0,0,0,1,0,5,1,1,0,1,4,2,1,,,,,
24919,0,4,2,0,0,0,1,0,0,5,1,1,0,3,1,1,,,,,
24920,0,2,1,0,0,0,1,0,0,4,0,0,0,3,4,1,,,,,
24921,0,3,7,0,0,0,1,0,2,3,2,0,1,2,1,1,,,,,
24922,0,1,6,0,0,0,1,0,4,4,0,1,1,1,4,1,,,,,
24923,0,4,2,0,0,0,0,0,0,0,1,1,1,4,2,1,,,,,
24924,0,1,5,0,0,1,1,0,0,3,2,1,1,1,1,1,,,,,
24925,0,1,1,0,0,0,1,0,3,1,1,0,0,1,1,1,,,,,
24926,0,2,7,0,1,0,1,0,5,1,1,1,1,3,4,1,,,,,
24927,0,1,4,0,1,0,1,0,4,3,2,1,1,2,4,1,,,,,
24928,1,2,3,0,0,0,0,0,3,0,1,1,1,1,3,1,,,,,
24929,0,1,1,0,0,0,1,0,0,3,2,0,1,1,1,1,,,,,
24930,1,2,3,0,0,0,0,0,0,0,1,0,0,1,1,1,,,,,
24931,0,1,4,0,0,0,0,0,1,4,0,0,1,3,4,1,,,,,
24932,1,3,6,0,0,0,1,0,0,4,1,0,1,1,2,1,,,,,
24933,0,3,3,0,0,0,1,0,0,2,0,1,1,3,2,1,,,,,
24934,0,4,2,0,0,0,1,0,0,5,2,1,1,2,2,1,,,,,
24935,1,1,1,1,0,0,0,0,4,5,0,0,1,2,2,1,,,,,
24936,1,4,5,0,0,0,1,0,0,3,2,1,1,3,3,1,,,,,
24937,0,3,2,0,1,0,1,0,2,0,2,1,1,3,4,1,,,,,
24938,1,1,2,0,1,1,1,0,0,4,2,0,1,2,3,1,,,,,
24939,0,1,3,0,0,1,1,0,0,3,1,0,1,4,2,1,,,,,
24940,0,2,3,1,0,1,1,0,3,3,0,0,1,4,4,1,,,,,
24941,0,3,1,1,0,0,0,0,3,2,2,1,1,2,1,1,,,,,
24942,1,2,4,0,0,0,1,1,3,1,2,0,0,3,1,1,,,,,
24943,1,2,3,0,0,0,1,1,0,3,1,0,1,2,3,0,,,,,
24944,1,4,4,0,0,0,1,0,3,5,1,1,1,3,3,1,,,,,
24945,0,3,7,0,0,0,1,0,4,5,1,1,1,4,2,0,,,,,
24946,0,4,2,0,0,0,1,0,1,5,1,1,1,2,3,1,,,,,
24947,0,3,7,1,0,0,0,0,0,3,0,1,0,1,1,0,,,,,
24948,0,4,5,0,0,0,1,0,1,5,0,1,1,1,1,1,,,,,
24949,0,2,4,1,0,0,1,0,3,3,0,0,0,3,1,1,,,,,
24950,0,1,3,0,0,0,1,0,2,3,0,1,1,3,1,0,,,,,
24951,1,4,7,1,0,0,1,1,5,4,1,0,1,2,4,1,,,,,
24952,0,2,1,0,0,0,1,0,2,0,0,0,1,3,3,1,,,,,
24953,0,3,7,1,0,0,0,0,5,3,0,1,1,3,4,1,,,,,
24954,1,2,7,0,1,0,0,0,4,4,0,0,1,2,4,1,,,,,
24955,0,4,3,0,1,0,1,0,2,2,2,1,1,2,4,1,,,,,
24956,0,1,3,0,0,0,1,1,4,3,0,0,0,4,4,1,,,,,
24957,1,4,4,0,0,0,1,0,0,4,0,0,1,3,2,1,,,,,
24958,0,4,7,0,0,0,0,0,3,1,1,1,1,3,3,1,,,,,
24959,0,4,2,0,0,0,1,0,1,1,2,1,1,3,2,1,,,,,
24960,0,2,1,1,0,1,1,0,1,4,2,1,1,3,1,1,,,,,
24961,0,3,5,0,0,0,1,0,4,1,2,0,1,4,2,1,,,,,
24962,0,4,4,1,0,0,1,1,5,5,0,0,0,4,3,1,,,,,
24963,0,4,6,0,0,0,1,0,0,5,2,1,1,4,1,1,,,,,
24964,1,2,1,0,0,0,1,0,2,3,2,0,1,1,2,1,,,,,
24965,0,4,3,0,0,0,1,1,3,3,2,1,1,1,3,1,,,,,
24966,0,2,2,0,0,0,1,0,4,2,1,1,0,4,2,1,,,,,
24967,0,3,1,0,0,0,1,0,3,2,0,0,1,4,3,1,,,,,
24968,0,1,1,0,0,1,1,0,3,4,0,0,1,1,1,1,,,,,
24969,0,4,1,0,1,0,1,0,2,2,0,0,1,2,3,0,,,,,
24970,0,1,1,0,0,0,1,0,3,2,1,1,1,1,1,0,,,,,
24971,0,2,5,1,0,0,0,0,3,4,1,0,1,3,3,0,,,,,
24972,0,3,3,0,0,0,0,0,4,2,1,1,1,3,3,1,,,,,
24973,0,4,2,0,0,0,1,0,5,0,1,0,0,2,4,1,,,,,
24974,0,2,5,0,1,0,0,1,0,2,1,1,1,1,2,1,,,,,
24975,0,1,7,0,1,0,0,0,0,4,0,1,1,2,3,1,,,,,
24976,0,3,3,0,1,0,1,1,3,5,2,0,1,3,3,1,,,,,
24977,0,4,2,0,0,1,1,0,0,3,1,0,1,1,4,0,,,,,
24978,0,2,4,0,0,0,1,1,2,2,2,0,1,3,3,1,,,,,
24979,0,3,3,0,1,1,1,0,4,5,1,1,1,4,4,1,,,,,
24980,0,3,5,0,0,0,1,0,5,4,0,1,1,4,4,1,,,,,
24981,0,2,6,0,0,1,1,0,5,5,1,0,1,2,4,1,,,,,
24982,0,3,3,0,0,0,1,0,3,0,0,0,1,3,2,1,,,,,
24983,0,3,4,1,0,0,0,1,2,2,1,1,1,1,3,0,,,,,
24984,0,3,7,0,0,0,1,0,1,3,2,1,1,2,2,1,,,,,
24985,0,1,5,0,0,0,1,0,1,5,2,1,1,4,4,1,,,,,
24986,0,2,4,0,0,0,0,0,5,0,2,1,1,4,1,1,,,,,
24987,0,3,4,0,1,0,1,0,5,5,0,1,1,2,3,1,,,,,
24988,0,1,6,0,0,0,1,0,4,0,0,1,1,2,3,1,,,,,
24989,0,2,7,0,0,0,0,0,2,2,2,0,1,3,2,0,,,,,
24990,0,1,3,1,1,0,1,1,2,1,1,1,1,4,4,1,,,,,
24991,0,3,6,1,0,1,1,0,2,3,0,1,1,1,1,0,,,,,
24992,0,3,5,0,1,0,0,1,4,1,1,1,1,4,1,0,,,,,
24993,0,3,5,0,1,0,1,1,2,5,2,0,1,2,1,1,,,,,
24994,0,1,5,0,0,0,1,0,5,1,1,0,0,1,3,1,,,,,
24995,1,4,4,0,0,0,1,1,1,3,1,1,1,4,1,1,,,,,
24996,0,4,5,1,1,0,1,0,2,2,0,0,1,3,1,1,,,,,
24997,0,4,3,0,0,0,1,0,1,3,0,1,1,4,2,0,,,,,
24998,0,2,2,0,1,0,0,0,3,1,1,0,1,1,4,1,,,,,
24999,0,4,7,0,1,0,0,0,3,1,2,0,1,3,4,0,,,,,
25000,1,4,2,0,0,0,1,0,3,0,2,0,1,4,1,1,,,,,
25001,0,3,4,1,0,0,0,0,0,0,0,0,0,3,2,1,,,,,
25002,0,3,5,0,0,0,0,0,4,3,0,0,1,4,4,0,,,,,
25003,0,4,4,0,0,0,1,1,2,0,0,0,1,4,2,1,,,,,
25004,0,1,1,0,0,0,1,0,0,4,0,1,1,4,2,1,,,,,
25005,0,1,5,1,0,0,1,0,3,0,1,1,1,2,2,1,,,,,
25006,1,3,4,1,0,1,1,0,0,4,1,0,1,4,4,1,,,,,
25007,0,3,6,1,1,0,1,0,2,0,1,0,0,3,1,1,,,,,
25008,0,3,7,0,0,0,1,0,3,1,1,0,1,3,2,1,,,,,
25009,0,1,1,0,0,0,1,0,1,3,2,0,1,1,1,1,,,,,
25010,1,3,1,0,1,0,1,0,2,1,2,0,1,2,4,1,,,,,
25011,0,2,7,0,0,0,1,1,3,4,2,1,1,2,4,1,,,,,
25012,0,3,5,1,1,0,0,0,0,3,1,0,1,4,2,1,,,,,
25013,0,3,4,0,0,0,1,0,4,2,2,0,1,1,4,1,,,,,
25014,0,2,2,1,0,0,1,0,2,0,1,1,1,3,2,1,,,,,
25015,0,1,5,0,1,0,1,0,1,3,1,1,1,3,1,0,,,,,
25016,0,3,2,0,0,0,1,0,3,0,1,0,1,3,1,1,,,,,
25017,1,1,6,1,0,0,1,1,1,0,0,0,1,1,1,1,,,,,
25018,0,2,3,0,0,0,1,0,4,5,0,1,0,4,2,1,,,,,
25019,0,4,2,0,1,0,1,0,5,1,0,0,1,4,2,1,,,,,
25020,0,4,3,1,0,0,0,0,3,4,1,1,1,1,2,0,,,,,
25021,0,4,7,0,1,0,1,0,3,4,2,0,1,2,2,0,,,,,
25022,0,3,5,0,0,0,1,0,0,0,1,1,1,3,1,1,,,,,
25023,0,4,1,0,0,0,1,0,1,2,0,1,1,2,3,1,,,,,
25024,0,4,7,0,0,0,0,0,2,0,0,0,1,1,4,1,,,,,
25025,0,2,2,0,1,0,0,1,0,5,0,0,1,3,3,0,,,,,
25026,1,3,7,0,0,0,1,0,0,2,0,0,0,4,3,1,,,,,
25027,0,1,4,0,1,0,0,0,5,2,0,0,1,1,1,1,,,,,
25028,0,4,5,1,0,1,1,0,2,0,2,1,1,4,3,1,,,,,
25029,1,2,6,0,0,1,1,0,1,1,0,0,1,4,4,1,,,,,
25030,0,2,2,1,0,0,0,0,2,3,1,0,1,2,1,0,,,,,
25031,1,2,7,0,0,0,0,0,5,4,0,1,1,4,1,1,,,,,
25032,0,4,3,0,0,1,1,0,4,1,1,1,1,2,3,0,,,,,
25033,1,1,3,0,0,0,1,0,5,3,0,0,1,3,4,1,,,,,
25034,0,3,1,0,0,1,0,0,1,3,0,1,1,3,3,1,,,,,
25035,0,1,6,0,1,0,1,0,5,5,2,0,1,3,1,1,,,,,
25036,0,3,5,0,0,0,1,1,4,4,0,0,1,4,1,0,,,,,
25037,0,1,4,1,1,0,1,0,3,4,0,1,1,4,2,0,,,,,
25038,0,4,2,0,1,0,1,0,2,0,2,1,1,3,3,1,,,,,
25039,1,2,7,0,0,1,1,0,5,2,0,0,1,1,3,1,,,,,
25040,0,2,5,0,0,0,1,0,2,2,0,1,1,3,2,1,,,,,
25041,0,3,4,0,0,0,0,0,4,4,0,0,1,3,4,1,,,,,
25042,1,3,1,0,0,0,1,0,5,4,2,1,1,3,3,1,,,,,
25043,0,1,2,0,0,0,1,1,0,4,1,1,1,3,2,1,,,,,
25044,0,1,2,0,0,0,1,1,2,3,2,1,0,2,3,1,,,,,
25045,0,2,3,1,0,0,0,0,2,1,1,1,0,2,4,1,,,,,
25046,1,3,3,1,0,1,1,0,5,1,0,1,1,1,3,1,,,,,
25047,0,3,2,0,0,0,1,0,2,1,2,1,1,3,1,1,,,,,
25048,0,1,5,0,0,0,1,0,1,2,0,0,1,4,2,1,,,,,
25049,0,1,4,1,0,1,0,0,2,3,0,0,0,4,2,1,,,,,
25050,1,2,6,1,1,0,1,0,2,3,0,1,1,1,4,1,,,,,
25051,1,2,6,0,0,1,1,0,4,1,2,0,1,1,2,1,,,,,
25052,0,3,1,0,1,0,0,0,3,4,0,0,1,4,3,1,,,,,
25053,0,2,7,0,0,0,0,0,4,2,0,0,1,4,2,1,,,,,
25054,0,2,6,1,0,0,1,1,1,4,1,0,1,4,1,1,,,,,
25055,0,4,1,0,0,1,0,0,3,2,2,0,1,3,1,1,,,,,
25056,0,4,2,0,0,0,0,0,4,0,2,1,0,2,4,1,,,,,
25057,0,3,5,1,0,0,1,0,0,1,0,0,0,1,3,1,,,,,
25058,0,3,5,0,0,0,1,0,3,0,0,1,0,2,1,1,,,,,
25059,1,3,2,1,0,0,1,0,1,3,0,1,1,1,2,0,,,,,
25060,0,3,1,0,0,0,1,1,2,2,1,1,0,2,1,1,,,,,
25061,0,2,3,0,0,0,1,0,4,4,0,0,1,1,2,0,,,,,
25062,0,1,6,0,0,1,0,1,3,3,0,1,1,2,3,1,,,,,
25063,1,3,7,0,0,0,1,0,0,3,1,0,0,3,2,1,,,,,
25064,1,3,5,1,0,0,1,0,3,3,2,1,0,3,4,1,,,,,
25065,0,1,5,0,0,0,1,0,4,1,1,0,1,3,2,1,,,,,
25066,0,1,1,0,0,0,1,0,2,4,2,0,1,2,2,0,,,,,
25067,0,2,2,0,0,0,1,1,2,5,0,0,1,3,4,1,,,,,
25068,0,3,4,0,0,0,1,0,4,4,0,0,1,3,3,1,,,,,
25069,0,2,3,0,0,1,1,0,4,1,2,0,0,4,3,1,,,,,
25070,0,4,2,1,1,0,1,0,0,5,0,0,1,1,1,1,,,,,
25071,0,3,2,0,1,0,1,0,0,2,2,0,1,4,4,1,,,,,
25072,1,3,6,0,0,0,1,0,3,0,1,1,1,1,2,1,,,,,
25073,0,4,3,0,0,0,1,0,2,0,0,0,1,4,1,1,,,,,
25074,0,2,3,0,1,0,0,0,3,2,2,1,1,3,4,1,,,,,
25075,1,4,4,0,0,1,1,0,0,3,0,0,1,4,1,1,,,,,
25076,0,2,6,0,0,0,1,0,0,1,0,1,0,2,3,1,,,,,
25077,0,2,5,0,0,0,1,0,5,1,1,0,1,1,1,1,,,,,
25078,0,3,4,0,1,0,0,0,3,4,2,1,1,2,4,1,,,,,
25079,0,3,6,0,0,0,0,0,4,2,2,1,1,3,4,0,,,,,
25080,0,4,4,1,1,0,1,0,5,2,2,0,0,4,4,1,,,,,
25081,0,1,1,0,0,0,1,0,1,0,2,1,1,4,3,0,,,,,
25082,0,3,2,1,0,0,1,0,2,3,0,0,0,4,3,1,,,,,
25083,0,1,3,0,0,1,0,0,5,1,0,0,0,2,3,0,,,,,
25084,0,4,5,1,1,0,1,0,0,0,0,0,0,3,2,0,,,,,
25085,0,1,7,0,0,1,1,0,4,5,2,0,0,3,4,0,,,,,
25086,0,2,5,1,0,1,1,0,5,1,2,0,1,3,4,1,,,,,
25087,0,2,7,1,0,0,1,0,5,2,1,1,1,4,4,1,,,,,
25088,1,4,4,0,0,0,1,0,2,5,2,1,1,3,2,1,,,,,
25089,0,1,1,0,0,0,1,0,4,1,2,1,1,1,1,1,,,,,
25090,0,4,5,0,0,0,1,0,5,2,0,1,1,1,2,1,,,,,
25091,0,3,3,0,0,0,0,0,5,3,1,0,1,1,1,1,,,,,
25092,0,2,2,1,0,0,0,0,0,5,0,1,1,2,3,0,,,,,
25093,0,1,3,1,0,0,1,0,2,5,2,0,1,1,1,1,,,,,
25094,0,1,7,1,0,0,0,0,5,4,2,1,1,1,2,1,,,,,
25095,0,1,2,0,1,1,1,1,1,5,2,1,1,3,3,0,,,,,
25096,0,2,1,0,0,0,1,0,3,5,1,0,1,2,4,1,,,,,
25097,0,4,7,0,0,0,1,0,2,1,0,1,1,4,4,1,,,,,
25098,1,4,1,1,0,0,0,0,3,0,2,1,1,3,1,0,,,,,
25099,1,4,1,0,0,0,1,0,4,3,2,1,1,1,3,0,,,,,
25100,0,2,3,0,0,0,0,0,3,1,1,0,1,3,2,1,,,,,
25101,0,3,2,0,0,1,0,0,4,5,0,1,1,4,1,1,,,,,
25102,0,4,6,0,1,0,1,0,2,3,1,1,0,1,3,1,,,,,
25103,0,3,2,0,0,0,1,0,2,0,0,0,1,3,2,0,,,,,
25104,0,1,4,0,0,0,1,0,1,4,2,0,0,1,1,1,,,,,
25105,1,2,2,0,0,0,1,0,4,3,2,1,1,1,4,0,,,,,
25106,1,3,4,0,0,0,1,1,0,0,0,1,0,1,4,1,,,,,
25107,0,4,7,1,0,1,1,0,1,2,2,0,1,1,2,1,,,,,
25108,0,2,1,0,1,0,0,0,5,3,0,0,0,1,4,0,,,,,
25109,0,3,3,0,1,1,1,0,5,5,1,1,0,1,4,1,,,,,
25110,0,2,1,1,1,0,1,0,4,5,0,0,1,4,4,1,,,,,
25111,0,3,1,0,0,0,1,1,0,4,0,1,1,2,1,1,,,,,
25112,1,3,7,0,1,0,1,0,4,0,0,0,1,3,4,1,,,,,
25113,1,2,5,0,0,0,0,1,5,2,2,1,1,1,2,1,,,,,
25114,0,1,7,0,0,0,0,0,0,1,1,0,0,1,3,1,,,,,
25115,0,4,6,1,0,0,0,0,4,1,2,1,1,3,4,1,,,,,
25116,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,0,,,,,
25117,1,4,4,0,0,0,1,0,3,5,1,1,0,1,3,1,,,,,
25118,1,3,4,0,0,1,0,1,2,3,0,0,1,3,1,1,,,,,
25119,0,2,3,0,0,0,1,0,3,1,1,1,1,3,2,1,,,,,
25120,1,4,5,0,0,0,0,0,4,2,2,0,1,4,3,1,,,,,
25121,0,4,2,0,0,1,1,0,2,5,2,1,0,2,3,1,,,,,
25122,0,1,4,0,1,0,1,0,3,0,1,0,0,3,4,1,,,,,
25123,0,3,5,0,0,0,1,0,1,3,1,1,1,3,1,1,,,,,
25124,1,4,1,1,0,0,0,0,4,4,2,0,0,3,2,1,,,,,
25125,0,4,4,0,0,0,1,0,5,5,2,1,1,3,2,1,,,,,
25126,0,2,2,0,0,0,1,0,3,1,2,1,1,4,3,1,,,,,
25127,1,3,7,0,0,0,0,0,2,5,2,0,1,3,1,1,,,,,
25128,1,2,7,0,0,1,1,0,0,1,1,0,1,3,1,1,,,,,
25129,0,2,3,0,0,0,1,0,5,5,2,1,0,2,4,1,,,,,
25130,0,2,7,0,0,0,1,0,3,1,2,0,1,1,1,1,,,,,
25131,0,3,6,0,0,0,1,0,0,0,2,1,1,4,1,0,,,,,
25132,0,4,4,0,0,1,0,0,0,1,0,0,1,1,2,1,,,,,
25133,0,3,6,0,0,0,1,0,3,1,1,1,1,1,1,1,,,,,
25134,0,3,6,0,0,0,1,0,1,4,1,1,1,1,2,1,,,,,
25135,0,3,3,0,1,0,0,0,5,0,0,1,1,2,3,1,,,,,
25136,0,2,1,0,1,0,0,0,4,0,1,1,1,1,2,1,,,,,
25137,0,3,2,0,0,0,0,0,0,0,0,0,0,2,3,1,,,,,
25138,1,1,1,0,1,0,0,0,3,3,0,0,1,3,2,1,,,,,
25139,0,3,6,0,0,1,0,0,4,4,0,0,1,4,3,0,,,,,
25140,1,1,3,0,0,0,0,0,3,5,1,0,1,4,4,1,,,,,
25141,0,4,3,0,0,0,1,0,3,2,1,1,0,2,2,1,,,,,
25142,0,1,6,0,1,0,1,0,5,3,2,1,1,3,2,0,,,,,
25143,0,2,6,0,0,0,1,0,0,2,1,1,1,3,2,0,,,,,
25144,0,1,7,0,0,0,1,0,4,5,2,1,1,4,3,1,,,,,
25145,0,3,3,0,0,0,0,0,4,5,0,1,1,4,3,1,,,,,
25146,0,1,5,0,0,0,0,0,3,4,2,0,0,3,2,1,,,,,
25147,0,3,4,0,1,0,0,0,1,2,1,0,1,2,3,1,,,,,
25148,0,4,3,0,0,1,1,0,2,5,0,1,1,1,2,1,,,,,
25149,0,2,6,0,0,0,0,0,4,4,0,1,1,4,2,1,,,,,
25150,0,3,6,0,0,0,1,0,2,5,2,1,1,4,3,1,,,,,
25151,0,2,5,1,0,0,1,0,4,1,2,0,0,4,2,1,,,,,
25152,0,1,7,0,1,1,1,0,4,4,2,0,1,2,1,1,,,,,
25153,0,3,7,0,1,0,0,0,1,4,0,0,1,4,1,1,,,,,
25154,0,2,7,0,0,0,0,0,1,1,1,1,1,4,3,1,,,,,
25155,1,1,3,1,0,0,0,1,4,2,0,1,1,4,3,1,,,,,
25156,0,2,7,0,0,0,0,0,3,3,1,1,1,2,3,0,,,,,
25157,1,1,7,1,1,0,0,0,2,2,0,1,1,2,1,1,,,,,
25158,0,4,6,0,1,0,1,1,3,5,2,1,1,1,3,1,,,,,
25159,0,4,1,0,0,0,0,0,5,0,0,0,1,1,2,1,,,,,
25160,0,2,6,1,1,0,1,0,4,1,1,0,1,4,3,1,,,,,
25161,0,3,2,0,0,1,1,0,2,2,1,1,1,1,2,1,,,,,
25162,0,3,1,0,0,1,1,0,3,3,1,1,1,1,4,1,,,,,
25163,0,1,2,0,1,0,1,0,3,0,1,1,1,2,3,0,,,,,
25164,0,2,1,0,1,0,1,0,4,5,0,0,0,1,2,1,,,,,
25165,0,4,7,0,0,0,1,0,2,0,0,0,1,3,2,1,,,,,
25166,1,1,5,0,0,0,0,0,0,3,0,0,1,3,3,1,,,,,
25167,0,3,7,0,0,0,1,0,4,1,1,1,1,2,1,1,,,,,
25168,1,4,5,1,1,1,1,0,0,0,2,1,1,3,1,1,,,,,
25169,0,2,6,0,1,1,1,0,3,4,0,1,1,3,1,0,,,,,
25170,0,1,1,0,1,0,0,1,0,0,2,0,0,4,4,1,,,,,
25171,0,3,7,1,0,0,1,0,1,0,1,0,1,4,2,1,,,,,
25172,0,3,5,0,0,0,1,0,3,3,2,0,1,4,2,1,,,,,
25173,0,2,7,0,0,0,1,0,3,3,1,0,1,1,3,1,,,,,
25174,0,4,1,0,0,0,0,0,0,4,0,1,1,4,3,1,,,,,
25175,0,4,4,0,0,0,1,0,1,1,0,1,1,1,3,1,,,,,
25176,0,1,2,0,0,0,0,0,3,0,1,1,1,2,3,0,,,,,
25177,0,2,1,0,0,0,1,0,1,3,0,1,1,1,2,1,,,,,
25178,1,4,5,0,0,0,0,0,4,0,2,0,1,2,2,1,,,,,
25179,0,3,7,0,0,0,1,0,1,4,0,0,1,2,3,1,,,,,
25180,1,4,1,0,0,0,1,1,1,0,0,0,1,4,4,1,,,,,
25181,0,3,4,0,0,0,1,0,2,5,2,0,1,1,1,0,,,,,
25182,0,2,3,0,1,0,1,0,4,3,0,0,1,1,3,1,,,,,
25183,0,1,4,0,0,0,1,0,4,2,2,1,1,2,3,1,,,,,
25184,0,1,7,0,0,0,1,0,1,1,0,1,0,1,4,1,,,,,
25185,0,3,7,0,1,0,0,1,3,2,2,0,1,2,4,0,,,,,
25186,0,1,1,0,0,0,0,0,1,3,1,0,1,1,4,1,,,,,
25187,0,2,7,1,0,0,0,0,5,5,2,1,1,1,4,1,,,,,
25188,0,4,5,0,1,0,1,0,2,3,2,1,1,4,2,1,,,,,
