,Unnamed: 0,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,label,dropout
18598,18598,0,4,5,0,0,0,0,1,3,4,2,0,0,2,2,1,3,10,0,4.0,0.25
18599,18599,1,1,3,0,0,0,1,0,1,2,0,1,1,3,3,1,1,16,1,8.0,0.5
18600,18600,0,4,2,0,0,0,0,0,5,4,2,0,1,1,3,1,2,6,1,2.0,0.125
18601,18601,0,4,7,0,1,0,1,0,0,0,2,1,0,2,4,1,5,4,0,8.0,0.5
18602,18602,1,3,6,1,0,1,0,0,5,1,0,0,1,2,2,1,1,1,1,8.0,0.5
18603,18603,0,3,1,0,0,0,1,1,4,4,0,1,1,4,4,0,2,27,0,8.0,0.5
18604,18604,0,4,6,1,1,0,0,0,5,3,0,0,0,3,2,1,4,3,0,5.0,0.3125
18605,18605,1,4,3,0,0,0,0,0,1,2,1,1,1,4,4,1,3,9,0,5.0,0.3125
18606,18606,1,2,1,0,0,0,1,0,0,3,2,0,1,1,2,1,3,14,1,7.0,0.4375
18607,18607,0,1,7,0,0,0,1,0,5,1,1,1,0,2,1,1,3,23,1,5.0,0.3125
18608,18608,0,3,2,1,0,0,1,0,3,4,1,0,1,3,3,1,2,3,0,6.0,0.375
18609,18609,0,1,5,0,0,1,0,0,1,2,1,1,1,1,4,1,1,16,0,7.0,0.4375
18610,18610,0,2,2,0,0,0,1,0,4,3,0,0,1,3,4,1,5,20,0,7.0,0.4375
18611,18611,0,4,4,0,0,0,1,0,0,0,2,0,1,2,4,1,4,20,1,7.0,0.4375
18612,18612,0,3,2,0,0,0,1,0,4,4,2,1,1,2,4,1,5,33,0,7.0,0.4375
18613,18613,0,3,5,0,0,0,0,0,5,5,0,1,1,1,2,1,2,13,1,6.0,0.375
18614,18614,0,2,1,0,1,1,1,0,5,2,2,1,1,3,4,0,2,25,1,9.0,0.5625
18615,18615,0,4,7,0,0,0,0,0,1,3,2,1,1,4,4,0,1,15,1,3.0,0.1875
18616,18616,1,1,2,0,0,1,1,0,2,5,1,0,1,3,3,1,5,20,1,7.0,0.4375
18617,18617,0,4,5,0,0,0,0,0,2,1,2,1,0,1,1,0,1,17,1,2.0,0.125
18618,18618,0,4,6,0,0,0,1,0,0,3,2,0,1,2,3,1,4,29,0,5.0,0.3125
18619,18619,1,4,2,0,0,0,1,0,3,5,2,0,1,1,1,0,2,33,1,3.0,0.1875
18620,18620,1,4,5,1,0,0,0,0,0,5,0,0,1,3,3,0,1,14,0,7.0,0.4375
18621,18621,0,2,2,0,0,0,0,0,1,2,1,0,1,1,1,1,5,29,0,3.0,0.1875
18622,18622,0,2,3,0,0,0,1,0,3,0,2,0,1,1,3,1,2,7,0,5.0,0.3125
18623,18623,0,3,2,0,1,0,1,0,5,5,0,1,0,2,1,1,4,5,1,7.0,0.4375
18624,18624,0,2,1,1,0,0,1,0,4,1,2,0,1,1,1,1,3,3,1,6.0,0.375
18625,18625,0,3,6,1,0,0,1,0,2,4,1,0,1,2,1,1,4,31,0,6.0,0.375
18626,18626,0,4,4,0,1,1,1,0,3,3,1,0,0,4,1,1,5,17,1,4.0,0.25
18627,18627,0,1,7,0,0,0,1,0,4,2,1,0,1,4,4,1,5,6,0,5.0,0.3125
18628,18628,1,1,7,0,0,0,1,0,5,0,0,0,1,1,2,0,2,23,1,6.0,0.375
18629,18629,0,4,2,0,0,0,1,0,2,5,2,0,1,3,4,1,1,31,1,5.0,0.3125
18630,18630,1,4,6,0,1,0,1,0,0,5,2,1,1,2,3,0,5,29,0,7.0,0.4375
18631,18631,0,3,5,0,0,0,0,0,3,5,0,1,1,4,1,1,2,14,1,6.0,0.375
18632,18632,0,2,5,0,0,0,1,0,4,2,2,0,1,2,4,1,3,23,0,7.0,0.4375
18633,18633,0,1,5,0,0,1,1,0,3,5,0,0,1,1,3,0,2,5,0,6.0,0.375
18634,18634,0,2,7,1,1,0,1,0,0,0,1,1,1,3,1,1,4,22,1,10.0,0.625
18635,18635,1,3,2,1,0,0,0,0,1,5,2,1,1,2,1,1,4,9,1,7.0,0.4375
18636,18636,0,3,2,1,0,1,1,0,2,3,0,0,1,4,3,1,2,21,1,7.0,0.4375
18637,18637,0,3,2,0,0,0,0,0,1,2,2,1,0,1,3,1,5,24,0,3.0,0.1875
18638,18638,1,4,6,0,0,0,1,0,1,3,1,0,1,2,4,1,5,15,0,6.0,0.375
18639,18639,1,2,6,0,0,0,1,0,3,4,2,0,1,4,3,1,5,23,1,5.0,0.3125
18640,18640,0,3,3,0,0,0,1,0,3,1,1,0,1,1,4,1,1,8,0,5.0,0.3125
18641,18641,0,1,7,0,0,1,1,1,3,3,2,0,0,4,3,0,3,5,1,4.0,0.25
18642,18642,0,3,6,0,0,0,1,0,2,1,2,0,1,3,1,1,4,33,1,5.0,0.3125
18643,18643,0,4,7,0,0,0,0,0,0,0,1,0,0,1,4,0,3,10,0,3.0,0.1875
18644,18644,0,1,4,0,1,0,1,1,5,1,2,0,1,2,3,1,4,6,0,7.0,0.4375
18645,18645,0,2,3,0,1,1,1,0,0,1,0,0,1,2,3,1,3,8,0,9.0,0.5625
18646,18646,0,2,2,0,0,0,1,0,3,1,2,0,0,4,3,0,4,7,1,2.0,0.125
18647,18647,0,1,7,0,1,0,0,0,0,3,2,1,0,4,1,1,1,28,1,5.0,0.3125
18648,18648,0,2,3,0,0,0,0,0,1,0,0,1,1,4,1,0,5,12,1,5.0,0.3125
18649,18649,1,2,2,0,0,0,1,0,4,3,0,1,1,3,3,0,2,32,1,7.0,0.4375
18650,18650,0,4,2,0,0,0,0,0,1,1,2,0,0,3,4,1,4,28,1,3.0,0.1875
18651,18651,1,1,1,0,0,0,1,0,5,0,2,1,0,4,1,1,1,6,1,7.0,0.4375
18652,18652,1,3,3,0,0,0,1,0,0,1,0,0,1,4,4,0,1,12,0,7.0,0.4375
18653,18653,0,1,5,0,0,1,0,0,1,1,0,1,1,2,4,1,2,22,0,9.0,0.5625
18654,18654,0,1,5,0,0,0,1,0,1,5,1,1,1,3,4,1,4,9,0,8.0,0.5
18655,18655,0,4,7,0,0,1,1,0,4,1,1,1,1,1,2,1,1,20,0,5.0,0.3125
18656,18656,0,1,4,1,1,1,0,0,2,5,0,0,0,2,3,0,5,15,1,6.0,0.375
18657,18657,0,1,6,0,0,0,1,0,0,4,0,1,1,3,4,1,1,15,1,9.0,0.5625
18658,18658,0,4,5,0,0,0,0,1,2,3,0,1,1,4,1,1,3,24,0,6.0,0.375
18659,18659,0,2,7,0,0,0,1,1,2,3,2,0,0,4,1,1,2,32,0,4.0,0.25
18660,18660,0,1,6,0,0,0,1,0,0,0,0,0,1,2,1,1,2,10,1,8.0,0.5
18661,18661,0,4,4,0,0,0,1,0,3,3,0,1,1,3,2,1,3,22,0,6.0,0.375
18662,18662,0,4,1,0,0,0,0,1,3,0,0,1,1,3,2,1,2,16,1,8.0,0.5
18663,18663,0,1,1,0,0,0,0,0,4,5,2,0,1,3,3,1,2,29,0,5.0,0.3125
18664,18664,0,3,3,0,1,0,1,0,5,4,2,0,1,4,1,1,1,32,1,5.0,0.3125
18665,18665,1,3,2,0,0,0,0,0,0,5,1,0,1,4,2,1,3,29,0,5.0,0.3125
18666,18666,0,4,5,0,1,1,1,0,5,0,2,1,1,3,1,1,3,28,0,9.0,0.5625
18667,18667,0,3,1,1,0,0,1,0,1,5,0,0,1,1,2,1,1,12,0,7.0,0.4375
18668,18668,1,1,2,1,0,0,1,1,2,2,0,1,1,2,3,0,4,28,0,9.0,0.5625
18669,18669,1,3,2,0,0,0,1,0,0,2,2,1,1,1,1,1,4,1,1,7.0,0.4375
18670,18670,1,4,3,1,1,0,0,0,2,4,0,0,1,1,4,1,1,21,0,7.0,0.4375
18671,18671,0,1,6,0,0,0,1,0,2,0,1,1,1,3,3,1,4,26,1,7.0,0.4375
18672,18672,0,1,3,0,0,0,0,0,0,2,1,1,0,1,1,1,5,29,0,4.0,0.25
18673,18673,1,4,1,0,0,1,0,0,3,4,2,0,0,4,1,1,2,17,1,4.0,0.25
18674,18674,0,2,7,0,0,1,1,0,1,0,2,1,1,2,1,1,5,11,1,8.0,0.5
18675,18675,0,3,6,0,0,0,1,0,0,5,0,1,1,4,3,1,1,7,1,7.0,0.4375
18676,18676,1,2,7,0,1,0,1,0,4,1,0,0,1,1,2,1,5,21,1,7.0,0.4375
18677,18677,0,1,6,0,0,0,1,0,4,3,0,1,1,4,4,1,2,10,0,7.0,0.4375
18678,18678,0,4,4,0,0,0,1,0,2,3,0,0,0,2,4,1,2,20,0,5.0,0.3125
18679,18679,1,4,2,0,0,0,1,0,2,2,2,0,1,4,2,1,1,24,1,4.0,0.25
18680,18680,0,4,7,0,1,1,1,0,2,3,1,1,1,2,3,0,1,1,1,6.0,0.375
18681,18681,0,4,5,0,0,0,1,0,3,3,2,1,1,3,3,1,4,18,1,6.0,0.375
18682,18682,0,2,1,1,0,0,1,0,3,2,1,0,0,1,1,1,3,12,1,5.0,0.3125
18683,18683,0,1,6,0,0,0,1,0,1,1,0,0,1,3,4,0,5,25,0,6.0,0.375
18684,18684,0,2,3,0,0,0,0,0,1,5,1,0,1,2,4,1,5,13,1,5.0,0.3125
18685,18685,0,4,7,0,1,0,1,0,0,0,1,0,1,1,3,1,5,19,1,6.0,0.375
18686,18686,1,2,1,1,0,0,1,0,0,0,1,1,1,4,1,0,5,11,0,9.0,0.5625
18687,18687,1,3,6,1,0,1,1,0,0,3,1,0,1,4,3,1,3,2,0,8.0,0.5
18688,18688,0,3,3,0,0,0,1,0,1,4,0,0,1,1,2,1,5,3,1,5.0,0.3125
18689,18689,0,3,2,1,0,0,1,0,1,3,1,1,1,3,3,1,2,19,1,7.0,0.4375
18690,18690,0,1,5,0,0,0,1,0,1,0,0,0,1,4,1,1,2,23,1,7.0,0.4375
18691,18691,0,3,3,0,1,0,0,1,3,5,0,1,1,4,1,1,3,19,0,7.0,0.4375
18692,18692,1,1,4,0,0,0,1,0,2,3,2,1,1,2,4,1,5,2,0,8.0,0.5
18693,18693,1,2,5,0,0,0,1,0,3,0,2,0,1,2,3,0,2,30,0,7.0,0.4375
18694,18694,1,2,5,0,0,0,1,0,1,5,2,1,0,3,3,1,5,18,0,7.0,0.4375
18695,18695,0,2,6,1,0,0,1,0,5,3,0,1,1,1,2,1,5,5,1,7.0,0.4375
18696,18696,0,2,5,1,0,0,1,0,5,0,1,0,1,4,1,1,5,30,0,7.0,0.4375
18697,18697,1,2,1,1,1,0,1,0,5,4,1,1,1,2,4,1,1,16,0,11.0,0.6875
18698,18698,0,4,1,0,0,0,1,0,1,5,0,0,1,2,3,1,4,7,0,6.0,0.375
18699,18699,0,2,3,0,0,0,1,0,3,3,0,1,1,1,3,0,5,20,0,5.0,0.3125
18700,18700,0,1,2,0,1,1,1,0,0,4,0,1,0,4,2,1,1,8,1,8.0,0.5
18701,18701,0,1,1,0,0,0,1,0,2,0,0,1,0,1,3,1,1,20,1,7.0,0.4375
18702,18702,1,2,1,0,0,0,1,0,2,1,0,1,0,1,4,1,2,22,0,8.0,0.5
18703,18703,0,2,7,0,1,0,0,1,2,4,0,0,1,3,4,1,3,22,1,8.0,0.5
18704,18704,1,2,1,0,0,0,1,0,4,4,1,0,1,2,4,1,2,27,0,8.0,0.5
18705,18705,0,2,2,0,1,0,1,1,3,4,1,1,1,2,2,1,1,18,1,8.0,0.5
18706,18706,1,4,1,0,0,0,1,1,1,1,2,1,1,2,2,0,2,14,1,7.0,0.4375
18707,18707,0,4,2,0,1,0,1,0,3,2,0,0,1,4,4,1,1,6,0,6.0,0.375
18708,18708,0,1,7,0,0,0,1,0,4,1,0,1,1,3,3,1,2,30,1,7.0,0.4375
18709,18709,0,2,3,0,0,0,1,0,3,0,1,0,1,3,2,1,2,15,0,6.0,0.375
18710,18710,0,2,5,0,0,0,1,0,2,4,2,0,1,4,3,1,5,2,1,5.0,0.3125
18711,18711,0,1,7,0,0,0,0,0,0,2,0,1,1,4,3,1,1,28,0,6.0,0.375
18712,18712,1,2,7,0,0,0,0,0,3,5,0,1,1,4,3,1,2,3,1,6.0,0.375
18713,18713,0,1,3,0,1,1,0,1,0,0,0,0,1,1,1,1,1,11,0,9.0,0.5625
18714,18714,1,3,4,1,0,0,1,0,0,3,2,0,1,1,3,1,3,11,0,7.0,0.4375
18715,18715,0,4,6,0,0,0,1,1,5,2,0,0,1,2,1,1,2,30,0,6.0,0.375
18716,18716,1,1,7,1,1,0,1,0,5,5,2,0,1,4,1,0,1,21,1,6.0,0.375
18717,18717,0,1,2,0,0,0,1,0,5,5,0,1,1,1,2,1,1,3,1,6.0,0.375
18718,18718,0,3,5,0,0,1,0,0,3,1,1,1,1,4,2,1,4,5,0,6.0,0.375
18719,18719,0,1,3,0,0,0,1,0,1,2,0,0,1,1,2,1,3,17,0,5.0,0.3125
18720,18720,1,1,2,0,0,0,1,0,0,0,1,0,1,4,1,1,1,20,0,7.0,0.4375
18721,18721,1,2,4,0,0,1,1,0,0,1,0,0,0,2,1,1,4,4,0,8.0,0.5
18722,18722,0,3,3,1,0,0,0,0,5,1,1,1,1,2,4,1,1,19,0,7.0,0.4375
18723,18723,0,3,6,0,1,0,1,1,5,1,0,1,1,4,3,0,1,1,1,7.0,0.4375
18724,18724,0,4,6,0,0,0,0,0,5,3,2,1,0,2,4,1,5,2,0,4.0,0.25
18725,18725,1,3,1,0,0,1,0,0,3,2,2,0,1,1,1,0,1,33,0,5.0,0.3125
18726,18726,1,2,6,0,0,0,1,0,3,1,0,1,0,3,1,0,2,24,1,6.0,0.375
18727,18727,0,2,1,0,1,0,1,0,2,5,2,0,1,2,4,1,3,8,0,8.0,0.5
18728,18728,0,3,6,0,0,0,0,0,0,3,0,1,1,2,2,1,3,30,0,7.0,0.4375
18729,18729,0,3,1,0,1,0,1,0,5,1,2,1,1,2,3,1,4,16,1,8.0,0.5
18730,18730,0,3,2,0,0,0,1,0,3,0,1,0,1,3,1,1,5,30,1,6.0,0.375
18731,18731,0,3,7,1,0,0,0,0,0,3,1,0,1,3,4,1,1,32,0,7.0,0.4375
18732,18732,0,4,3,0,0,0,0,0,3,1,0,0,1,4,4,1,1,14,0,4.0,0.25
18733,18733,0,1,6,0,0,0,1,0,4,5,1,0,0,2,4,1,1,6,0,5.0,0.3125
18734,18734,0,3,1,1,1,0,1,0,0,5,2,1,1,4,4,0,4,33,1,9.0,0.5625
18735,18735,1,2,6,0,1,1,1,0,2,3,0,0,0,3,2,1,4,13,0,8.0,0.5
18736,18736,0,3,3,0,1,0,0,1,0,2,1,1,0,4,3,0,2,14,0,5.0,0.3125
18737,18737,0,3,3,0,0,0,0,0,3,1,0,1,1,1,4,0,3,27,1,5.0,0.3125
18738,18738,0,1,1,0,1,0,1,0,3,0,0,1,1,3,3,1,4,33,1,10.0,0.625
18739,18739,0,1,2,0,0,0,1,0,1,1,1,0,1,1,3,1,4,30,0,4.0,0.25
18740,18740,0,4,2,1,0,0,0,0,1,0,1,1,0,3,4,1,4,26,1,6.0,0.375
18741,18741,0,4,3,0,0,0,1,0,2,1,2,0,1,4,1,1,3,4,1,3.0,0.1875
18742,18742,0,4,1,0,0,0,1,0,0,3,0,1,1,1,1,1,2,25,0,7.0,0.4375
18743,18743,1,4,6,0,0,0,1,0,5,3,2,1,1,3,1,1,4,29,0,6.0,0.375
18744,18744,1,1,7,1,0,0,1,0,3,0,2,0,0,1,3,1,2,18,1,6.0,0.375
18745,18745,0,1,6,1,0,1,1,0,3,0,1,0,1,3,3,0,1,7,1,7.0,0.4375
18746,18746,0,4,1,0,1,1,1,0,0,0,2,1,1,1,3,0,3,20,1,8.0,0.5
18747,18747,1,1,5,0,0,0,1,0,2,2,2,1,1,2,3,1,1,4,1,8.0,0.5
18748,18748,0,3,3,1,1,0,1,0,3,3,1,1,1,3,3,1,1,2,0,8.0,0.5
18749,18749,1,4,6,0,0,1,1,0,5,1,2,1,1,1,2,1,2,23,0,6.0,0.375
18750,18750,0,1,4,0,0,0,0,0,4,1,2,1,0,3,1,1,2,27,1,4.0,0.25
18751,18751,0,1,1,0,1,0,1,1,4,1,2,1,1,3,3,1,4,12,1,9.0,0.5625
18752,18752,1,1,4,0,1,0,1,1,0,0,2,0,1,1,3,1,2,14,0,9.0,0.5625
18753,18753,0,2,2,0,0,1,1,1,2,1,0,0,1,2,1,1,3,33,1,8.0,0.5
18754,18754,0,1,3,0,0,0,0,0,1,3,2,0,0,1,1,1,5,8,0,2.0,0.125
18755,18755,1,4,7,1,0,0,1,0,3,4,0,1,1,1,3,1,3,24,1,7.0,0.4375
18756,18756,0,3,3,1,1,0,1,0,3,2,0,1,0,1,1,1,2,17,1,7.0,0.4375
18757,18757,0,3,7,0,0,0,1,0,0,0,1,1,1,3,3,0,2,30,0,7.0,0.4375
18758,18758,0,1,6,0,1,0,0,0,2,0,1,0,1,3,3,1,2,21,1,6.0,0.375
18759,18759,0,4,2,0,0,0,1,0,1,3,1,0,0,1,3,1,3,8,1,2.0,0.125
18760,18760,0,4,2,0,1,0,1,0,3,5,1,0,1,4,3,0,5,17,1,3.0,0.1875
18761,18761,0,2,1,1,0,0,0,0,5,1,0,0,0,1,2,1,2,21,1,5.0,0.3125
18762,18762,1,4,4,0,1,1,0,0,1,2,1,0,1,2,3,1,4,10,0,6.0,0.375
18763,18763,0,2,1,0,0,0,0,0,1,1,2,0,1,1,1,1,5,24,0,4.0,0.25
18764,18764,1,3,4,0,1,0,1,0,3,4,1,1,0,3,2,1,1,32,1,7.0,0.4375
18765,18765,0,2,2,1,1,0,0,0,1,0,0,1,1,3,1,1,4,32,0,9.0,0.5625
18766,18766,1,4,6,0,0,1,1,0,4,2,1,1,0,4,3,1,3,27,1,5.0,0.3125
18767,18767,0,1,7,0,0,1,0,0,2,2,1,0,1,1,3,1,4,18,0,4.0,0.25
18768,18768,0,4,1,0,0,0,0,0,0,0,2,0,1,4,2,0,2,13,0,4.0,0.25
18769,18769,0,2,6,0,1,0,1,0,0,0,2,1,1,2,4,1,4,4,1,10.0,0.625
18770,18770,0,3,1,0,1,0,1,0,2,2,2,0,1,1,1,1,2,17,0,6.0,0.375
18771,18771,0,4,7,0,0,1,1,0,1,4,1,1,1,4,4,1,4,4,1,6.0,0.375
18772,18772,1,2,6,0,0,0,1,0,0,5,1,0,1,2,2,0,5,3,1,6.0,0.375
18773,18773,1,4,1,0,1,0,1,0,5,4,0,0,1,2,4,1,3,33,0,9.0,0.5625
18774,18774,0,3,6,0,0,1,1,0,0,5,0,1,1,3,2,1,5,31,1,9.0,0.5625
18775,18775,0,3,3,0,0,0,1,0,4,4,2,1,1,3,4,1,3,7,0,7.0,0.4375
18776,18776,0,2,2,0,0,0,1,0,5,3,1,0,1,2,3,1,3,22,0,5.0,0.3125
18777,18777,0,4,7,0,0,1,1,0,2,0,2,1,1,4,4,1,1,4,1,7.0,0.4375
18778,18778,0,2,2,1,0,0,0,0,2,5,2,0,0,1,3,0,3,3,0,2.0,0.125
18779,18779,0,2,4,1,1,0,1,0,5,2,0,0,1,3,4,0,5,33,1,8.0,0.5
18780,18780,0,1,7,0,1,0,1,0,5,3,0,0,0,2,2,0,5,17,0,5.0,0.3125
18781,18781,0,3,7,1,0,0,0,0,4,4,2,0,1,4,1,1,5,15,0,4.0,0.25
18782,18782,0,1,7,0,0,0,1,0,2,4,2,1,1,1,4,1,5,15,1,6.0,0.375
18783,18783,0,1,6,0,0,0,1,0,4,4,0,0,0,3,3,1,5,15,1,5.0,0.3125
18784,18784,0,1,7,0,0,0,1,0,0,5,0,0,1,3,4,1,3,33,0,8.0,0.5
18785,18785,0,2,6,0,0,1,1,0,0,3,1,0,1,4,3,0,4,32,0,5.0,0.3125
18786,18786,0,3,7,0,0,0,0,0,3,3,1,1,1,3,1,0,3,27,0,4.0,0.25
18787,18787,1,2,5,1,0,0,1,0,2,3,1,0,0,3,4,0,3,29,0,7.0,0.4375
18788,18788,0,4,7,0,0,0,1,0,0,2,2,0,1,1,4,1,2,12,0,5.0,0.3125
18789,18789,0,3,5,0,0,1,0,0,4,0,1,1,1,4,3,0,1,10,1,6.0,0.375
18790,18790,0,4,7,0,0,0,0,0,1,5,0,1,0,2,1,1,3,10,0,4.0,0.25
18791,18791,1,1,6,0,0,1,1,0,2,4,1,1,0,1,4,1,2,24,1,7.0,0.4375
18792,18792,1,3,5,0,0,0,1,0,2,2,0,0,1,2,4,1,5,19,1,9.0,0.5625
18793,18793,0,3,2,0,0,0,1,0,5,4,2,0,1,2,2,1,4,15,1,5.0,0.3125
18794,18794,1,2,6,0,0,0,0,0,0,2,0,1,1,1,1,1,3,2,0,7.0,0.4375
18795,18795,0,1,1,0,0,0,0,1,4,1,2,1,0,2,1,0,5,8,1,5.0,0.3125
18796,18796,0,4,2,0,0,0,0,0,1,1,1,1,1,4,4,1,5,1,0,4.0,0.25
18797,18797,0,2,5,0,0,0,0,0,5,4,1,1,1,2,1,1,2,22,0,6.0,0.375
18798,18798,0,4,1,0,0,0,1,0,1,3,1,1,1,3,3,1,1,4,0,6.0,0.375
18799,18799,0,4,3,1,0,0,0,0,4,3,1,1,1,3,4,0,5,21,1,5.0,0.3125
18800,18800,0,3,3,0,0,1,0,0,3,0,1,0,1,1,2,1,5,26,1,5.0,0.3125
18801,18801,0,4,7,0,0,1,1,0,3,1,0,1,1,3,3,1,4,1,1,7.0,0.4375
18802,18802,1,2,3,0,0,1,1,0,2,0,1,0,1,1,2,1,3,14,1,7.0,0.4375
18803,18803,0,3,2,0,0,0,1,0,3,2,1,1,1,1,3,0,3,8,0,4.0,0.25
18804,18804,0,4,1,0,0,0,1,0,0,2,0,1,1,3,3,1,4,25,0,8.0,0.5
18805,18805,0,3,5,0,0,0,1,0,5,0,1,1,1,1,3,1,3,4,0,7.0,0.4375
18806,18806,0,4,3,1,0,1,1,0,4,3,1,0,1,4,4,1,5,29,0,6.0,0.375
18807,18807,1,1,2,0,0,0,0,1,5,5,1,0,1,4,4,1,1,13,1,6.0,0.375
18808,18808,0,1,2,0,0,1,1,0,0,3,0,0,1,3,3,0,2,16,1,7.0,0.4375
18809,18809,0,4,1,0,0,0,1,0,3,2,1,1,1,2,3,1,5,12,1,6.0,0.375
18810,18810,1,3,2,0,0,0,0,0,2,4,1,0,1,3,1,1,1,29,0,5.0,0.3125
18811,18811,0,1,6,1,0,0,0,0,1,0,0,0,1,4,1,1,3,26,0,6.0,0.375
18812,18812,0,1,2,0,1,0,1,0,1,0,2,0,0,1,4,1,1,13,1,6.0,0.375
18813,18813,0,1,1,0,0,0,1,0,1,5,2,0,1,3,4,1,3,30,1,7.0,0.4375
18814,18814,0,2,1,0,0,0,1,0,2,5,1,1,1,1,3,1,2,16,0,6.0,0.375
18815,18815,0,3,5,0,0,0,0,0,4,4,0,0,1,1,4,1,1,9,1,6.0,0.375
18816,18816,0,1,3,0,1,1,1,0,3,2,1,1,1,4,1,1,3,18,1,7.0,0.4375
18817,18817,0,2,5,0,0,0,0,0,3,0,1,1,1,2,1,1,4,22,0,7.0,0.4375
18818,18818,0,1,5,0,0,0,1,0,1,0,1,1,1,1,1,1,5,15,1,7.0,0.4375
18819,18819,0,1,5,1,0,0,1,0,0,3,0,1,1,4,1,1,4,33,1,9.0,0.5625
18820,18820,0,4,6,0,0,0,1,0,3,2,1,1,1,2,4,0,5,28,0,5.0,0.3125
18821,18821,1,1,3,0,1,0,1,0,2,2,1,0,1,3,4,1,3,2,0,8.0,0.5
18822,18822,0,1,2,0,0,0,0,0,4,2,1,0,1,3,2,1,3,27,0,4.0,0.25
18823,18823,0,3,1,0,0,0,1,0,1,1,2,0,1,1,2,0,5,31,1,4.0,0.25
18824,18824,0,2,2,0,0,0,0,0,4,4,0,1,1,1,3,0,4,27,0,4.0,0.25
18825,18825,1,2,7,0,0,1,1,0,4,3,0,1,1,2,1,1,5,21,1,9.0,0.5625
18826,18826,0,2,4,0,0,0,1,0,0,4,2,1,1,4,3,0,4,23,0,5.0,0.3125
18827,18827,0,3,6,0,0,0,1,0,1,0,1,1,1,4,4,0,3,25,0,6.0,0.375
18828,18828,1,3,1,0,0,0,1,0,1,5,0,1,1,2,4,1,1,30,0,10.0,0.625
18829,18829,0,2,2,0,0,0,1,0,1,3,2,0,1,1,3,1,5,28,0,4.0,0.25
18830,18830,0,1,1,0,1,0,1,0,2,3,2,1,1,1,4,1,3,31,1,8.0,0.5
18831,18831,0,3,7,0,1,0,0,0,3,4,0,1,1,2,2,1,5,25,1,7.0,0.4375
18832,18832,0,1,6,0,0,1,0,0,5,2,1,0,1,3,4,1,5,10,1,6.0,0.375
18833,18833,0,1,4,0,1,0,1,0,0,2,0,1,1,2,3,1,3,28,1,9.0,0.5625
18834,18834,0,4,7,0,0,1,1,0,1,3,2,1,1,3,4,1,4,28,1,7.0,0.4375
18835,18835,1,2,2,0,0,0,1,0,1,4,2,0,1,3,4,1,5,1,0,7.0,0.4375
18836,18836,1,1,2,0,0,0,1,0,0,4,0,0,1,4,1,0,3,17,1,6.0,0.375
18837,18837,0,4,4,0,0,1,0,0,3,0,0,1,1,1,3,1,4,2,0,6.0,0.375
18838,18838,0,2,7,0,0,0,1,0,3,5,0,0,0,4,1,1,4,5,0,4.0,0.25
18839,18839,0,3,2,0,0,0,1,0,5,4,0,1,1,2,1,1,3,30,0,7.0,0.4375
18840,18840,1,1,1,0,0,0,1,0,4,0,0,1,0,4,2,1,3,2,1,8.0,0.5
18841,18841,0,2,1,0,1,0,1,1,5,4,2,1,1,2,1,0,5,9,0,8.0,0.5
18842,18842,0,3,6,0,0,0,0,0,2,1,1,1,1,2,4,1,3,13,1,6.0,0.375
18843,18843,0,1,3,0,1,0,1,0,2,2,2,1,1,4,4,1,5,7,1,7.0,0.4375
18844,18844,0,3,7,0,0,0,1,0,2,4,0,0,1,3,1,0,3,14,1,5.0,0.3125
18845,18845,1,3,4,0,0,0,0,1,5,5,0,0,0,3,2,0,3,31,0,5.0,0.3125
18846,18846,0,4,1,1,0,0,1,0,3,4,0,0,1,2,2,1,4,14,1,7.0,0.4375
18847,18847,1,4,5,0,1,0,1,0,1,5,1,0,1,3,4,1,2,22,1,8.0,0.5
18848,18848,0,3,3,0,1,0,0,0,5,5,0,1,0,2,1,1,2,15,0,6.0,0.375
18849,18849,0,4,1,0,0,0,0,1,3,4,0,0,1,1,4,1,2,20,1,6.0,0.375
18850,18850,0,1,7,0,0,0,1,0,3,3,1,0,1,3,1,1,3,30,0,5.0,0.3125
18851,18851,0,2,2,0,1,0,1,0,4,2,1,1,1,3,2,1,5,32,1,7.0,0.4375
18852,18852,0,2,5,1,0,0,1,0,5,2,2,1,1,3,4,1,4,7,1,9.0,0.5625
18853,18853,1,3,1,0,0,0,0,0,4,3,2,0,1,4,3,0,4,7,0,4.0,0.25
18854,18854,0,3,5,1,1,0,1,0,4,5,0,0,1,4,1,1,1,4,0,8.0,0.5
18855,18855,0,2,6,0,0,1,1,1,5,0,0,0,1,2,2,1,3,23,0,9.0,0.5625
18856,18856,0,2,6,0,0,0,1,0,5,4,1,0,1,1,4,1,3,16,0,5.0,0.3125
18857,18857,0,1,7,0,0,0,1,0,0,4,0,1,0,2,4,1,3,21,0,8.0,0.5
18858,18858,0,2,7,0,0,1,1,0,1,2,2,0,1,2,2,1,2,2,0,6.0,0.375
18859,18859,1,3,6,0,0,0,1,0,4,0,0,0,0,3,2,0,5,1,0,6.0,0.375
18860,18860,0,3,1,0,0,0,1,0,3,3,1,0,1,2,2,1,4,28,0,6.0,0.375
18861,18861,1,2,7,0,1,0,0,0,5,1,2,0,0,2,2,0,5,31,0,4.0,0.25
