,Unnamed: 0,Gender,Age,Orphan,state,PinCode,mother_tongue,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,pwd,out_of_school_child,dropout_student,mother's_qualification,father's_qualification,mother's_occupation,father's_occupation,debt,family_annual_income,no_of_children,academic_stream,status_in_previous_year,appreared_previous_exam,results_in_previous_year_type,mental_issues,drug_addiction ,label,prediction
1474,1474,1,15,0,21,752867,0,2,6,1,1,1,1,1,1,2,1,1,0,1,0,3,5,3,1,1,0,0,8,1
1475,1475,1,16,0,26,492004,1,3,2,0,0,0,1,0,0,4,3,0,0,1,2,3,1,1,1,2,0,0,3,0
1476,1476,1,15,0,29,382959,1,2,2,1,0,1,0,0,0,1,3,1,1,1,1,3,5,1,1,4,0,1,6,0
1477,1477,0,19,1,25,989234,1,2,7,0,0,0,1,0,0,1,5,1,1,0,0,2,4,2,1,1,0,1,5,0
1478,1478,0,18,0,28,669168,0,3,6,0,0,1,1,1,0,3,1,0,0,1,1,3,4,1,1,3,0,0,4,0
1479,1479,1,15,0,21,843019,0,3,2,1,0,1,1,1,1,3,0,1,1,0,2,3,4,4,0,3,1,0,10,1
1480,1480,1,20,0,32,298296,1,3,3,0,1,0,1,0,0,3,5,0,1,1,2,2,2,4,0,4,1,1,6,0
1481,1481,1,16,1,22,701998,0,1,3,1,0,1,0,1,1,1,3,1,0,1,0,3,2,4,0,1,1,0,10,1
1482,1482,1,22,0,17,546842,1,4,4,0,1,0,1,0,0,0,4,1,1,0,2,3,5,3,1,3,1,1,6,0
1483,1483,1,20,1,17,168513,0,3,5,1,0,1,0,1,1,4,4,1,0,0,0,3,1,1,1,3,0,1,9,1
1484,1484,1,20,1,1,176499,1,4,1,1,0,1,1,1,1,0,0,0,0,0,0,2,3,4,1,3,1,1,11,1
1485,1485,1,14,0,28,566182,0,4,6,0,1,0,0,0,0,1,1,1,0,0,0,2,4,1,0,4,0,1,3,0
1486,1486,1,16,0,16,830352,0,3,7,1,1,0,0,1,0,5,4,0,0,1,0,2,5,3,0,1,1,0,6,0
1487,1487,1,20,0,20,379967,0,3,5,0,1,0,0,1,1,3,4,1,1,0,1,3,4,2,1,3,1,0,8,1
1488,1488,0,14,0,12,266309,1,2,4,1,1,1,0,0,0,3,3,0,1,1,1,3,5,3,1,1,0,0,6,0
1489,1489,0,21,1,23,793260,1,4,6,1,1,0,1,0,0,5,4,1,1,0,2,3,1,2,1,2,1,0,7,0
1490,1490,0,18,0,24,431388,1,1,6,0,0,1,1,1,0,1,0,0,0,0,0,3,3,3,0,4,0,1,4,0
1491,1491,1,15,0,20,617688,1,4,7,1,1,0,0,1,0,5,5,1,0,1,1,2,1,4,1,1,1,0,6,0
1492,1492,1,14,0,32,587957,1,1,6,0,1,1,1,1,0,4,4,0,1,0,2,3,4,1,0,3,0,1,5,0
1493,1493,1,15,0,27,776576,1,1,6,0,0,0,0,0,0,1,4,1,0,1,2,2,5,3,0,2,1,0,5,0
1494,1494,0,16,0,9,750441,0,2,7,1,0,0,1,1,0,2,5,0,1,0,1,3,3,4,0,2,0,1,5,0
1495,1495,0,16,0,31,251857,1,4,3,1,0,0,0,1,0,1,4,1,0,0,1,3,1,4,0,3,0,1,4,0
1496,1496,1,14,0,31,224980,0,3,2,1,1,0,1,0,0,2,4,0,0,1,1,3,4,4,0,1,0,0,5,0
1497,1497,1,14,0,31,829468,0,3,7,0,0,0,1,0,0,5,2,0,0,0,2,3,5,2,1,3,1,1,3,0
1498,1498,1,14,0,5,170174,0,1,2,0,1,0,0,0,0,4,4,1,0,1,1,3,5,2,1,3,0,1,5,0
1499,1499,1,15,1,10,330557,1,4,1,1,1,0,1,0,0,2,1,1,0,1,1,2,1,3,1,4,1,0,7,0
1500,1500,1,15,0,33,933216,1,2,5,0,1,0,0,0,1,2,1,1,1,0,2,3,4,4,0,4,1,1,8,1
1501,1501,0,22,0,21,782279,0,4,6,0,1,0,1,0,0,5,5,1,0,0,2,3,5,1,0,2,1,0,4,0
1502,1502,1,18,0,3,595273,1,3,3,1,1,0,0,0,0,4,3,1,1,1,1,3,5,2,1,4,0,0,6,0
1503,1503,0,17,0,33,441176,0,3,2,0,1,1,0,0,1,1,0,1,0,1,1,3,4,1,0,4,1,1,8,1
1504,1504,0,15,0,3,718504,0,2,7,1,0,0,1,1,0,5,0,0,0,1,0,3,3,3,1,1,1,0,6,0
1505,1505,1,14,0,1,248835,1,1,1,1,1,1,0,1,1,1,4,1,1,0,1,2,1,1,1,1,0,0,8,1
1506,1506,1,14,0,14,885150,0,3,3,1,0,1,0,0,0,2,3,0,0,1,0,3,1,1,0,3,0,1,6,0
1507,1507,1,14,0,25,146881,0,3,1,1,1,0,1,1,1,3,5,0,1,1,2,2,1,1,1,4,1,1,8,1
1508,1508,0,20,0,30,431256,0,2,2,1,1,1,1,0,0,4,2,1,1,0,2,2,2,3,1,4,0,0,6,0
1509,1509,1,17,1,26,915485,1,4,1,1,0,0,1,0,1,5,1,1,1,1,0,2,5,2,0,2,0,1,9,1
1510,1510,1,17,1,12,880921,1,2,6,0,0,0,0,0,0,3,0,0,1,1,1,3,2,3,1,1,1,0,6,0
1511,1511,1,16,0,4,382958,0,3,3,0,1,0,1,0,0,2,5,1,1,1,1,2,5,2,1,3,0,0,6,0
1512,1512,1,15,0,30,295073,0,2,7,0,1,0,1,1,0,2,4,1,1,0,0,3,3,1,1,1,0,0,5,0
1513,1513,1,19,1,16,776144,1,4,4,1,1,0,1,1,0,2,1,0,0,1,2,2,1,2,1,4,0,1,4,0
1514,1514,0,18,0,5,166440,0,3,4,0,1,0,0,1,0,4,5,1,0,0,2,2,2,4,0,2,1,1,6,0
1515,1515,0,17,1,1,448684,1,4,3,1,0,0,1,1,1,3,4,0,1,1,0,3,1,4,0,2,1,0,9,1
1516,1516,1,17,0,26,738754,1,3,5,1,0,1,1,1,1,4,2,0,1,0,0,3,2,4,1,4,1,0,9,1
1517,1517,1,16,0,31,945938,0,1,5,1,1,0,1,1,1,5,4,1,1,0,2,2,5,2,0,2,1,0,9,1
1518,1518,0,20,0,5,613770,1,4,1,0,0,0,1,0,0,2,3,0,1,0,0,2,4,1,0,4,1,0,4,0
1519,1519,1,20,0,24,509031,0,2,6,1,0,1,1,1,1,4,5,1,0,0,0,3,2,1,0,2,1,1,8,1
1520,1520,0,16,0,8,714465,0,4,7,1,0,1,0,1,0,5,0,0,1,0,2,2,3,3,0,3,0,1,5,0
1521,1521,1,15,0,23,200851,1,4,3,1,1,0,1,1,1,0,0,0,1,1,1,3,4,4,0,4,1,1,9,1
1522,1522,0,20,0,22,924040,0,3,7,0,0,1,0,0,0,5,3,1,1,0,1,3,5,4,1,3,0,1,6,0
1523,1523,0,16,1,2,715819,0,2,1,0,1,0,1,0,0,3,0,0,0,0,2,3,3,1,0,4,0,1,5,0
1524,1524,0,14,0,27,192640,1,4,7,0,1,0,1,1,0,1,1,1,0,1,2,2,1,3,1,3,1,1,5,0
1525,1525,0,21,0,25,488833,1,1,4,1,0,0,0,0,0,0,3,0,0,0,2,2,2,2,1,3,0,1,4,0
1526,1526,0,16,1,33,785262,1,3,1,0,1,0,1,1,1,5,5,1,1,1,0,3,2,3,1,3,1,1,11,1
1527,1527,0,18,0,23,169931,0,3,2,1,1,0,1,0,0,2,1,0,1,1,1,3,2,1,0,4,1,1,6,0
1528,1528,1,18,0,5,393092,0,2,2,0,0,1,1,1,0,5,1,1,0,1,0,2,5,2,0,3,0,1,6,0
1529,1529,0,14,1,30,783706,1,2,2,0,1,0,1,0,1,2,3,1,1,1,2,3,2,1,0,2,1,0,9,1
1530,1530,1,14,0,15,818129,0,4,2,0,1,0,1,1,0,2,0,0,0,0,2,3,4,4,0,4,0,1,3,0
1531,1531,1,16,0,10,197033,1,1,6,1,1,1,1,1,1,0,4,0,1,0,0,2,3,4,0,4,0,0,9,1
1532,1532,0,16,0,14,875190,0,2,1,1,0,0,1,0,0,0,4,1,1,0,2,3,5,1,1,4,0,0,6,0
1533,1533,0,15,0,15,806864,0,4,4,0,1,1,1,0,0,3,5,0,0,1,0,2,2,2,0,1,1,1,5,0
1534,1534,0,21,1,10,613645,0,1,5,1,1,0,0,0,1,2,3,0,0,1,1,2,1,4,0,4,1,1,9,1
1535,1535,0,14,0,11,576827,0,3,4,0,0,0,1,0,0,2,4,0,0,1,2,2,5,4,1,2,0,0,4,0
1536,1536,0,15,0,30,867783,0,2,1,0,1,1,0,1,1,1,3,0,0,1,1,3,5,2,1,3,1,0,8,1
1537,1537,1,16,0,8,545376,1,3,4,1,0,1,0,0,1,1,0,1,1,1,0,2,2,3,1,3,0,1,10,1
1538,1538,1,20,0,11,438136,1,3,6,1,0,0,1,1,0,2,5,0,0,1,2,2,4,2,0,4,1,1,4,0
1539,1539,0,17,0,11,450014,0,1,3,1,1,0,0,1,0,4,0,0,0,0,0,3,5,2,0,3,0,0,6,0
1540,1540,1,21,1,6,949567,0,2,4,0,1,1,0,0,0,3,5,1,0,0,2,2,3,4,1,1,0,1,6,0
1541,1541,1,14,0,4,371011,1,2,2,1,1,1,1,1,1,1,1,1,1,0,0,3,3,4,1,3,1,0,11,1
1542,1542,1,15,0,25,813997,1,1,2,0,0,0,0,1,0,4,2,0,1,0,2,3,4,4,1,1,1,1,4,0
1543,1543,1,19,0,11,294724,1,4,3,1,0,1,1,1,0,0,2,1,0,1,2,3,2,1,1,4,0,0,5,0
1544,1544,1,19,0,22,615073,1,3,6,0,1,1,0,0,1,1,3,0,1,1,0,2,3,2,1,2,0,0,8,1
1545,1545,1,15,0,13,801649,1,2,1,1,0,0,0,0,1,0,0,1,1,1,0,2,5,4,0,3,0,1,12,1
1546,1546,1,15,0,32,178471,1,2,2,0,0,1,1,1,0,2,1,1,0,0,2,3,5,4,1,2,0,1,5,0
1547,1547,1,16,1,22,948336,0,4,3,0,0,0,1,1,0,2,2,0,0,1,0,3,5,2,1,3,1,0,5,0
1548,1548,0,21,0,32,935960,1,1,4,1,1,1,1,0,0,3,1,0,0,0,2,2,5,3,0,1,1,1,5,0
1549,1549,1,15,1,7,766866,0,4,6,0,0,0,1,1,0,4,1,0,0,1,1,2,1,4,1,1,1,1,4,0
1550,1550,0,16,0,27,844428,1,2,6,0,0,0,1,1,0,2,3,0,1,0,2,2,3,3,0,4,0,1,2,0
1551,1551,0,21,1,33,373733,1,4,2,0,0,0,0,0,0,2,2,0,0,0,2,3,2,3,1,2,0,0,2,0
1552,1552,0,15,0,4,562831,1,4,3,1,1,0,0,0,0,4,1,0,0,0,0,3,5,4,1,2,0,1,5,0
1553,1553,0,14,0,5,420917,0,3,2,0,0,0,1,0,0,4,2,0,1,0,0,3,3,4,0,3,0,1,5,0
1554,1554,1,14,0,2,425513,1,2,6,1,0,1,1,0,1,4,5,1,1,1,0,2,5,3,0,1,1,0,9,1
1555,1555,1,16,0,30,508761,1,1,5,1,1,1,1,1,1,2,4,0,1,1,0,2,5,1,1,3,1,0,11,1
1556,1556,1,16,0,4,376233,0,2,5,1,1,1,1,1,1,4,1,0,0,1,1,3,5,4,1,3,0,1,9,1
1557,1557,1,16,0,8,644411,0,3,6,1,0,0,0,1,0,1,2,1,0,0,1,2,3,3,0,2,0,0,4,0
1558,1558,0,14,0,25,409713,1,1,1,1,0,0,1,0,0,3,2,1,0,0,1,3,3,1,0,4,1,0,5,0
1559,1559,0,19,0,32,871895,1,2,6,0,0,0,0,1,0,1,5,0,1,0,1,3,1,1,0,1,1,0,3,0
1560,1560,1,19,0,26,519906,0,1,7,1,1,0,0,1,0,2,2,1,1,0,0,3,3,2,1,1,0,0,6,0
1561,1561,0,20,0,18,835183,1,2,7,0,0,1,1,0,0,1,2,1,0,0,0,2,1,1,1,3,1,1,6,0
1562,1562,0,17,0,9,337094,0,3,5,0,1,1,1,0,0,2,5,0,1,0,2,2,2,2,0,1,0,1,5,0
1563,1563,1,20,0,31,625727,1,1,1,0,0,0,1,1,0,1,5,0,0,1,0,3,4,2,1,4,1,1,5,0
1564,1564,1,21,0,12,668328,1,3,6,1,0,0,0,0,0,0,5,0,0,0,2,2,2,1,0,3,0,1,4,0
1565,1565,1,14,0,18,964737,0,2,2,1,1,1,1,1,1,0,0,0,0,1,1,3,1,3,1,4,1,1,9,1
1566,1566,1,15,0,23,614728,0,4,1,0,0,1,0,0,0,1,3,0,1,0,1,3,2,2,1,4,0,0,3,0
1567,1567,0,20,0,12,967466,0,2,3,0,0,1,1,0,0,5,0,0,1,1,1,2,1,4,0,1,0,1,6,0
1568,1568,0,14,0,6,638381,1,1,3,1,0,1,0,1,1,5,1,1,0,1,0,2,4,1,0,2,0,0,8,1
1569,1569,1,20,0,21,724730,1,3,3,0,1,0,1,0,0,5,3,0,1,0,2,2,3,1,1,4,0,1,3,0
1570,1570,0,14,0,9,495743,0,3,7,0,1,1,1,0,0,1,4,0,0,1,2,3,1,2,1,3,1,0,6,0
1571,1571,1,14,1,12,799798,0,2,1,1,1,0,0,0,0,0,5,1,0,0,1,3,3,3,0,4,0,1,7,0
1572,1572,1,16,0,31,740569,1,3,7,0,1,1,1,1,1,2,4,1,1,1,0,3,2,4,1,4,0,0,9,1
1573,1573,0,21,0,18,574926,1,2,1,0,0,0,1,0,1,1,4,1,0,1,0,2,3,4,1,3,1,0,9,1
1574,1574,1,18,1,3,382250,1,2,6,0,1,1,1,0,1,5,3,1,1,1,1,2,4,3,0,3,0,0,9,1
1575,1575,1,20,1,18,858580,0,2,4,0,0,1,1,0,0,1,4,1,0,1,2,3,2,3,0,4,1,1,6,0
1576,1576,0,20,0,18,911909,1,3,7,0,1,0,1,0,0,4,0,0,0,1,2,3,3,3,1,4,0,1,4,0
1577,1577,1,17,0,14,407716,0,4,1,0,1,1,1,1,1,2,2,1,1,1,0,2,2,4,1,1,0,1,9,1
1578,1578,1,19,0,23,716924,0,2,7,1,1,0,1,0,0,2,1,0,0,0,0,3,3,3,0,3,0,0,5,0
1579,1579,1,15,1,28,169133,0,3,2,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,0,1,0,0,7,0
1580,1580,0,21,0,13,902670,1,2,1,1,1,1,0,0,1,3,1,0,0,0,0,2,3,1,0,2,1,1,9,1
1581,1581,0,19,0,26,475714,1,4,3,1,0,0,1,1,0,2,1,0,1,0,0,3,1,3,0,3,0,0,4,0
1582,1582,0,14,1,5,860841,1,1,7,0,0,0,0,0,0,3,2,1,1,1,1,2,3,4,1,1,1,1,7,0
1583,1583,0,18,0,16,314884,0,2,2,0,0,0,0,0,0,2,1,0,0,1,2,2,4,4,0,2,1,0,5,0
1584,1584,1,17,0,28,824702,1,3,1,0,0,1,1,1,1,1,0,1,1,0,2,2,4,3,0,4,1,1,8,1
1585,1585,0,16,1,24,632589,1,2,4,0,0,1,1,1,0,5,2,0,0,1,2,3,4,4,0,3,0,1,6,0
1586,1586,1,15,0,12,515755,0,3,3,1,0,0,1,0,0,5,2,1,0,0,2,2,3,2,1,3,1,0,5,0
1587,1587,0,17,0,27,419649,0,1,1,1,1,1,1,0,1,1,5,1,0,0,2,2,3,2,1,3,1,1,9,1
1588,1588,0,21,0,9,210253,1,1,3,1,0,1,1,1,0,1,2,0,1,0,1,2,2,4,0,1,0,1,5,0
1589,1589,1,20,0,33,702039,0,1,3,1,0,0,0,0,0,4,4,0,1,0,1,3,3,1,1,4,1,0,4,0
1590,1590,1,17,0,17,548487,0,3,3,1,1,0,1,0,0,4,4,1,0,1,0,3,1,1,0,1,0,1,6,0
1591,1591,0,20,0,5,523486,1,3,3,0,0,0,0,0,0,1,2,1,0,0,1,2,3,4,0,3,0,1,4,0
1592,1592,0,15,0,32,599108,1,2,3,0,0,0,1,1,0,1,4,1,0,0,1,3,4,2,1,4,1,0,3,0
1593,1593,1,17,0,20,249036,1,2,1,1,1,1,0,0,1,4,2,1,1,1,1,2,2,3,1,2,0,0,10,1
1594,1594,1,19,0,9,180114,1,1,1,0,1,0,0,0,1,0,1,1,1,0,2,2,1,4,1,4,0,1,8,1
1595,1595,1,17,0,29,727356,1,3,4,0,0,1,0,0,0,2,2,0,1,0,0,3,2,1,1,2,0,0,5,0
1596,1596,1,15,1,18,457451,0,2,6,1,1,1,0,1,1,4,0,1,0,0,2,3,1,4,1,1,1,1,10,1
1597,1597,0,17,0,19,625529,0,2,7,0,0,0,0,0,0,4,1,0,0,1,0,2,4,1,1,3,0,0,4,0
1598,1598,1,21,0,29,524375,1,2,2,0,1,1,0,1,0,5,5,1,0,0,2,3,3,3,1,3,1,1,6,0
1599,1599,1,14,0,10,982715,0,3,1,0,0,1,0,1,0,5,4,0,0,0,1,3,2,4,0,4,0,0,4,0
1600,1600,1,21,0,9,378567,1,2,3,1,1,1,0,0,1,0,2,0,1,0,2,2,1,3,0,1,1,1,8,1
1601,1601,0,16,0,27,122037,1,2,4,1,0,1,1,1,1,2,4,1,1,0,0,2,1,1,1,1,1,0,8,1
1602,1602,0,19,0,11,620277,0,4,5,1,1,1,0,1,1,0,1,0,0,1,0,3,1,1,0,4,1,0,9,1
1603,1603,1,19,0,22,597450,0,3,4,1,0,1,0,1,1,1,3,1,1,1,1,3,1,4,0,2,0,1,9,1
1604,1604,0,21,1,11,801089,0,2,7,0,1,1,0,1,1,0,5,0,0,0,0,2,4,4,1,2,0,1,9,1
1605,1605,1,18,0,13,376829,1,1,6,0,0,1,1,1,0,4,1,1,1,0,2,2,1,1,1,3,1,0,6,0
1606,1606,0,15,0,18,292262,0,1,5,0,1,0,1,0,0,4,2,0,1,0,1,3,2,4,1,1,0,0,5,0
1607,1607,0,17,0,32,308246,0,2,1,0,0,1,0,0,1,2,4,1,0,0,0,2,5,2,1,3,1,1,8,1
1608,1608,0,17,0,14,127201,1,2,3,0,1,1,1,1,1,5,4,1,1,1,1,3,5,1,1,2,0,0,8,1
1609,1609,0,19,0,13,431399,1,4,6,1,1,0,1,0,0,1,1,0,1,1,1,2,3,2,1,3,1,1,6,0
1610,1610,0,14,1,25,387446,0,2,5,1,0,0,1,1,0,5,2,0,1,0,1,3,1,3,0,2,0,1,6,0
1611,1611,0,15,0,4,909187,0,1,6,0,1,1,0,0,1,4,1,1,1,1,0,3,4,3,1,4,0,0,8,1
1612,1612,0,17,1,7,131000,1,1,5,0,1,0,0,1,0,3,3,0,1,0,0,2,4,3,0,4,0,0,6,0
1613,1613,0,17,0,4,419031,0,3,1,1,1,1,0,0,1,2,5,0,0,1,2,2,3,4,0,1,1,1,9,1
1614,1614,0,21,0,33,516693,1,3,7,0,0,1,1,1,1,4,0,1,1,0,0,3,2,4,1,3,1,1,10,1
1615,1615,1,18,1,5,260648,0,1,6,1,1,1,0,0,1,2,4,0,1,1,1,3,2,3,0,2,1,0,10,1
1616,1616,1,17,0,22,582847,1,2,2,0,0,1,1,0,0,1,1,0,1,1,2,2,4,1,0,3,0,1,5,0
1617,1617,0,16,0,14,943550,1,1,3,1,0,0,1,0,1,0,2,1,1,1,0,2,2,2,0,1,0,1,8,1
1618,1618,1,19,1,20,920198,0,2,2,0,0,1,0,1,0,1,4,0,1,0,1,2,2,3,0,3,1,1,6,0
1619,1619,1,17,0,19,808904,0,2,7,0,0,1,1,1,0,4,0,0,0,0,1,3,5,2,1,3,1,1,5,0
1620,1620,0,14,0,23,523303,0,1,4,0,1,0,0,1,0,3,0,1,0,0,0,2,1,1,0,4,1,1,6,0
1621,1621,0,16,0,28,970111,1,4,4,1,0,0,0,0,0,3,1,0,0,0,1,2,3,4,1,1,0,0,2,0
1622,1622,1,16,0,5,711103,1,2,3,0,1,0,0,0,1,2,4,1,1,1,2,3,4,3,1,2,1,0,8,1
1623,1623,1,20,0,19,970023,0,2,5,0,0,1,0,0,0,5,3,0,0,1,2,3,3,4,1,3,0,1,6,0
1624,1624,0,17,1,2,489220,0,1,2,1,0,1,0,1,1,5,4,0,1,1,2,3,2,4,1,2,1,1,10,1
1625,1625,0,19,0,12,731324,0,3,3,0,0,1,1,0,0,2,0,0,0,1,0,2,3,2,1,1,1,1,6,0
1626,1626,0,19,0,23,188987,0,1,2,1,1,1,1,0,1,1,5,0,0,0,0,2,1,4,1,2,0,1,8,1
1627,1627,0,21,0,21,760211,1,1,3,1,1,0,1,0,0,1,5,0,0,0,1,3,5,2,1,4,0,1,3,0
1628,1628,0,17,0,30,891213,1,4,5,1,0,0,1,0,1,0,0,1,0,1,0,3,5,1,1,1,0,1,8,1
1629,1629,1,16,0,4,527852,0,3,4,1,1,1,0,1,1,4,1,1,0,0,0,2,4,4,1,1,1,0,9,1
1630,1630,1,18,0,23,603484,1,1,5,1,1,0,1,1,0,2,2,0,0,0,1,2,3,3,0,4,1,1,5,0
1631,1631,0,14,1,30,444564,0,3,2,1,1,0,0,0,1,5,5,1,0,1,0,3,2,4,0,3,0,0,10,1
1632,1632,1,19,0,19,666243,1,3,3,1,0,1,0,1,0,4,2,0,0,0,2,3,3,3,1,1,1,1,4,0
1633,1633,0,18,0,22,261839,1,3,1,0,0,1,0,1,0,5,3,1,1,0,2,3,4,1,1,1,1,1,6,0
1634,1634,0,14,0,6,464403,0,4,2,0,0,0,1,1,0,2,4,1,1,0,1,3,3,4,1,2,1,0,5,0
1635,1635,0,17,0,11,949271,0,3,4,1,0,1,0,0,1,4,5,1,0,1,0,3,2,4,1,1,1,0,9,1
1636,1636,1,21,0,10,392418,1,4,3,1,1,0,0,1,1,5,1,1,1,0,0,3,4,3,0,3,1,0,8,1
1637,1637,1,21,1,29,972946,0,4,1,1,0,1,1,0,0,2,5,1,0,0,2,3,1,3,1,4,1,1,6,0
1638,1638,0,14,0,21,794208,0,1,3,1,0,1,1,0,1,3,1,1,0,1,1,2,4,4,1,2,1,1,9,1
1639,1639,1,20,0,2,116482,0,3,2,1,0,0,0,1,0,3,4,0,0,0,1,3,1,1,0,4,1,0,3,0
1640,1640,0,14,0,28,810892,0,1,4,1,1,0,0,0,0,1,4,0,0,0,0,3,2,1,1,1,0,1,4,0
1641,1641,1,22,0,21,994854,0,4,6,0,0,0,0,1,0,4,4,1,0,0,1,2,5,3,1,4,1,0,2,0
1642,1642,0,17,1,16,157097,1,4,3,0,0,0,0,0,0,2,2,0,1,1,0,3,2,1,0,2,1,0,6,0
1643,1643,0,17,0,21,465309,0,1,2,1,1,0,1,0,0,0,1,0,0,1,2,3,2,3,0,2,0,0,6,0
1644,1644,0,14,0,12,263160,0,2,3,0,1,1,1,1,1,0,0,0,0,1,1,2,4,2,1,2,1,1,9,1
1645,1645,0,19,0,12,281529,1,1,2,1,1,1,0,0,1,1,4,1,1,0,1,3,4,3,1,1,1,0,8,1
1646,1646,1,15,0,10,320592,0,4,2,1,1,0,1,0,0,1,1,1,0,1,2,2,3,4,0,4,1,1,6,0
1647,1647,0,15,0,7,623240,0,1,5,0,1,1,1,1,0,1,3,0,0,0,1,3,2,1,1,3,0,1,5,0
1648,1648,1,18,0,1,920934,0,3,6,0,1,1,0,0,1,4,0,1,1,1,2,2,1,1,1,4,1,0,9,1
1649,1649,1,20,0,19,522848,1,4,2,1,1,1,1,1,1,0,5,0,0,0,0,3,2,2,0,3,1,1,8,1
1650,1650,0,21,0,2,343961,0,2,3,0,0,0,1,1,0,3,5,0,0,1,0,3,5,1,0,4,0,0,3,0
1651,1651,1,17,0,19,232046,0,4,6,1,0,1,0,0,1,1,0,1,1,1,0,3,1,4,1,1,1,0,10,1
1652,1652,1,14,0,28,971382,1,1,2,1,1,1,1,0,1,3,0,0,1,0,2,2,5,4,1,1,0,1,8,1
1653,1653,1,14,0,4,322834,0,3,4,0,1,0,1,0,0,1,4,1,0,0,1,2,4,1,0,2,0,1,4,0
1654,1654,0,21,0,1,520559,0,4,2,1,0,0,0,1,0,3,1,1,0,0,0,2,5,2,0,3,0,0,4,0
1655,1655,0,20,0,10,688665,1,2,7,0,1,0,0,0,0,3,3,1,1,1,2,3,2,3,1,1,0,1,5,0
1656,1656,0,17,0,1,789461,0,1,5,0,1,1,1,1,1,2,0,0,1,0,2,3,5,3,0,1,1,1,8,1
1657,1657,0,14,0,24,172953,0,1,5,1,0,1,0,0,1,1,4,1,1,0,2,3,5,1,1,2,1,1,9,1
1658,1658,0,21,1,16,817362,1,4,1,0,1,1,0,0,0,2,5,1,1,0,1,3,3,3,1,3,0,1,7,0
1659,1659,0,18,0,6,443522,1,4,1,0,0,0,0,0,0,5,0,0,0,0,1,2,3,1,0,2,0,0,3,0
1660,1660,0,16,0,5,692403,1,4,2,0,1,1,1,1,0,3,3,1,0,0,0,3,4,2,0,4,0,1,4,0
1661,1661,0,20,0,7,551000,0,3,7,0,1,0,0,1,1,3,5,1,1,1,1,2,4,2,0,3,1,1,8,1
1662,1662,0,14,1,13,809979,0,4,7,0,1,1,0,1,0,3,5,1,1,1,2,2,5,3,0,4,1,0,7,0
1663,1663,1,21,0,3,635187,1,2,5,1,1,0,0,0,1,3,4,0,1,1,0,2,1,1,0,2,1,0,10,1
1664,1664,0,18,0,8,129254,0,2,1,1,1,1,1,0,1,3,4,1,0,1,0,2,3,3,0,2,0,0,10,1
1665,1665,0,16,0,15,435335,1,4,7,1,1,0,1,1,0,4,1,1,0,0,2,2,4,3,1,2,0,0,4,0
1666,1666,1,18,0,29,716463,0,2,7,0,0,0,1,1,0,4,2,1,0,0,0,3,4,2,1,2,1,1,5,0
1667,1667,1,16,0,16,368898,1,4,7,1,1,1,0,0,0,5,1,1,0,0,2,3,1,2,0,2,1,0,6,0
1668,1668,0,21,0,20,443950,1,3,5,1,0,1,0,1,1,0,5,1,0,0,0,3,4,2,1,2,0,1,9,1
1669,1669,0,19,1,15,177834,0,4,1,1,0,0,1,1,0,1,5,1,0,1,2,2,3,4,1,4,1,1,7,0
1670,1670,0,18,0,29,654955,0,2,5,0,0,0,0,0,0,5,5,1,1,0,0,3,3,1,1,4,0,1,5,0
1671,1671,0,14,0,10,725130,1,3,4,1,1,0,0,1,0,4,4,0,0,0,0,3,4,1,1,3,0,1,5,0
1672,1672,1,20,1,8,330444,0,2,3,1,0,0,0,0,0,0,3,0,0,1,2,3,3,1,1,1,0,1,5,0
1673,1673,0,14,0,3,693713,1,4,2,0,1,1,0,1,1,0,3,1,1,1,0,3,5,2,0,1,1,1,9,1
1674,1674,0,16,0,11,355217,0,1,6,1,0,1,1,0,1,2,2,0,0,1,0,2,4,4,1,4,1,0,8,1
1675,1675,0,21,0,27,613047,0,4,4,0,1,1,0,0,0,1,3,0,0,0,2,3,3,2,1,1,0,0,2,0
1676,1676,0,18,0,33,995102,0,1,1,1,0,0,0,0,0,2,0,0,0,1,1,2,4,2,1,2,0,1,6,0
1677,1677,1,17,0,27,524453,1,1,1,0,0,1,0,0,1,0,1,1,1,0,2,2,5,2,1,3,1,0,9,1
1678,1678,0,19,1,6,909162,0,3,1,0,0,1,0,1,1,0,0,0,1,1,2,2,5,2,0,2,0,1,10,1
1679,1679,1,15,1,32,751187,1,1,1,1,0,1,0,0,1,4,3,1,0,1,2,2,1,1,1,3,0,1,9,1
1680,1680,1,20,1,10,188286,0,1,2,1,1,1,0,1,1,1,5,1,1,1,2,2,2,3,1,4,1,1,10,1
1681,1681,0,17,0,30,400372,1,1,1,1,1,0,0,1,1,2,2,0,0,1,0,3,4,3,1,3,0,1,8,1
1682,1682,0,16,1,2,194937,0,2,5,1,0,0,0,0,0,0,1,1,1,0,2,3,4,3,1,4,0,1,7,0
1683,1683,0,15,1,17,141952,1,1,6,1,1,0,0,1,1,5,2,0,0,1,0,3,2,2,0,3,1,0,9,1
1684,1684,0,15,0,13,885974,0,4,6,1,0,0,1,0,0,2,2,0,0,1,2,2,1,1,1,1,1,0,3,0
1685,1685,0,18,0,14,360818,1,2,4,0,1,1,1,0,0,1,4,1,0,0,2,3,5,3,0,2,0,1,5,0
