orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,lable (y),prince_o,gender_data,district_data,age,social_catagory
0,3,4,0,0,0,1,1,5,3,0,1,1,1,4,1,4,9,1,8,0.5,male,Sabarkantha,11-14 year,general
1,1,1,0,0,1,1,0,1,4,0,1,1,2,4,1,2,14,0,11,0.6875,female,Amreli,6-8 year,sc
0,3,5,0,0,0,1,0,3,4,1,1,1,4,2,1,2,33,1,6,0.375,male,Lunavada,6-8 year,general
0,2,5,1,0,0,1,0,5,2,0,1,0,1,4,1,5,10,1,8,0.5,male,Jamnagar,14-18 year,st
0,3,3,0,0,0,1,0,3,5,0,0,0,1,3,0,3,11,1,3,0.1875,male,Junagadh,8-11 year,general
1,3,2,1,0,0,0,0,0,1,0,0,0,4,3,0,4,4,1,5,0.3125,male,Bhavnagar,11-14 year,general
1,3,2,0,0,0,1,0,3,4,2,0,1,1,2,1,4,3,1,5,0.3125,male,Rajkot,11-14 year,general
0,1,5,0,0,0,0,0,2,1,2,1,1,2,1,1,1,14,0,6,0.375,female,Amreli,3-6 year,sc
0,4,4,0,0,0,0,0,3,4,0,0,0,4,2,0,5,17,1,1,0.0625,male,Panchmahal,14-18 year,ews
0,3,1,0,0,1,1,1,4,5,2,1,0,2,4,1,2,18,1,9,0.5625,male,Gandhinagar,6-8 year,general
0,3,3,0,0,0,1,0,3,5,1,0,1,4,4,1,3,19,0,5,0.3125,female,Bardoli,8-11 year,general
0,4,1,0,0,0,1,0,2,4,0,0,1,1,1,1,1,24,1,5,0.3125,male,Patan,3-6 year,ews
1,2,4,0,0,0,1,0,5,2,2,0,0,3,1,1,4,1,0,5,0.3125,female,Ahmedabad,11-14 year,st
1,3,3,0,0,1,1,1,0,3,0,1,1,2,3,1,1,29,1,11,0.6875,male,Modasa,3-6 year,general
0,1,2,0,0,0,1,0,4,2,1,1,1,1,1,1,4,29,0,5,0.3125,female,Modasa,11-14 year,sc
0,3,6,0,0,0,1,0,0,5,0,0,1,1,3,1,4,26,0,6,0.375,female,Vyara,11-14 year,general
0,1,7,0,0,1,1,0,4,0,2,1,1,1,2,1,1,12,0,7,0.4375,female,Kutch,3-6 year,sc
0,4,2,1,0,0,0,0,5,0,1,0,1,3,1,1,1,29,1,5,0.3125,male,Modasa,3-6 year,ews
0,1,7,0,0,0,0,1,5,5,0,1,0,1,2,1,3,33,0,5,0.3125,female,Lunavada,8-11 year,sc
1,1,4,0,0,0,1,0,1,5,2,0,0,4,4,1,2,13,0,5,0.3125,female,Surendranagar,6-8 year,sc
1,4,6,0,0,0,1,0,3,0,2,0,1,2,4,0,1,28,0,6,0.375,female,Aahwa,3-6 year,ews
0,3,7,1,1,0,1,1,1,1,1,1,1,3,1,0,5,3,1,8,0.5,male,Rajkot,14-18 year,general
0,4,4,0,0,0,1,1,2,3,2,1,1,4,2,0,2,31,1,4,0.25,male,Botad,6-8 year,ews
0,3,3,0,0,0,0,0,1,5,1,1,1,4,3,1,1,32,0,4,0.25,female,Chhota_Udepur,3-6 year,general
0,2,4,1,1,0,1,0,2,3,2,0,1,4,2,0,5,9,0,5,0.3125,female,Sabarkantha,14-18 year,st
0,1,5,0,0,1,1,0,3,1,1,0,1,1,4,1,5,24,1,7,0.4375,male,Patan,14-18 year,sc
0,2,3,1,0,0,1,0,1,3,2,0,1,3,2,1,1,20,1,6,0.375,male,Dahod,3-6 year,st
0,3,4,0,0,1,1,0,4,5,1,0,1,3,2,1,3,8,0,6,0.375,female,Banaskantha,8-11 year,general
1,1,3,0,0,0,0,0,5,3,1,0,1,4,2,1,1,14,0,4,0.25,female,Amreli,3-6 year,sc
1,4,4,1,0,0,1,0,5,2,0,1,1,1,1,0,4,31,1,6,0.375,male,Botad,11-14 year,ews
0,4,4,0,0,0,1,0,5,0,2,1,1,4,1,1,3,14,0,5,0.3125,female,Amreli,8-11 year,ews
0,3,6,0,1,0,0,0,2,3,1,1,1,4,1,0,5,22,1,4,0.25,male,Narmada,14-18 year,general
0,2,4,0,0,0,1,0,5,1,1,0,1,1,3,1,1,14,1,4,0.25,male,Amreli,3-6 year,st
0,1,4,1,0,0,1,0,4,4,2,1,0,1,1,1,2,2,0,5,0.3125,female,Mehsana,6-8 year,sc
0,3,1,0,0,0,0,0,0,2,2,0,1,1,1,1,1,25,0,5,0.3125,female,Porbander,3-6 year,general
0,4,6,0,0,0,1,0,4,5,1,1,1,2,2,0,5,10,1,4,0.25,male,Jamnagar,14-18 year,ews
0,2,2,0,0,0,0,0,0,5,1,0,1,4,4,1,1,11,1,5,0.3125,male,Junagadh,3-6 year,st
1,4,7,1,0,0,1,1,1,2,0,1,1,4,2,1,2,14,0,8,0.5,female,Amreli,6-8 year,ews
0,3,3,0,0,0,1,1,4,3,0,1,0,4,2,1,4,21,1,6,0.375,male,Navsari,11-14 year,general
0,2,6,0,0,1,1,0,4,2,2,1,1,3,3,1,4,32,0,7,0.4375,female,Chhota_Udepur,11-14 year,st
0,3,1,0,0,0,1,0,5,1,0,0,1,3,3,1,5,3,1,7,0.4375,male,Rajkot,14-18 year,general
0,4,1,0,0,0,1,0,0,0,1,1,1,1,2,0,3,6,0,6,0.375,female,Vadodara,8-11 year,ews
0,2,2,1,1,0,1,0,3,4,2,0,1,2,3,0,4,20,1,6,0.375,male,Dahod,11-14 year,st
0,3,2,0,0,0,0,0,1,5,2,1,1,1,1,1,1,16,1,4,0.25,male,Bharuch,3-6 year,general
1,3,4,0,0,0,0,0,1,1,2,0,1,2,2,1,2,30,1,5,0.3125,male,Veraval,6-8 year,general
0,1,3,0,0,0,1,0,0,3,2,0,1,3,1,1,3,28,1,6,0.375,male,Aahwa,8-11 year,sc
1,3,6,0,0,1,0,0,5,0,1,0,1,1,1,0,2,27,1,5,0.3125,male,Ahmedabad_East,6-8 year,general
0,1,2,0,0,0,1,0,5,0,0,0,1,3,4,1,2,1,1,8,0.5,male,Ahmedabad,6-8 year,sc
0,2,3,0,0,0,1,1,1,1,1,1,1,4,2,1,3,20,1,6,0.375,male,Dahod,8-11 year,st
0,4,6,0,0,0,1,0,2,3,2,0,0,3,1,0,1,22,1,2,0.125,male,Narmada,3-6 year,ews
0,2,3,0,1,0,1,0,3,5,1,1,0,2,2,1,5,14,0,6,0.375,female,Amreli,14-18 year,st
1,3,3,0,0,0,1,0,2,1,2,0,1,3,1,1,2,9,0,6,0.375,female,Sabarkantha,6-8 year,general
0,2,4,0,0,0,1,0,1,3,1,0,1,4,3,0,1,21,1,3,0.1875,male,Navsari,3-6 year,st
0,4,1,1,1,0,1,0,2,1,0,0,0,1,2,1,4,24,0,6,0.375,female,Patan,11-14 year,ews
0,2,6,1,0,0,1,0,2,0,0,0,1,4,2,1,2,13,0,7,0.4375,female,Surendranagar,6-8 year,st
0,4,5,0,0,1,1,0,2,3,1,0,1,2,4,1,1,9,0,7,0.4375,female,Sabarkantha,3-6 year,ews
0,4,3,0,0,0,0,0,4,2,2,1,1,4,3,1,5,31,1,3,0.1875,male,Botad,14-18 year,ews
0,2,4,0,0,0,0,0,3,2,2,0,1,4,4,0,3,31,1,3,0.1875,male,Botad,8-11 year,st
0,1,3,0,0,0,1,0,5,3,0,0,1,1,3,1,4,26,1,5,0.3125,male,Vyara,11-14 year,sc
0,1,2,0,0,0,1,0,5,0,2,1,1,1,1,1,2,30,1,6,0.375,male,Veraval,6-8 year,sc
0,1,7,1,0,0,1,0,1,1,2,0,1,4,1,1,1,8,1,5,0.3125,male,Banaskantha,3-6 year,sc
0,2,7,0,0,0,0,0,2,4,2,0,1,3,1,1,4,4,0,4,0.25,female,Bhavnagar,11-14 year,st
0,4,3,0,0,0,1,0,4,1,2,0,1,2,3,1,2,15,1,4,0.25,male,Valsad,6-8 year,ews
0,4,1,0,1,1,0,0,4,4,2,1,1,4,1,1,1,17,0,6,0.375,female,Panchmahal,3-6 year,ews
0,1,7,0,0,1,1,0,4,2,0,0,1,2,2,1,2,24,1,7,0.4375,male,Patan,6-8 year,sc
0,2,4,0,0,1,0,1,2,3,1,1,1,4,1,1,2,24,0,6,0.375,female,Patan,6-8 year,st
0,1,2,0,0,0,1,0,3,1,2,1,0,2,3,1,4,14,1,5,0.3125,male,Amreli,11-14 year,sc
0,4,7,0,0,1,1,0,4,2,2,1,1,2,2,0,4,9,1,5,0.3125,male,Sabarkantha,11-14 year,ews
1,4,2,0,1,0,1,0,2,0,0,1,1,2,2,1,1,32,0,9,0.5625,female,Chhota_Udepur,3-6 year,ews
0,2,1,0,1,1,1,1,2,5,1,0,1,4,1,0,1,21,0,7,0.4375,female,Navsari,3-6 year,st
0,1,4,0,1,0,0,0,2,5,2,1,1,3,2,0,4,20,1,5,0.3125,male,Dahod,11-14 year,sc
0,2,6,1,0,0,1,0,3,2,1,0,0,3,4,1,5,31,0,6,0.375,female,Botad,14-18 year,st
0,3,3,0,0,0,1,0,3,0,0,0,1,3,4,1,5,22,0,8,0.5,female,Narmada,14-18 year,general
0,1,7,1,0,0,1,1,0,5,0,0,1,4,3,1,3,12,0,8,0.5,female,Kutch,8-11 year,sc
0,2,5,0,0,0,0,0,0,0,2,0,1,3,1,1,1,4,0,7,0.4375,female,Bhavnagar,3-6 year,st
0,4,5,1,1,0,1,0,0,5,2,0,1,2,1,1,1,29,1,8,0.5,male,Modasa,3-6 year,ews
0,2,3,1,0,0,0,0,0,5,0,1,0,1,4,1,1,31,0,7,0.4375,female,Botad,3-6 year,st
1,4,3,0,0,0,1,0,5,0,2,1,1,4,4,1,4,33,0,7,0.4375,female,Lunavada,11-14 year,ews
0,4,1,0,0,0,1,0,4,4,2,1,1,2,1,1,3,4,1,6,0.375,male,Bhavnagar,8-11 year,ews
0,1,4,0,0,0,0,0,2,4,2,1,1,1,1,1,1,13,0,4,0.25,female,Surendranagar,3-6 year,sc
0,2,2,0,1,0,1,0,5,1,0,1,1,3,2,1,5,18,1,8,0.5,male,Gandhinagar,14-18 year,st
1,1,1,0,1,0,1,0,4,0,2,1,0,4,1,1,2,19,1,8,0.5,male,Bardoli,6-8 year,sc
1,4,6,1,1,0,1,0,4,0,2,0,0,4,1,0,4,21,1,5,0.3125,male,Navsari,11-14 year,ews
0,2,4,0,0,1,1,0,4,4,1,1,0,1,2,1,1,27,0,5,0.3125,female,Ahmedabad_East,3-6 year,st
1,3,1,0,0,0,0,0,2,3,2,1,1,3,4,1,1,22,0,8,0.5,female,Narmada,3-6 year,general
0,2,5,0,0,0,1,0,1,1,2,0,0,1,1,1,4,23,0,4,0.25,female,Anand,11-14 year,st
1,4,2,1,0,0,0,0,1,4,0,1,1,2,1,1,1,29,1,7,0.4375,male,Modasa,3-6 year,ews
0,3,2,0,0,0,1,0,5,4,1,1,1,3,3,1,2,9,1,6,0.375,male,Sabarkantha,6-8 year,general
0,2,7,0,0,1,1,0,0,0,2,0,1,2,3,1,2,12,0,8,0.5,female,Kutch,6-8 year,st
0,1,6,0,1,1,1,1,2,4,1,1,1,2,2,1,5,14,1,9,0.5625,male,Amreli,14-18 year,sc
0,3,7,0,0,0,1,1,2,0,0,0,1,4,3,1,3,7,1,7,0.4375,male,Kheda,8-11 year,general
0,4,5,0,0,0,0,0,5,1,2,0,1,3,2,1,4,23,0,4,0.25,female,Anand,11-14 year,ews
0,4,1,0,0,0,1,0,4,3,2,1,1,2,3,1,3,4,0,6,0.375,female,Bhavnagar,8-11 year,ews
1,2,6,0,0,0,0,0,1,4,1,0,1,4,4,0,5,30,0,4,0.25,female,Veraval,14-18 year,st
1,1,4,0,0,1,1,1,3,0,0,1,1,4,4,1,1,13,1,11,0.6875,male,Surendranagar,3-6 year,sc
0,3,6,0,1,0,1,1,5,4,2,1,1,2,4,1,5,32,1,9,0.5625,male,Chhota_Udepur,14-18 year,general
1,2,2,0,0,0,1,0,1,4,2,0,1,3,1,1,3,29,1,6,0.375,male,Modasa,8-11 year,st
1,1,5,0,1,0,0,0,3,4,2,0,1,2,1,1,5,28,1,7,0.4375,male,Aahwa,14-18 year,sc
0,3,3,0,0,0,1,0,4,2,2,1,1,1,4,1,4,7,1,6,0.375,male,Kheda,11-14 year,general
1,2,3,0,0,1,1,0,4,2,0,1,1,3,4,1,2,9,0,10,0.625,female,Sabarkantha,6-8 year,st
1,3,6,0,0,0,0,0,5,2,0,1,1,1,1,1,4,19,1,6,0.375,male,Bardoli,11-14 year,general
1,1,7,0,1,0,1,1,0,2,2,1,1,4,2,1,3,27,1,9,0.5625,male,Ahmedabad_East,8-11 year,sc
0,2,4,0,1,0,1,0,5,3,2,0,1,2,4,1,5,25,1,7,0.4375,male,Porbander,14-18 year,st
0,1,3,1,0,1,1,0,4,2,1,0,1,1,2,0,3,33,1,5,0.3125,male,Lunavada,8-11 year,sc
0,1,7,0,0,0,0,0,1,3,2,0,1,3,2,1,5,22,0,4,0.25,female,Narmada,14-18 year,sc
1,4,6,0,0,1,0,0,2,2,1,1,1,2,3,0,3,3,0,5,0.3125,female,Rajkot,8-11 year,ews
0,1,1,0,0,1,0,0,1,2,0,1,1,4,1,1,5,9,1,7,0.4375,male,Sabarkantha,14-18 year,sc
0,4,1,1,0,0,1,0,5,4,2,1,1,3,2,1,3,22,1,7,0.4375,male,Narmada,8-11 year,ews
1,4,7,0,0,0,1,1,5,3,1,1,1,1,1,1,4,33,1,6,0.375,male,Lunavada,11-14 year,ews
0,3,5,0,0,0,1,0,5,0,2,1,1,3,4,1,5,8,0,9,0.5625,female,Banaskantha,14-18 year,general
0,2,1,0,0,0,1,0,3,0,2,1,1,3,2,1,5,9,1,8,0.5,male,Sabarkantha,14-18 year,st
0,3,3,0,0,0,1,0,3,1,2,1,1,1,3,1,4,3,0,5,0.3125,female,Rajkot,11-14 year,general
0,2,7,0,0,0,0,0,4,3,2,1,1,1,4,1,1,3,0,5,0.3125,female,Rajkot,3-6 year,st
1,2,7,0,0,0,0,0,2,4,1,1,1,4,2,1,5,7,1,5,0.3125,male,Kheda,14-18 year,st
0,3,4,0,0,0,1,0,0,0,0,0,1,1,3,1,3,24,0,7,0.4375,female,Patan,8-11 year,general
1,2,3,0,0,0,1,0,0,1,1,1,0,1,2,1,4,17,0,6,0.375,female,Panchmahal,11-14 year,st
0,2,6,1,0,0,1,0,5,0,2,0,1,2,1,0,5,9,1,6,0.375,male,Sabarkantha,14-18 year,st
1,4,1,0,0,0,1,0,4,4,1,1,1,1,1,1,2,1,0,6,0.375,female,Ahmedabad,6-8 year,ews
1,1,2,0,0,0,0,0,4,2,1,1,1,4,1,1,1,14,0,5,0.3125,female,Amreli,3-6 year,sc
1,4,3,0,0,0,1,0,4,4,0,1,1,1,2,1,1,1,0,6,0.375,female,Ahmedabad,3-6 year,ews
0,4,4,0,1,1,0,0,2,0,2,0,1,2,3,0,3,13,1,5,0.3125,male,Surendranagar,8-11 year,ews
0,1,7,0,0,0,1,1,0,1,0,0,1,2,3,1,5,15,0,8,0.5,female,Valsad,14-18 year,sc
0,3,5,1,1,1,1,0,3,1,2,0,1,2,4,1,1,4,0,10,0.625,female,Bhavnagar,3-6 year,general
0,1,3,0,0,1,0,0,4,0,0,0,1,2,2,1,1,14,1,7,0.4375,male,Amreli,3-6 year,sc
0,2,1,1,0,0,0,0,4,5,0,1,1,3,4,1,3,6,0,9,0.5625,female,Vadodara,8-11 year,st
1,2,4,0,1,1,1,0,4,1,1,1,1,1,2,1,5,9,0,8,0.5,female,Sabarkantha,14-18 year,st
1,1,4,0,0,0,1,1,0,4,1,0,1,3,4,0,4,7,1,8,0.5,male,Kheda,11-14 year,sc
1,4,3,0,0,0,1,0,5,4,0,1,1,2,3,1,3,25,1,7,0.4375,male,Porbander,8-11 year,ews
1,4,6,0,0,1,1,0,0,5,2,0,1,1,4,1,4,9,0,7,0.4375,female,Sabarkantha,11-14 year,ews
0,4,2,1,0,0,0,0,4,2,2,1,1,3,4,1,4,18,0,6,0.375,female,Gandhinagar,11-14 year,ews
0,2,7,0,0,1,1,0,0,4,0,0,1,1,2,0,5,12,0,6,0.375,female,Kutch,14-18 year,st
0,2,1,0,0,0,1,1,3,2,1,0,1,4,3,1,3,6,1,6,0.375,male,Vadodara,8-11 year,st
0,2,6,0,0,0,1,0,3,0,2,0,0,4,1,0,2,25,1,3,0.1875,male,Porbander,6-8 year,st
0,1,4,1,0,0,1,0,2,2,0,0,1,3,4,0,4,20,1,7,0.4375,male,Dahod,11-14 year,sc
0,1,1,0,1,1,1,0,3,0,2,0,1,1,2,1,1,33,0,8,0.5,female,Lunavada,3-6 year,sc
0,3,3,0,0,0,1,0,4,2,0,1,1,4,3,0,1,27,0,5,0.3125,female,Ahmedabad_East,3-6 year,general
0,1,6,0,0,0,1,0,5,3,1,1,0,3,1,1,4,16,0,5,0.3125,female,Bharuch,11-14 year,sc
0,2,3,0,0,0,1,0,4,4,2,0,1,3,2,1,1,9,0,5,0.3125,female,Sabarkantha,3-6 year,st
0,4,5,0,0,0,0,0,4,2,2,0,1,1,2,1,3,28,1,3,0.1875,male,Aahwa,8-11 year,ews
0,3,6,1,0,1,0,0,0,0,0,1,0,3,2,1,5,14,0,9,0.5625,female,Amreli,14-18 year,general
0,1,2,0,0,0,1,1,1,5,0,0,1,1,3,0,5,11,1,5,0.3125,male,Junagadh,14-18 year,sc
1,2,4,0,0,0,0,0,1,4,1,0,0,2,4,1,3,30,0,5,0.3125,female,Veraval,8-11 year,st
0,1,5,0,0,0,1,0,2,1,1,1,0,4,4,1,1,17,0,6,0.375,female,Panchmahal,3-6 year,sc
0,4,1,0,1,1,0,0,5,3,2,1,1,3,2,0,3,21,0,6,0.375,female,Navsari,8-11 year,ews
1,2,4,0,0,0,1,0,2,1,1,1,1,1,1,1,3,19,0,6,0.375,female,Bardoli,8-11 year,st
0,1,6,0,1,1,1,0,0,3,1,0,1,2,2,1,2,31,1,8,0.5,male,Botad,6-8 year,sc
0,2,7,0,0,0,0,0,5,4,1,1,0,3,2,1,5,14,0,4,0.25,female,Amreli,14-18 year,st
1,3,5,0,0,0,1,0,4,0,1,1,1,2,3,1,4,15,1,9,0.5625,male,Valsad,11-14 year,general
0,3,2,0,0,0,0,0,5,3,1,0,1,3,2,1,3,14,1,4,0.25,male,Amreli,8-11 year,general
1,4,2,0,0,1,1,0,5,5,0,0,1,1,3,1,2,9,0,6,0.375,female,Sabarkantha,6-8 year,ews
0,3,7,0,0,0,1,0,1,1,0,1,1,2,3,1,4,26,1,7,0.4375,male,Vyara,11-14 year,general
0,2,7,0,0,0,1,0,5,3,0,0,0,1,2,1,4,23,1,4,0.25,male,Anand,11-14 year,st
0,2,5,1,0,0,1,0,0,2,0,1,1,3,3,1,5,29,0,10,0.625,female,Modasa,14-18 year,st
0,4,5,0,0,0,1,0,3,5,1,0,1,2,2,1,2,9,0,5,0.3125,female,Sabarkantha,6-8 year,ews
0,4,4,1,0,0,1,0,5,0,1,1,1,1,2,1,4,30,0,6,0.375,female,Veraval,11-14 year,ews
0,3,2,0,0,1,1,0,3,0,2,0,1,4,3,1,2,21,1,6,0.375,male,Navsari,6-8 year,general
0,4,2,0,0,1,1,1,2,0,0,0,1,4,3,0,4,15,1,6,0.375,male,Valsad,11-14 year,ews
0,2,5,0,0,1,0,0,2,4,2,0,1,3,3,1,2,18,1,6,0.375,male,Gandhinagar,6-8 year,st
0,2,5,0,0,0,0,0,3,5,1,1,0,1,2,1,4,30,0,4,0.25,female,Veraval,11-14 year,st
0,2,5,0,0,0,1,0,1,1,1,0,1,2,2,1,3,27,0,6,0.375,female,Ahmedabad_East,8-11 year,st
1,3,1,0,0,0,1,0,4,4,2,0,1,1,3,1,5,25,0,6,0.375,female,Porbander,14-18 year,general
0,1,2,1,0,0,1,0,5,4,2,0,1,1,2,1,4,26,0,5,0.3125,female,Vyara,11-14 year,sc
0,1,7,1,0,0,1,0,4,2,1,1,1,2,1,1,3,9,0,7,0.4375,female,Sabarkantha,8-11 year,sc
0,4,6,0,0,0,1,1,5,0,2,1,1,2,4,1,4,12,1,8,0.5,male,Kutch,11-14 year,ews
0,2,6,0,0,0,1,1,5,2,2,1,1,2,2,0,2,6,1,6,0.375,male,Vadodara,6-8 year,st
0,4,6,0,1,0,1,1,4,4,2,0,1,3,3,1,3,20,1,6,0.375,male,Dahod,8-11 year,ews
1,1,6,1,1,0,0,0,3,5,0,1,1,3,4,1,2,20,0,10,0.625,female,Dahod,6-8 year,sc
0,3,5,0,0,0,1,0,3,2,1,0,1,2,3,1,3,28,0,6,0.375,female,Aahwa,8-11 year,general
0,3,1,0,0,1,1,0,0,2,2,1,1,1,3,1,1,33,1,8,0.5,male,Lunavada,3-6 year,general
0,2,2,0,0,0,1,1,2,2,0,0,1,3,4,1,1,30,0,8,0.5,female,Veraval,3-6 year,st
1,3,7,0,1,0,1,0,2,3,2,0,0,4,1,1,1,31,1,5,0.3125,male,Botad,3-6 year,general
1,1,4,1,0,1,0,0,5,2,0,1,1,2,1,1,2,10,1,9,0.5625,male,Jamnagar,6-8 year,sc
0,3,3,1,0,0,0,0,5,0,1,0,0,2,2,0,3,15,1,4,0.25,male,Valsad,8-11 year,general
0,4,2,1,0,0,1,0,1,1,0,1,1,2,4,1,1,16,1,8,0.5,male,Bharuch,3-6 year,ews
0,3,2,0,0,0,1,1,1,4,0,1,0,1,1,1,5,22,1,6,0.375,male,Narmada,14-18 year,general
0,1,4,0,1,0,1,0,5,3,2,0,1,2,3,1,2,32,0,6,0.375,female,Chhota_Udepur,6-8 year,sc
0,2,1,0,0,0,0,1,1,1,0,0,1,2,3,1,3,15,0,7,0.4375,female,Valsad,8-11 year,st
0,1,5,1,1,1,1,0,4,2,2,0,0,2,1,1,4,14,1,8,0.5,male,Amreli,11-14 year,sc
1,2,5,0,0,0,1,0,3,5,1,1,1,4,3,1,4,10,1,7,0.4375,male,Jamnagar,11-14 year,st
0,1,7,0,0,0,1,0,5,3,1,0,1,1,2,1,5,32,1,4,0.25,male,Chhota_Udepur,14-18 year,sc
0,2,2,0,0,0,0,0,1,3,1,1,1,2,2,1,3,19,1,5,0.3125,male,Bardoli,8-11 year,st
0,4,4,0,1,0,1,0,4,3,2,1,1,3,3,1,4,5,1,6,0.375,male,Surat,11-14 year,ews
0,1,3,1,0,0,1,0,0,5,2,1,0,2,1,1,1,29,0,7,0.4375,female,Modasa,3-6 year,sc
0,4,4,0,0,1,1,0,0,5,0,1,1,1,3,0,4,23,1,6,0.375,male,Anand,11-14 year,ews
0,3,1,0,0,1,1,0,2,4,0,0,1,2,1,1,1,6,1,8,0.5,male,Vadodara,3-6 year,general
0,1,3,0,0,0,0,1,3,4,1,1,1,3,2,1,2,3,1,6,0.375,male,Rajkot,6-8 year,sc
0,3,4,0,0,0,1,1,1,2,0,0,1,4,4,0,3,5,1,6,0.375,male,Surat,8-11 year,general
0,4,7,0,1,0,1,0,5,3,0,0,1,4,2,1,4,26,1,5,0.3125,male,Vyara,11-14 year,ews
0,4,4,0,1,0,1,0,5,5,1,0,1,1,4,1,3,30,0,5,0.3125,female,Veraval,8-11 year,ews
0,1,7,0,0,0,1,0,5,1,1,0,1,3,2,1,3,1,0,5,0.3125,female,Ahmedabad,8-11 year,sc
0,3,4,0,0,0,0,0,0,2,2,1,1,2,3,0,2,32,0,5,0.3125,female,Chhota_Udepur,6-8 year,general
0,4,2,0,0,1,0,0,1,5,0,1,1,2,3,1,2,5,1,6,0.375,male,Surat,6-8 year,ews
0,3,4,0,0,0,1,0,2,5,2,0,0,2,2,1,1,5,0,4,0.25,female,Surat,3-6 year,general
0,1,6,1,1,1,1,0,3,3,0,0,1,4,2,1,5,24,0,8,0.5,female,Patan,14-18 year,sc
0,1,6,1,0,0,0,1,4,2,0,0,0,3,4,1,1,23,1,7,0.4375,male,Anand,3-6 year,sc
0,2,2,0,0,0,1,0,2,3,2,0,1,3,4,1,3,7,1,6,0.375,male,Kheda,8-11 year,st
0,2,6,0,0,0,1,0,1,1,2,0,1,4,3,1,1,1,1,4,0.25,male,Ahmedabad,3-6 year,st
0,1,4,0,0,0,1,0,3,0,1,0,1,3,4,1,1,28,1,7,0.4375,male,Aahwa,3-6 year,sc
0,4,2,0,0,1,1,0,2,3,1,1,0,4,3,1,5,5,0,4,0.25,female,Surat,14-18 year,ews
0,4,5,0,0,1,1,0,5,3,2,0,1,3,1,1,4,21,0,6,0.375,female,Navsari,11-14 year,ews
0,1,1,0,0,0,1,1,1,4,1,0,1,3,1,1,3,8,0,7,0.4375,female,Banaskantha,8-11 year,sc
0,3,6,0,1,1,0,0,4,5,0,1,1,2,1,1,1,4,1,8,0.5,male,Bhavnagar,3-6 year,general
0,2,2,0,0,0,1,0,0,0,2,1,1,1,2,1,4,22,0,7,0.4375,female,Narmada,11-14 year,st
0,2,3,0,0,0,1,0,3,0,0,1,1,4,2,1,2,33,0,7,0.4375,female,Lunavada,6-8 year,st
0,1,6,0,0,1,0,0,0,1,0,0,1,3,4,0,3,17,0,7,0.4375,female,Panchmahal,8-11 year,sc
0,3,7,0,0,0,1,0,3,4,0,0,1,4,2,1,3,7,1,5,0.3125,male,Kheda,8-11 year,general
0,3,6,0,0,1,1,0,3,2,2,1,1,2,2,1,4,23,1,7,0.4375,male,Anand,11-14 year,general
0,3,7,0,0,1,1,0,5,2,1,1,1,2,1,1,2,31,0,7,0.4375,female,Botad,6-8 year,general
0,1,2,1,0,0,1,0,4,0,1,1,0,3,4,0,4,25,1,7,0.4375,male,Porbander,11-14 year,sc
1,2,7,0,0,0,1,0,4,1,0,1,1,1,2,1,4,31,0,7,0.4375,female,Botad,11-14 year,st
0,4,3,0,0,0,1,0,1,1,0,0,1,3,3,1,2,7,1,5,0.3125,male,Kheda,6-8 year,ews
0,2,1,0,1,0,1,1,2,4,1,0,1,3,2,1,1,21,0,8,0.5,female,Navsari,3-6 year,st
1,4,4,0,1,0,1,0,5,0,0,0,1,1,3,1,3,15,0,7,0.4375,female,Valsad,8-11 year,ews
0,2,6,0,0,0,0,0,3,2,2,1,0,3,1,1,5,30,1,4,0.25,male,Veraval,14-18 year,st
0,1,5,0,0,0,1,1,0,4,2,1,1,3,1,1,1,7,1,9,0.5625,male,Kheda,3-6 year,sc
0,3,4,0,0,0,0,0,5,4,0,0,1,4,1,1,4,17,1,4,0.25,male,Panchmahal,11-14 year,general
1,4,4,1,0,0,1,0,0,4,2,1,1,4,1,0,1,7,1,6,0.375,male,Kheda,3-6 year,ews
0,4,2,0,0,0,0,0,5,4,1,0,0,2,3,1,2,33,0,2,0.125,female,Lunavada,6-8 year,ews
0,1,7,0,1,0,0,0,3,0,0,1,1,1,4,0,1,26,1,7,0.4375,male,Vyara,3-6 year,sc
1,2,6,1,0,0,1,0,2,3,0,0,1,2,2,0,5,33,0,7,0.4375,female,Lunavada,14-18 year,st
0,3,3,0,0,1,1,0,0,4,1,0,1,2,2,1,2,13,0,7,0.4375,female,Surendranagar,6-8 year,general
0,4,6,0,0,0,1,0,0,2,1,0,0,4,1,1,1,2,0,3,0.1875,female,Mehsana,3-6 year,ews
0,4,7,1,1,0,0,0,5,5,1,1,1,4,4,1,1,14,0,6,0.375,female,Amreli,3-6 year,ews
0,1,7,0,0,0,0,0,1,1,0,0,1,4,4,1,4,3,1,5,0.3125,male,Rajkot,11-14 year,sc
0,3,3,1,0,0,1,0,0,4,2,0,0,4,3,1,4,21,0,5,0.3125,female,Navsari,11-14 year,general
0,1,6,0,0,0,1,0,1,2,1,1,1,1,1,1,1,2,1,5,0.3125,male,Mehsana,3-6 year,sc
0,3,6,0,0,0,1,0,4,5,2,0,0,4,4,1,4,16,0,4,0.25,female,Bharuch,11-14 year,general
