,Gender,Age,Orphan,state,PinCode,mother_tongue,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,pwd,out_of_school_child,dropped_continued,mother's_qualification,father's_qualification,mother's_occupation,father's_occupation,debt,family_annual_income,no_of_children,academic_stream,status_in_previous_year,appreared_previous_exam,results_in_previous_year_type,mental_issues,drug_addiction ,label
1394,0,20,0,21,315353,0,4,7,1,1,1,1,1,0,3,5,1,0,0,0,3,1,1,1,2,0,1,6
1395,0,17,1,23,572708,0,4,6,0,1,1,0,0,1,1,0,0,1,1,2,2,5,4,1,2,1,1,8
1396,1,14,0,32,189642,1,3,3,1,1,0,1,1,0,4,2,0,1,0,2,2,4,1,0,2,0,0,5
1397,0,17,0,6,196189,0,4,2,0,1,1,0,0,0,4,4,0,1,0,2,2,5,4,0,1,0,0,4
1398,0,15,0,30,496594,0,3,5,0,1,0,1,0,0,4,1,0,1,0,0,2,5,1,1,2,0,1,6
1399,0,16,0,3,962173,1,3,2,0,0,0,0,1,0,5,5,0,1,0,1,3,2,1,1,3,0,0,3
1400,0,22,0,31,448518,0,4,3,0,1,0,0,0,0,3,4,1,0,1,0,3,2,3,0,4,1,1,5
1401,0,15,0,26,890236,1,1,7,0,0,1,0,1,1,4,1,1,0,1,0,3,1,1,0,2,1,0,7
1402,1,19,0,15,290616,1,3,4,1,0,0,1,1,0,4,0,1,0,1,0,3,3,3,0,1,0,1,6
1403,1,19,1,17,741239,1,1,7,0,1,0,1,0,0,5,4,0,1,0,0,3,3,4,0,1,0,0,5
1404,0,15,0,32,458020,1,4,4,1,0,0,1,0,0,1,5,1,1,0,0,3,4,2,0,1,1,0,5
1405,0,19,0,5,474281,1,1,2,0,1,1,0,1,1,3,1,0,1,1,2,3,2,3,0,3,1,0,7
1406,1,20,0,30,935356,0,1,1,0,0,0,0,1,0,1,5,0,1,1,2,2,1,1,1,1,1,0,5
1407,0,20,1,13,600512,0,1,4,0,1,1,1,0,0,1,5,0,1,1,0,3,5,3,1,1,0,0,6
1408,1,15,0,7,178218,1,4,3,0,0,1,0,0,0,2,3,1,0,1,0,2,2,2,0,4,1,0,5
1409,0,14,1,10,356676,0,4,4,0,1,0,0,0,0,5,1,1,1,0,1,3,5,4,0,4,0,0,4
1410,1,14,1,13,912541,1,2,2,1,1,0,1,0,0,2,1,1,0,1,2,3,5,3,1,4,1,0,6
1411,0,19,0,12,445136,1,1,1,1,1,0,1,1,0,0,4,0,0,0,1,2,3,2,0,4,1,1,6
1412,1,16,0,23,812347,0,1,6,1,0,0,1,1,0,3,1,0,0,0,0,2,3,3,1,1,0,0,3
1413,1,15,0,32,703633,1,4,5,0,1,1,0,1,0,2,4,0,1,0,1,3,3,3,1,4,0,0,4
1414,1,15,0,18,323763,0,1,7,1,1,1,1,0,0,5,1,0,0,0,1,2,3,4,0,1,0,1,5
1415,0,15,0,5,477960,0,1,1,0,0,1,1,0,1,0,3,1,1,1,0,3,3,4,1,3,1,0,11
1416,1,17,0,7,511453,1,1,1,1,1,0,0,1,0,1,2,0,0,1,1,3,2,2,1,4,0,0,5
1417,1,16,0,25,577779,0,2,7,1,0,1,0,0,1,5,0,0,1,0,2,3,2,2,0,3,1,0,7
1418,1,16,0,3,968716,0,4,4,0,0,1,0,0,0,2,2,1,1,1,1,2,5,3,1,3,1,0,6
1419,1,20,0,33,973071,0,3,7,0,1,1,0,1,0,3,1,0,1,0,0,2,2,1,1,4,0,1,5
1420,0,16,0,26,340114,0,3,7,0,0,0,0,0,0,0,2,1,1,0,2,3,2,2,1,2,1,0,6
1421,0,18,0,2,767516,0,1,3,1,1,0,1,0,0,0,5,0,0,0,1,2,3,1,0,1,0,1,4
1422,0,14,0,6,544018,1,1,2,0,0,0,0,1,0,2,2,0,0,1,2,2,5,2,0,4,0,0,2
1423,1,15,0,13,966499,1,3,7,0,0,1,1,0,0,2,4,0,1,0,2,3,1,4,1,4,0,1,4
1424,0,17,1,26,942953,1,3,4,1,1,0,1,1,1,0,5,0,1,1,2,3,5,3,0,4,1,1,7
1425,1,18,0,15,211524,1,4,1,0,1,1,0,1,0,4,5,0,1,0,2,2,1,3,0,3,1,0,6
1426,1,21,0,32,541633,1,1,3,0,0,1,1,0,1,0,5,1,0,1,1,2,1,1,1,3,1,1,7
1427,1,14,0,13,619541,1,3,4,0,1,0,1,1,1,5,1,1,1,1,0,2,2,4,0,1,1,0,8
1428,1,18,0,2,970564,1,1,6,1,0,0,1,1,1,4,0,1,1,1,2,2,4,3,0,1,1,1,7
1429,1,14,0,30,354137,0,2,3,1,1,1,0,0,1,1,2,0,1,1,1,3,2,1,1,1,1,1,7
1430,0,17,0,33,614300,0,1,1,1,0,0,1,0,0,4,4,1,1,0,2,2,3,3,1,2,0,0,6
1431,1,15,0,18,344359,0,3,7,1,0,0,0,1,1,0,3,1,1,1,1,2,4,3,1,3,0,1,7
1432,0,19,0,11,747933,1,4,7,0,0,0,1,1,0,1,2,0,1,0,2,2,1,3,0,1,0,1,1
1433,0,18,0,16,337668,1,1,7,1,1,1,1,0,1,2,2,0,1,1,0,2,4,4,1,4,1,0,9
1434,0,21,1,9,947031,1,2,2,1,0,1,1,1,0,3,3,0,1,1,1,3,5,2,0,2,0,0,6
1435,1,20,0,28,143490,1,2,4,1,1,1,0,0,0,4,5,0,0,0,2,3,3,1,0,4,0,1,4
1436,0,17,0,27,898512,1,4,3,1,1,1,0,0,0,3,1,1,0,1,1,2,1,3,0,3,0,1,6
1437,0,15,1,1,535821,1,3,3,1,0,0,1,0,0,2,0,1,0,0,1,2,5,1,1,4,0,1,4
1438,0,15,0,26,751051,0,2,4,1,1,1,1,1,1,4,5,0,0,1,0,2,3,1,0,3,0,0,7
1439,0,14,0,12,337986,1,2,1,0,0,0,0,1,0,2,4,0,1,1,2,2,2,4,0,1,1,1,6
1440,0,18,0,25,339319,0,3,6,0,0,0,0,1,0,5,1,1,1,0,0,2,1,2,0,1,1,0,5
1441,0,21,0,2,113775,0,1,2,1,1,0,0,1,1,5,4,1,0,1,2,3,2,4,0,1,1,0,7
1442,1,13,0,25,490435,0,2,2,1,1,0,0,0,1,3,0,1,1,1,0,3,4,1,0,1,0,1,8
1443,0,14,1,12,609779,0,3,3,1,0,0,0,1,0,1,0,0,1,1,2,3,1,3,0,3,0,1,6
1444,0,17,1,12,348058,1,1,5,0,1,0,0,0,0,5,1,0,0,0,0,3,5,1,0,2,1,1,6
1445,1,17,0,22,509701,1,1,2,0,0,1,0,0,0,1,1,1,1,0,1,3,5,3,1,2,0,1,5
1446,1,19,1,6,751190,0,2,1,0,0,0,0,0,0,4,0,1,0,1,0,2,3,1,1,4,0,0,6
1447,1,21,1,8,506951,0,1,2,0,1,0,1,1,1,0,2,1,1,1,1,2,2,4,0,1,0,0,7
1448,0,17,1,8,605490,1,4,6,1,1,0,0,0,0,3,1,0,0,0,0,3,5,4,0,4,1,1,5
1449,1,21,0,3,747265,0,1,5,0,1,0,0,0,0,5,5,1,0,0,0,2,3,3,1,4,1,1,6
1450,0,21,1,11,434250,1,2,6,0,0,1,1,0,1,0,4,0,1,1,0,2,1,3,1,2,1,0,8
1451,0,20,1,22,811454,0,3,7,1,0,0,0,0,0,5,3,0,0,1,1,3,5,1,1,1,0,0,3
1452,0,19,0,4,346335,1,2,1,1,1,1,1,0,1,1,3,0,1,1,2,3,3,3,0,4,1,0,8
1453,1,14,0,2,753387,1,4,3,0,0,1,0,1,0,1,5,0,1,1,0,2,2,2,1,2,1,1,6
1454,1,15,0,26,975511,0,2,5,0,0,1,1,0,0,0,4,0,1,0,1,3,5,2,1,4,1,1,6
1455,0,20,1,4,336379,0,2,3,1,1,0,1,0,0,5,4,0,0,0,2,2,3,4,1,4,0,0,4
1456,0,16,0,26,565344,1,1,3,1,0,0,1,1,0,4,3,0,0,1,1,2,1,3,0,3,1,1,5
1457,1,20,0,14,703639,0,4,3,0,1,1,0,1,0,1,5,0,1,1,2,3,2,1,0,4,1,0,5
1458,0,20,0,31,234447,1,2,5,0,1,1,1,1,1,5,4,1,1,1,1,3,5,2,1,4,1,0,8
1459,0,17,1,23,804040,0,3,4,0,1,1,1,1,0,4,0,0,0,0,1,2,3,3,0,2,1,1,6
1460,1,15,0,23,288547,0,4,5,0,0,1,0,0,0,1,2,0,1,1,1,2,4,4,0,2,0,0,6
1461,1,19,0,24,960214,1,4,3,1,1,0,0,0,0,3,5,0,0,0,0,3,5,3,1,1,1,1,4
1462,0,21,0,13,214518,0,4,7,0,1,1,0,1,0,5,3,0,0,1,2,3,2,2,1,4,0,0,3
1463,1,21,1,6,568151,1,3,2,0,0,0,0,1,0,5,4,1,1,0,2,3,1,1,0,1,0,0,3
1464,1,19,0,12,121952,1,1,2,0,1,1,1,1,1,3,4,0,1,1,2,3,5,4,0,2,0,0,7
1465,1,13,0,30,848774,1,1,7,1,1,1,1,0,1,4,3,1,1,1,1,2,1,2,1,1,1,1,8
1466,1,16,0,7,439186,1,2,2,0,0,0,0,1,0,4,5,0,0,1,0,2,3,2,1,2,0,0,4
1467,0,20,0,25,527564,0,1,4,1,0,0,1,0,0,1,2,0,0,1,0,3,3,3,1,3,1,0,6
1468,1,16,0,12,297766,1,4,5,0,1,0,0,1,0,2,4,0,0,0,2,3,3,1,0,1,1,0,3
1469,1,16,0,6,896412,0,2,7,0,1,1,0,0,0,1,3,1,0,0,2,2,3,1,1,1,0,0,4
1470,0,17,0,7,940160,1,4,1,1,1,0,1,0,0,5,4,0,0,0,0,2,5,2,0,3,1,1,6
1471,0,18,0,11,857670,0,4,4,0,1,0,0,0,0,5,5,0,0,0,1,2,4,2,0,2,1,0,3
1472,0,21,1,30,696035,1,3,4,0,1,0,1,0,1,1,2,1,1,1,2,2,2,3,1,3,1,1,7
1473,0,21,0,31,223225,0,3,3,0,1,1,1,0,1,3,1,0,1,1,1,3,1,3,0,3,1,1,7
1474,1,15,0,21,752867,0,2,6,1,1,1,1,1,1,2,1,1,0,1,0,3,5,3,1,1,0,0,7
1475,1,16,0,26,492004,1,3,2,0,0,0,1,0,0,4,3,0,0,1,2,3,1,1,1,2,0,0,3
1476,1,15,0,29,382959,1,2,2,1,0,1,0,0,0,1,3,1,1,1,1,3,5,1,1,4,0,1,6
1477,0,19,1,25,989234,1,2,7,0,0,0,1,0,0,1,5,1,1,0,0,2,4,2,1,1,0,1,4
1478,0,18,0,28,669168,0,3,6,0,0,1,1,1,0,3,1,0,0,1,1,3,4,1,1,3,0,0,4
1479,1,15,0,21,843019,0,3,2,1,0,1,1,1,1,3,0,1,1,0,2,3,4,4,0,3,1,0,9
1480,1,20,0,32,298296,1,3,3,0,1,0,1,0,0,3,5,0,1,1,2,2,2,4,0,4,1,1,6
1481,1,16,1,22,701998,0,1,3,1,0,1,0,1,1,1,3,1,0,1,0,3,2,4,0,1,1,0,8
1482,1,22,0,17,546842,1,4,4,0,1,0,1,0,0,0,4,1,1,0,2,3,5,3,1,3,1,1,6
1483,1,20,1,17,168513,0,3,5,1,0,1,0,1,1,4,4,1,0,0,0,3,1,1,1,3,0,1,7
1484,1,20,1,1,176499,1,4,1,1,0,1,1,1,1,0,0,0,0,0,0,2,3,4,1,3,1,1,9
1485,1,14,0,28,566182,0,4,6,0,1,0,0,0,0,1,1,1,0,0,0,2,4,1,0,4,0,1,3
1486,1,16,0,16,830352,0,3,7,1,1,0,0,1,0,5,4,0,0,1,0,2,5,3,0,1,1,0,6
1487,1,20,0,20,379967,0,3,5,0,1,0,0,1,1,3,4,1,1,0,1,3,4,2,1,3,1,0,7
1488,0,14,0,12,266309,1,2,4,1,1,1,0,0,0,3,3,0,1,1,1,3,5,3,1,1,0,0,6
1489,0,21,1,23,793260,1,4,6,1,1,0,1,0,0,5,4,1,1,0,2,3,1,2,1,2,1,0,6
1490,0,18,0,24,431388,1,1,6,0,0,1,1,1,0,1,0,0,0,0,0,3,3,3,0,4,0,1,4
1491,1,15,0,20,617688,1,4,7,1,1,0,0,1,0,5,5,1,0,1,1,2,1,4,1,1,1,0,6
1492,1,14,0,32,587957,1,1,6,0,1,1,1,1,0,4,4,0,1,0,2,3,4,1,0,3,0,1,5
1493,1,15,0,27,776576,1,1,6,0,0,0,0,0,0,1,4,1,0,1,2,2,5,3,0,2,1,0,5
1494,0,16,0,9,750441,0,2,7,1,0,0,1,1,0,2,5,0,1,0,1,3,3,4,0,2,0,1,5
1495,0,16,0,31,251857,1,4,3,1,0,0,0,1,0,1,4,1,0,0,1,3,1,4,0,3,0,1,4
1496,1,14,0,31,224980,0,3,2,1,1,0,1,0,0,2,4,0,0,1,1,3,4,4,0,1,0,0,5
1497,1,14,0,31,829468,0,3,7,0,0,0,1,0,0,5,2,0,0,0,2,3,5,2,1,3,1,1,3
1498,1,14,0,5,170174,0,1,2,0,1,0,0,0,0,4,4,1,0,1,1,3,5,2,1,3,0,1,5
1499,1,15,1,10,330557,1,4,1,1,1,0,1,0,0,2,1,1,0,1,1,2,1,3,1,4,1,0,6
1500,1,15,0,33,933216,1,2,5,0,1,0,0,0,1,2,1,1,1,0,2,3,4,4,0,4,1,1,7
1501,0,22,0,21,782279,0,4,6,0,1,0,1,0,0,5,5,1,0,0,2,3,5,1,0,2,1,0,4
1502,1,18,0,3,595273,1,3,3,1,1,0,0,0,0,4,3,1,1,1,1,3,5,2,1,4,0,0,6
1503,0,17,0,33,441176,0,3,2,0,1,1,0,0,1,1,0,1,0,1,1,3,4,1,0,4,1,1,7
1504,0,15,0,3,718504,0,2,7,1,0,0,1,1,0,5,0,0,0,1,0,3,3,3,1,1,1,0,6
1505,1,14,0,1,248835,1,1,1,1,1,1,0,1,1,1,4,1,1,0,1,2,1,1,1,1,0,0,7
1506,1,14,0,14,885150,0,3,3,1,0,1,0,0,0,2,3,0,0,1,0,3,1,1,0,3,0,1,6
1507,1,14,0,25,146881,0,3,1,1,1,0,1,1,1,3,5,0,1,1,2,2,1,1,1,4,1,1,7
1508,0,20,0,30,431256,0,2,2,1,1,1,1,0,0,4,2,1,1,0,2,2,2,3,1,4,0,0,6
1509,1,17,1,26,915485,1,4,1,1,0,0,1,0,1,5,1,1,1,1,0,2,5,2,0,2,0,1,7
1510,1,17,1,12,880921,1,2,6,0,0,0,0,0,0,3,0,0,1,1,1,3,2,3,1,1,1,0,5
1511,1,16,0,4,382958,0,3,3,0,1,0,1,0,0,2,5,1,1,1,1,2,5,2,1,3,0,0,6
1512,1,15,0,30,295073,0,2,7,0,1,0,1,1,0,2,4,1,1,0,0,3,3,1,1,1,0,0,5
1513,1,19,1,16,776144,1,4,4,1,1,0,1,1,0,2,1,0,0,1,2,2,1,2,1,4,0,1,3
1514,0,18,0,5,166440,0,3,4,0,1,0,0,1,0,4,5,1,0,0,2,2,2,4,0,2,1,1,6
1515,0,17,1,1,448684,1,4,3,1,0,0,1,1,1,3,4,0,1,1,0,3,1,4,0,2,1,0,7
1516,1,17,0,26,738754,1,3,5,1,0,1,1,1,1,4,2,0,1,0,0,3,2,4,1,4,1,0,8
1517,1,16,0,31,945938,0,1,5,1,1,0,1,1,1,5,4,1,1,0,2,2,5,2,0,2,1,0,8
1518,0,20,0,5,613770,1,4,1,0,0,0,1,0,0,2,3,0,1,0,0,2,4,1,0,4,1,0,4
1519,1,20,0,24,509031,0,2,6,1,0,1,1,1,1,4,5,1,0,0,0,3,2,1,0,2,1,1,7
1520,0,16,0,8,714465,0,4,7,1,0,1,0,1,0,5,0,0,1,0,2,2,3,3,0,3,0,1,5
1521,1,15,0,23,200851,1,4,3,1,1,0,1,1,1,0,0,0,1,1,1,3,4,4,0,4,1,1,8
1522,0,20,0,22,924040,0,3,7,0,0,1,0,0,0,5,3,1,1,0,1,3,5,4,1,3,0,1,6
1523,0,16,1,2,715819,0,2,1,0,1,0,1,0,0,3,0,0,0,0,2,3,3,1,0,4,0,1,4
1524,0,14,0,27,192640,1,4,7,0,1,0,1,1,0,1,1,1,0,1,2,2,1,3,1,3,1,1,5
1525,0,21,0,25,488833,1,1,4,1,0,0,0,0,0,0,3,0,0,0,2,2,2,2,1,3,0,1,4
1526,0,16,1,33,785262,1,3,1,0,1,0,1,1,1,5,5,1,1,1,0,3,2,3,1,3,1,1,9
1527,0,18,0,23,169931,0,3,2,1,1,0,1,0,0,2,1,0,1,1,1,3,2,1,0,4,1,1,6
1528,1,18,0,5,393092,0,2,2,0,0,1,1,1,0,5,1,1,0,1,0,2,5,2,0,3,0,1,6
1529,0,14,1,30,783706,1,2,2,0,1,0,1,0,1,2,3,1,1,1,2,3,2,1,0,2,1,0,7
1530,1,14,0,15,818129,0,4,2,0,1,0,1,1,0,2,0,0,0,0,2,3,4,4,0,4,0,1,3
1531,1,16,0,10,197033,1,1,6,1,1,1,1,1,1,0,4,0,1,0,0,2,3,4,0,4,0,0,8
1532,0,16,0,14,875190,0,2,1,1,0,0,1,0,0,0,4,1,1,0,2,3,5,1,1,4,0,0,6
1533,0,15,0,15,806864,0,4,4,0,1,1,1,0,0,3,5,0,0,1,0,2,2,2,0,1,1,1,5
1534,0,21,1,10,613645,0,1,5,1,1,0,0,0,1,2,3,0,0,1,1,2,1,4,0,4,1,1,7
1535,0,14,0,11,576827,0,3,4,0,0,0,1,0,0,2,4,0,0,1,2,2,5,4,1,2,0,0,4
1536,0,15,0,30,867783,0,2,1,0,1,1,0,1,1,1,3,0,0,1,1,3,5,2,1,3,1,0,7
1537,1,16,0,8,545376,1,3,4,1,0,1,0,0,1,1,0,1,1,1,0,2,2,3,1,3,0,1,9
1538,1,20,0,11,438136,1,3,6,1,0,0,1,1,0,2,5,0,0,1,2,2,4,2,0,4,1,1,4
1539,0,17,0,11,450014,0,1,3,1,1,0,0,1,0,4,0,0,0,0,0,3,5,2,0,3,0,0,6
1540,1,21,1,6,949567,0,2,4,0,1,1,0,0,0,3,5,1,0,0,2,2,3,4,1,1,0,1,5
1541,1,14,0,4,371011,1,2,2,1,1,1,1,1,1,1,1,1,1,0,0,3,3,4,1,3,1,0,10
1542,1,15,0,25,813997,1,1,2,0,0,0,0,1,0,4,2,0,1,0,2,3,4,4,1,1,1,1,4
1543,1,19,0,11,294724,1,4,3,1,0,1,1,1,0,0,2,1,0,1,2,3,2,1,1,4,0,0,5
1544,1,19,0,22,615073,1,3,6,0,1,1,0,0,1,1,3,0,1,1,0,2,3,2,1,2,0,0,7
1545,1,15,0,13,801649,1,2,1,1,0,0,0,0,1,0,0,1,1,1,0,2,5,4,0,3,0,1,11
1546,1,15,0,32,178471,1,2,2,0,0,1,1,1,0,2,1,1,0,0,2,3,5,4,1,2,0,1,5
1547,1,16,1,22,948336,0,4,3,0,0,0,1,1,0,2,2,0,0,1,0,3,5,2,1,3,1,0,4
1548,0,21,0,32,935960,1,1,4,1,1,1,1,0,0,3,1,0,0,0,2,2,5,3,0,1,1,1,5
1549,1,15,1,7,766866,0,4,6,0,0,0,1,1,0,4,1,0,0,1,1,2,1,4,1,1,1,1,3
1550,0,16,0,27,844428,1,2,6,0,0,0,1,1,0,2,3,0,1,0,2,2,3,3,0,4,0,1,2
1551,0,21,1,33,373733,1,4,2,0,0,0,0,0,0,2,2,0,0,0,2,3,2,3,1,2,0,0,1
1552,0,15,0,4,562831,1,4,3,1,1,0,0,0,0,4,1,0,0,0,0,3,5,4,1,2,0,1,5
1553,0,14,0,5,420917,0,3,2,0,0,0,1,0,0,4,2,0,1,0,0,3,3,4,0,3,0,1,5
1554,1,14,0,2,425513,1,2,6,1,0,1,1,0,1,4,5,1,1,1,0,2,5,3,0,1,1,0,8
1555,1,16,0,30,508761,1,1,5,1,1,1,1,1,1,2,4,0,1,1,0,2,5,1,1,3,1,0,10
1556,1,16,0,4,376233,0,2,5,1,1,1,1,1,1,4,1,0,0,1,1,3,5,4,1,3,0,1,8
1557,1,16,0,8,644411,0,3,6,1,0,0,0,1,0,1,2,1,0,0,1,2,3,3,0,2,0,0,4
1558,0,14,0,25,409713,1,1,1,1,0,0,1,0,0,3,2,1,0,0,1,3,3,1,0,4,1,0,5
1559,0,19,0,32,871895,1,2,6,0,0,0,0,1,0,1,5,0,1,0,1,3,1,1,0,1,1,0,3
1560,1,19,0,26,519906,0,1,7,1,1,0,0,1,0,2,2,1,1,0,0,3,3,2,1,1,0,0,6
1561,0,20,0,18,835183,1,2,7,0,0,1,1,0,0,1,2,1,0,0,0,2,1,1,1,3,1,1,6
1562,0,17,0,9,337094,0,3,5,0,1,1,1,0,0,2,5,0,1,0,2,2,2,2,0,1,0,1,5
1563,1,20,0,31,625727,1,1,1,0,0,0,1,1,0,1,5,0,0,1,0,3,4,2,1,4,1,1,5
1564,1,21,0,12,668328,1,3,6,1,0,0,0,0,0,0,5,0,0,0,2,2,2,1,0,3,0,1,4
1565,1,14,0,18,964737,0,2,2,1,1,1,1,1,1,0,0,0,0,1,1,3,1,3,1,4,1,1,8
1566,1,15,0,23,614728,0,4,1,0,0,1,0,0,0,1,3,0,1,0,1,3,2,2,1,4,0,0,3
1567,0,20,0,12,967466,0,2,3,0,0,1,1,0,0,5,0,0,1,1,1,2,1,4,0,1,0,1,6
1568,0,14,0,6,638381,1,1,3,1,0,1,0,1,1,5,1,1,0,1,0,2,4,1,0,2,0,0,7
1569,1,20,0,21,724730,1,3,3,0,1,0,1,0,0,5,3,0,1,0,2,2,3,1,1,4,0,1,3
1570,0,14,0,9,495743,0,3,7,0,1,1,1,0,0,1,4,0,0,1,2,3,1,2,1,3,1,0,6
1571,1,14,1,12,799798,0,2,1,1,1,0,0,0,0,0,5,1,0,0,1,3,3,3,0,4,0,1,6
1572,1,16,0,31,740569,1,3,7,0,1,1,1,1,1,2,4,1,1,1,0,3,2,4,1,4,0,0,8
1573,0,21,0,18,574926,1,2,1,0,0,0,1,0,1,1,4,1,0,1,0,2,3,4,1,3,1,0,8
1574,1,18,1,3,382250,1,2,6,0,1,1,1,0,1,5,3,1,1,1,1,2,4,3,0,3,0,0,7
1575,1,20,1,18,858580,0,2,4,0,0,1,1,0,0,1,4,1,0,1,2,3,2,3,0,4,1,1,5
1576,0,20,0,18,911909,1,3,7,0,1,0,1,0,0,4,0,0,0,1,2,3,3,3,1,4,0,1,4
1577,1,17,0,14,407716,0,4,1,0,1,1,1,1,1,2,2,1,1,1,0,2,2,4,1,1,0,1,8
1578,1,19,0,23,716924,0,2,7,1,1,0,1,0,0,2,1,0,0,0,0,3,3,3,0,3,0,0,5
1579,1,15,1,28,169133,0,3,2,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,0,1,0,0,6
1580,0,21,0,13,902670,1,2,1,1,1,1,0,0,1,3,1,0,0,0,0,2,3,1,0,2,1,1,8
1581,0,19,0,26,475714,1,4,3,1,0,0,1,1,0,2,1,0,1,0,0,3,1,3,0,3,0,0,4
1582,0,14,1,5,860841,1,1,7,0,0,0,0,0,0,3,2,1,1,1,1,2,3,4,1,1,1,1,6
1583,0,18,0,16,314884,0,2,2,0,0,0,0,0,0,2,1,0,0,1,2,2,4,4,0,2,1,0,5
1584,1,17,0,28,824702,1,3,1,0,0,1,1,1,1,1,0,1,1,0,2,2,4,3,0,4,1,1,7
1585,0,16,1,24,632589,1,2,4,0,0,1,1,1,0,5,2,0,0,1,2,3,4,4,0,3,0,1,5
1586,1,15,0,12,515755,0,3,3,1,0,0,1,0,0,5,2,1,0,0,2,2,3,2,1,3,1,0,5
1587,0,17,0,27,419649,0,1,1,1,1,1,1,0,1,1,5,1,0,0,2,2,3,2,1,3,1,1,8
1588,0,21,0,9,210253,1,1,3,1,0,1,1,1,0,1,2,0,1,0,1,2,2,4,0,1,0,1,5
1589,1,20,0,33,702039,0,1,3,1,0,0,0,0,0,4,4,0,1,0,1,3,3,1,1,4,1,0,4
1590,1,17,0,17,548487,0,3,3,1,1,0,1,0,0,4,4,1,0,1,0,3,1,1,0,1,0,1,6
1591,0,20,0,5,523486,1,3,3,0,0,0,0,0,0,1,2,1,0,0,1,2,3,4,0,3,0,1,4
1592,0,15,0,32,599108,1,2,3,0,0,0,1,1,0,1,4,1,0,0,1,3,4,2,1,4,1,0,3
1593,1,17,0,20,249036,1,2,1,1,1,1,0,0,1,4,2,1,1,1,1,2,2,3,1,2,0,0,9
1594,1,19,0,9,180114,1,1,1,0,1,0,0,0,1,0,1,1,1,0,2,2,1,4,1,4,0,1,7
1595,1,17,0,29,727356,1,3,4,0,0,1,0,0,0,2,2,0,1,0,0,3,2,1,1,2,0,0,5
1596,1,15,1,18,457451,0,2,6,1,1,1,0,1,1,4,0,1,0,0,2,3,1,4,1,1,1,1,8
1597,0,17,0,19,625529,0,2,7,0,0,0,0,0,0,4,1,0,0,1,0,2,4,1,1,3,0,0,4
1598,1,21,0,29,524375,1,2,2,0,1,1,0,1,0,5,5,1,0,0,2,3,3,3,1,3,1,1,6
1599,1,14,0,10,982715,0,3,1,0,0,1,0,1,0,5,4,0,0,0,1,3,2,4,0,4,0,0,4
1600,1,21,0,9,378567,1,2,3,1,1,1,0,0,1,0,2,0,1,0,2,2,1,3,0,1,1,1,7
1601,0,16,0,27,122037,1,2,4,1,0,1,1,1,1,2,4,1,1,0,0,2,1,1,1,1,1,0,7
1602,0,19,0,11,620277,0,4,5,1,1,1,0,1,1,0,1,0,0,1,0,3,1,1,0,4,1,0,8
1603,1,19,0,22,597450,0,3,4,1,0,1,0,1,1,1,3,1,1,1,1,3,1,4,0,2,0,1,8
1604,0,21,1,11,801089,0,2,7,0,1,1,0,1,1,0,5,0,0,0,0,2,4,4,1,2,0,1,7
1605,1,18,0,13,376829,1,1,6,0,0,1,1,1,0,4,1,1,1,0,2,2,1,1,1,3,1,0,6
1606,0,15,0,18,292262,0,1,5,0,1,0,1,0,0,4,2,0,1,0,1,3,2,4,1,1,0,0,5
1607,0,17,0,32,308246,0,2,1,0,0,1,0,0,1,2,4,1,0,0,0,2,5,2,1,3,1,1,7
1608,0,17,0,14,127201,1,2,3,0,1,1,1,1,1,5,4,1,1,1,1,3,5,1,1,2,0,0,7
1609,0,19,0,13,431399,1,4,6,1,1,0,1,0,0,1,1,0,1,1,1,2,3,2,1,3,1,1,6
1610,0,14,1,25,387446,0,2,5,1,0,0,1,1,0,5,2,0,1,0,1,3,1,3,0,2,0,1,5
1611,0,15,0,4,909187,0,1,6,0,1,1,0,0,1,4,1,1,1,1,0,3,4,3,1,4,0,0,7
1612,0,17,1,7,131000,1,1,5,0,1,0,0,1,0,3,3,0,1,0,0,2,4,3,0,4,0,0,5
1613,0,17,0,4,419031,0,3,1,1,1,1,0,0,1,2,5,0,0,1,2,2,3,4,0,1,1,1,8
1614,0,21,0,33,516693,1,3,7,0,0,1,1,1,1,4,0,1,1,0,0,3,2,4,1,3,1,1,9
1615,1,18,1,5,260648,0,1,6,1,1,1,0,0,1,2,4,0,1,1,1,3,2,3,0,2,1,0,8
1616,1,17,0,22,582847,1,2,2,0,0,1,1,0,0,1,1,0,1,1,2,2,4,1,0,3,0,1,5
1617,0,16,0,14,943550,1,1,3,1,0,0,1,0,1,0,2,1,1,1,0,2,2,2,0,1,0,1,7
1618,1,19,1,20,920198,0,2,2,0,0,1,0,1,0,1,4,0,1,0,1,2,2,3,0,3,1,1,5
1619,1,17,0,19,808904,0,2,7,0,0,1,1,1,0,4,0,0,0,0,1,3,5,2,1,3,1,1,5
1620,0,14,0,23,523303,0,1,4,0,1,0,0,1,0,3,0,1,0,0,0,2,1,1,0,4,1,1,6
1621,0,16,0,28,970111,1,4,4,1,0,0,0,0,0,3,1,0,0,0,1,2,3,4,1,1,0,0,2
1622,1,16,0,5,711103,1,2,3,0,1,0,0,0,1,2,4,1,1,1,2,3,4,3,1,2,1,0,7
1623,1,20,0,19,970023,0,2,5,0,0,1,0,0,0,5,3,0,0,1,2,3,3,4,1,3,0,1,6
